id	name	formula	rt	smiles.std	status	inchi.std	inchikey.std
0176_00001	1,2-DIPALMITOYL-RAC-GLYCERO-3-PHOSPHOETHANOLAMINE	C37H74NO8P	7.56		missing SMILES		
0176_00002	1-HYDROXY-2-NAPHTHOATE	C11H8O3	1.3		missing SMILES		
0176_00004	2,4-DIHYDROXYPTERIDINE	C6H4N4O2	1.53		missing SMILES		
0176_00007	2-OXOADIPATE	C6H8O5	13.5		missing SMILES		
0176_00008	3-(2-HYDROXYPHENYL)PROPANOATE	C9H10O3	2.61		missing SMILES		
0176_00009	3-HYDROXY-3-METHYLGLUTARATE	C6H10O5	13.31		missing SMILES		
0176_00012	4-ACETAMIDOBUTANOATE	C6H11NO3	9.86		missing SMILES		
0176_00013	4-HYDROXY-2-QUINOLINECARBOXYLIC ACID	C10H7NO3	7.04		missing SMILES		
0176_00014	4-PYRIDOXATE	C8H9NO4	1.34		missing SMILES		
0176_00016	6-CARBOXYHEXANOATE	C7H12O4	13.4		missing SMILES		
0176_00017	ANILINE-2-SULFONIC ACID	C6H7NO3S	4.5		missing SMILES		
0176_00018	AZELAIC ACID	C9H16O4	11.82		missing SMILES		
0176_00022	CITRAMALATE	C5H8O5	13.38		missing SMILES		
0176_00023	CYTOSINE	C4H5N3O	5.28		missing SMILES		
0176_00026	DETHIOBIOTIN	C10H18N2O3	6.24		missing SMILES		
0176_00032	FORMYL-L-METHIONYL PEPTIDE	C6H11NO3S	7.7		missing SMILES		
0176_00036	HYPOXANTHINE	C5H4N4O	3.91		missing SMILES		
0176_00037	INDOLE-3-ACETAMIDE	C10H10N2O	0.97		missing SMILES		
0176_00038	INDOXYL SULFATE	C8H7NO4S	3.46		missing SMILES		
0176_00042	N6-(DELTA2-ISOPENTENYL)-ADENINE	C10H13N5	0.64		missing SMILES		
0176_00043	N-ACETYL-DL-GLUTAMIC ACID	C7H11NO5	13.96		missing SMILES		
0176_00044	N-ACETYL-DL-METHIONINE	C7H13NO3S	7.37		missing SMILES		
0176_00049	N-ACETYLSEROTONIN	C12H14N2O2	1.11		missing SMILES		
0176_00052	PTERIN	C6H5N5O	5.58		missing SMILES		
0176_00053	PURINE	C5H4N4	1.27		missing SMILES		
0176_00056	SHIKIMATE	C7H10O5	12.98		missing SMILES		
0176_00057	SUBERIC ACID	C8H14O4	12.65		missing SMILES		
0176_00058	TAURINE	C2H7NO3S	12.14		missing SMILES		
0176_00061	URIDINE-5-MONOPHOSPHATE	C9H13N2O9P	14.76		missing SMILES		
0176_00062	XANTHINE	C5H4N4O2	6.48		missing SMILES		
0176_00063	XANTHURENIC ACID	C10H7NO4	9.84		missing SMILES		
