id	bits.on
0092_00001	57,77,153,207,240,389,481,508,626,692,757,913,936,954
0092_00002	15,73,81,89,116,128,134,149,175,237,272,371,380,385,393,405,419,453,487,524,550,585,633,666,679,683,686,725,743,772,929,948,958,968
0092_00003	20,48,57,62,84,124,138,140,153,167,171,207,267,283,292,306,308,320,347,358,370,429,430,497,508,530,540,542,544,556,565,600,625,640,648,662,663,698,700,718,727,734,746,747,748,755,763,778,781,826,833,857,877,911,918,919,921,932,948,954,994,1019
0092_00004	20,26,48,57,62,77,124,140,153,163,167,171,207,221,283,292,306,308,324,347,358,370,430,442,447,463,481,492,497,508,530,542,544,556,565,622,625,626,640,647,648,662,663,692,698,727,748,755,763,778,781,784,826,857,913,918,948,954,994,1019
0092_00005	15,20,26,94,131,222,481,508,570,608,626,727,985
0092_00006	1,15,30,32,43,56,65,74,89,134,184,233,260,325,353,360,369,400,409,419,428,515,518,542,617,626,640,642,662,738,777,908,948,968,1021,1022
0092_00007	4,35,50,63,67,89,94,127,132,134,137,139,153,163,175,199,207,244,311,316,319,326,327,330,369,374,405,422,461,524,576,626,631,638,675,680,686,719,720,772,783,791,797,801,814,877,919,924,936,948,963,968,974,982
0092_00008	75,96,134,265,283,315,353,372,481,487,519,550,626,640,675,699,887,968
0092_00009	10,108,134,189,245,311,346,394,416,452,479,485,508,662,744,766,968,1022
0092_00010	20,24,38,52,64,72,91,94,107,118,134,141,153,158,182,183,207,215,234,243,260,270,281,286,328,347,348,404,481,508,515,533,550,578,604,617,626,635,640,685,705,709,713,724,727,734,753,820,968,989,1003
0092_00011	20,52,72,91,93,94,107,118,134,141,153,182,197,207,226,262,270,281,353,369,381,476,481,508,515,550,601,626,635,640,727,753,808,968,989
0092_00012	20,24,38,52,68,72,87,94,107,118,134,141,147,153,158,182,190,207,215,256,260,270,307,319,347,389,481,508,515,550,579,605,616,620,626,635,640,676,680,727,733,744,812,871,945,947,968,989,1003
0092_00013	20,24,52,64,68,72,87,94,107,113,118,134,141,153,158,182,207,215,270,328,414,481,508,515,533,626,635,640,680,727,820,968,989,1003
0092_00014	84,89,96,106,134,159,175,215,234,245,260,273,311,373,487,503,506,508,550,638,662,786,796,797,804,836,908,948,968
0092_00015	63,67,94,134,143,199,317,319,360,363,405,422,458,479,515,517,524,550,576,600,614,662,666,675,686,693,787,948,968,982,984,1017
0092_00016	20,52,72,91,94,107,118,134,138,141,153,182,207,226,270,281,304,353,417,453,474,481,508,515,550,626,635,640,657,697,710,727,753,766,773,808,819,937,968,971,989
0092_00017	20,94,153,259,261,341,480,481,488,508,530,563,626,659,698,704,727,752,756,778,833,914,915,976,1020
0092_00018	15,20,94,96,134,144,225,245,272,371,420,456,487,503,506,508,513,533,542,550,553,591,626,654,662,672,714,727,731,741,786,797,803,866,899,968,983
0092_00019	20,54,57,68,89,134,139,153,162,163,164,194,203,256,266,274,302,319,341,347,369,374,405,412,422,432,461,481,485,508,524,555,588,626,638,647,680,692,693,719,727,743,763,783,785,791,796,887,919,935,936,954,968,974
0092_00020	35,83,134,173,220,245,248,317,374,385,405,421,422,481,506,508,557,622,662,668,686,738,887,948,958,968
0092_00021	6,14,19,44,56,65,89,124,134,139,153,163,172,192,244,281,306,319,369,374,405,415,422,436,461,464,481,486,524,525,558,566,580,625,626,629,638,678,680,690,719,728,755,783,791,881,887,915,919,936,948,959,960,968,974,975,1015,1017
0092_00022	6,20,94,108,134,146,194,245,289,420,436,443,452,456,479,498,508,523,626,662,727,731,766,799,896,968
0092_00023	62,134,317,344,370,405,422,479,481,486,511,580,662,678,690,691,729,750,787,806,828,887,905,944,960,968,989,1006
0092_00024	19,24,44,54,56,57,65,73,89,124,125,132,134,139,153,163,165,170,172,192,256,269,300,302,311,319,326,327,330,339,346,347,364,369,374,405,412,422,435,436,461,464,466,475,481,486,492,508,524,525,555,558,562,565,566,580,600,625,626,629,638,660,678,680,686,690,692,719,728,755,763,783,785,787,791,887,900,905,915,919,936,954,959,960,968,974,975,988
0092_00025	20,28,39,58,65,66,73,77,82,94,126,129,134,153,154,180,191,207,220,223,236,245,248,266,293,299,332,356,357,367,391,405,418,457,468,480,490,494,495,506,508,525,530,541,567,571,579,582,592,614,615,620,626,627,662,687,689,727,752,756,772,783,786,802,840,841,850,853,885,911,918,941,942,946,947,948,949,963,997
0092_00026	15,20,79,89,94,121,134,153,172,245,264,301,374,381,422,479,480,493,497,508,528,530,547,553,562,626,647,660,662,709,727,743,752,773,778,789,803,887,913,952,972,976,981,1003,1008,1023
0092_00027	1,67,134,177,205,245,262,266,311,316,319,377,404,405,422,461,508,524,576,585,603,686,738,803,808,916,944,948,968,969,982,995
0092_00028	5,15,19,20,21,25,26,89,107,117,134,141,148,153,165,182,214,222,245,255,267,269,285,288,308,311,315,326,343,347,351,357,372,399,401,408,421,450,492,499,503,508,513,517,544,558,566,580,602,603,626,647,656,727,742,744,746,762,767,772,819,836,840,855,886,898,900,928,936,948,968,989,996,1014,1022
0092_00029	5,15,20,21,25,26,89,117,120,134,148,153,161,165,177,214,222,245,255,285,288,302,308,315,326,351,357,358,399,406,408,490,492,499,500,508,513,566,572,574,579,585,603,614,626,635,647,656,727,735,742,763,772,855,863,898,926,936,948,968,973,981,988,1014,1022
0092_00030	20,57,94,144,153,154,223,259,280,341,355,421,480,481,508,553,596,603,626,670,692,697,704,727,780,783,880,915,916,948,954
0092_00031	65,70,89,118,134,136,138,139,153,171,245,252,311,326,330,335,338,374,388,405,443,452,460,461,465,467,480,481,508,512,523,524,539,560,596,615,626,657,690,716,727,765,791,816,833,886,887,919,928,952,968,974,1009,1012,1020
0092_00032	26,54,57,65,70,89,134,138,139,153,163,210,211,245,256,267,269,302,347,364,369,374,405,406,412,430,452,454,459,460,461,465,481,492,497,508,520,523,524,540,555,560,596,600,615,626,638,657,680,692,700,716,718,719,763,765,785,791,823,833,846,877,887,919,928,932,936,948,952,954,965,968,974,976,994
0092_00033	47,134,195,203,245,270,405,422,481,506,508,552,578,587,604,662,668,686,789,887,899,914,968
0092_00034	15,19,54,56,57,65,89,122,134,139,153,161,172,266,318,319,347,349,361,405,422,436,445,446,452,461,481,486,508,524,525,555,558,566,580,584,588,625,626,629,678,690,692,693,728,743,755,760,763,783,784,791,836,850,887,920,930,936,954,960,964,968,974,975,1019
0092_00035	7,15,20,21,25,26,49,60,88,89,99,117,134,148,153,177,182,214,222,236,245,255,285,288,308,314,315,338,342,347,351,357,399,400,492,499,508,513,544,547,564,566,603,615,618,633,698,727,742,744,746,762,772,782,789,812,816,821,847,877,886,898,948,949,968,971,989,1021,1022
0092_00036	8,20,89,94,134,153,245,260,264,350,374,386,391,460,473,480,484,488,497,508,530,547,553,556,613,626,662,704,727,728,752,778,803,860,948,976,981,1008
0092_00037	21,22,59,152,153,259,326,360,516,626,666,932
0092_00038	44,48,74,105,134,220,317,366,367,405,406,408,422,479,515,532,596,599,662,686,744,787,795,797,948,968,1018
0092_00039	20,39,96,134,153,248,272,343,347,372,383,387,389,437,449,479,487,503,505,508,516,522,544,550,566,603,640,654,662,663,684,714,727,762,778,786,797,812,893,896,906,948,968,994
0092_00040	4,20,94,95,134,141,148,177,188,201,226,268,304,347,353,362,469,508,510,515,549,550,551,626,640,666,705,712,727,735,778,825,850,858,931,948,968,990,999
0092_00041	10,11,14,20,26,38,64,88,93,94,107,113,134,136,141,152,153,159,199,203,207,231,245,247,261,274,289,297,306,310,321,349,357,374,383,393,405,410,426,461,475,480,481,506,508,511,512,516,518,530,550,580,582,593,602,606,613,615,625,626,635,662,673,676,727,739,752,789,821,860,866,879,887,889,893,897,943,960,968,1017
0092_00042	20,76,94,107,141,153,207,306,326,390,406,481,508,538,544,576,626,697,704,726,727,796,865,874,959,992
0092_00043	20,77,88,94,153,480,481,508,626,649,727
0092_00044	20,94,153,156,259,261,268,313,341,480,481,508,626,651,659,727,756,862
0092_00045	64,134,142,196,206,245,317,405,422,453,479,481,506,508,509,512,517,545,582,615,652,662,743,755,787,795,860,869,887,889,968,984
0092_00046	4,15,32,64,67,89,120,129,132,134,139,146,163,168,238,244,245,252,269,288,309,319,326,337,369,383,405,422,461,481,486,506,508,524,525,532,539,540,582,598,615,626,631,634,662,669,701,711,719,783,792,797,815,816,860,868,876,887,889,905,908,919,936,952,968,974,979,1009
0092_00047	54,57,64,67,89,120,129,132,134,139,153,163,168,244,245,256,266,302,309,319,337,347,369,374,405,412,422,461,481,486,506,508,524,532,555,582,588,615,626,631,638,662,669,680,692,693,719,720,743,763,783,785,791,792,796,797,860,868,876,887,889,919,936,954,968,974
0092_00048	77,88,115,117,134,153,195,356,387,395,405,479,481,545,662,669,786,787,913,968
0092_00049	20,35,94,107,110,118,141,153,207,231,250,254,363,447,481,484,508,552,626,635,727,855,915,949
0092_00050	134,154,245,308,317,405,422,479,508,509,512,517,582,662,743,755,787,834,866,948,968,984,1013
0092_00051	71,96,134,153,272,278,325,372,383,389,456,479,487,503,508,550,603,654,662,714,762,774,777,778,786,791,797,812,850,868,869,893,896,968,997
0092_00052	20,96,107,134,153,248,272,341,372,383,389,429,440,479,481,487,495,503,508,516,522,550,603,654,662,684,714,727,762,778,786,797,812,893,896,968
0092_00053	20,96,134,138,153,203,231,248,272,372,383,387,389,479,487,503,508,516,517,522,550,575,603,654,662,684,714,727,762,778,786,797,812,849,893,896,968
0092_00054	96,134,153,272,326,342,372,383,389,408,479,487,503,522,550,603,626,654,662,666,675,714,762,778,786,797,812,813,853,893,896,940,968
0092_00055	4,10,19,26,49,50,52,54,57,65,89,115,123,126,134,139,140,153,159,171,192,264,301,312,315,319,345,347,365,366,374,386,405,411,422,439,452,461,466,467,486,508,524,525,526,555,580,589,595,610,625,629,660,671,673,707,763,766,783,791,798,833,891,903,919,948,954,959,960,968,974,975,982,994,1015
0092_00056	20,93,94,107,118,141,153,207,231,250,259,261,341,441,481,490,508,626,635,642,657,659,679,698,704,727,756,778,833,915
0092_00057	20,62,124,138,140,153,171,207,272,283,306,338,347,358,370,387,423,434,497,508,511,526,530,536,556,575,627,640,662,700,727,748,755,778,781,826,827,833,888,916,918,919,948,994
0092_00058	20,138,153,197,207,301,387,390,434,508,511,526,575,626,627,700,707,727,754,779,831,833,919,932,948
0092_00059	20,52,88,94,107,117,118,134,141,151,153,195,207,270,369,387,395,405,479,481,508,626,635,662,727,787,863,866,968,989
0092_00060	15,20,89,90,137,153,252,339,341,440,463,481,497,508,530,547,569,659,662,664,727,737,772,773,778,820,940,951,998,1008
0092_00061	20,64,96,134,141,153,182,200,207,272,341,372,383,389,407,479,481,487,503,508,550,582,596,601,603,635,654,662,714,727,762,778,786,797,812,893,896,916,951,968,989
0092_00062	38,67,71,91,134,178,202,205,220,223,245,289,298,306,352,367,368,371,405,455,494,506,508,515,551,553,582,613,648,655,662,663,727,948,950,968,981,1018
0092_00063	20,104,107,134,153,155,199,257,260,270,272,330,333,347,360,372,383,421,425,479,505,508,515,516,522,541,549,550,591,595,633,654,662,704,727,762,778,786,797,812,813,833,843,896,940,948,960,968
0092_00064	20,96,134,153,248,251,272,291,300,347,372,383,389,437,479,487,503,508,516,522,549,550,603,640,654,662,684,714,727,755,762,778,786,797,812,893,896,906,948,968
0092_00065	15,20,33,51,89,134,153,218,234,245,251,300,302,309,310,312,323,347,425,448,508,515,522,549,611,630,640,724,727,760,772,776,786,789,804,850,896,914,924,933,948,976,994,1022
0092_00066	20,193,259,341,423,481,661,756,948
0092_00067	20,52,94,107,118,134,141,153,207,247,319,326,387,395,405,481,508,524,576,626,635,686,727,744,764,850,925,947,948,968,986,989
0092_00068	14,20,27,60,134,153,188,231,317,370,405,415,422,443,463,479,486,510,511,516,542,580,640,662,663,691,698,705,750,757,762,764,787,820,828,850,905,935,948,960,968,971,989,1001,1006
0092_00069	20,64,94,96,107,134,153,167,207,272,310,333,347,372,375,383,389,407,479,487,503,508,516,550,602,603,626,654,662,673,714,727,739,762,778,786,797,812,893,896,948,960,968,989,1018
0092_00070	20,62,94,96,107,134,145,153,167,207,210,230,251,270,310,407,421,487,508,516,550,558,588,602,626,673,727,739,762,781,797,842,948,960,968,989
0092_00071	20,29,50,104,134,153,155,257,270,272,354,360,372,383,425,479,508,515,516,522,541,550,595,615,626,633,640,654,662,676,727,762,778,786,797,812,813,833,843,849,893,896,940,947,948,960,968,974
0092_00072	19,20,44,54,56,57,65,71,89,123,124,125,134,139,153,163,165,172,192,235,256,269,300,302,319,341,347,357,361,364,369,374,392,396,405,412,422,432,436,461,464,475,480,481,486,487,492,508,524,525,543,550,555,558,566,580,599,600,603,612,625,626,627,629,638,678,680,689,690,692,699,719,725,727,728,755,763,783,785,791,810,843,871,881,887,897,898,899,900,918,919,936,948,954,959,960,963,968,974,975
0092_00073	20,77,94,107,153,167,180,207,225,231,424,436,458,481,504,508,512,516,602,613,626,637,673,727,739,762,778,797,897,913,948,960
0092_00074	20,94,107,131,134,153,207,257,259,330,341,382,480,481,505,508,511,626,727,751,756,785,829,999,1008
0092_00075	19,20,138,141,153,207,225,231,269,381,387,438,441,481,508,606,635,700,718,727,778,782,833,912,919,932,937,948,971
0092_00076	20,81,116,123,134,170,272,341,385,393,405,432,481,487,508,550,585,725,727,850,880,897,898,922,968
0092_00077	20,44,54,57,67,71,77,89,123,125,132,134,137,139,153,163,165,168,235,244,245,256,269,300,302,317,319,341,347,357,361,364,369,374,392,396,405,412,422,432,436,461,475,479,480,481,486,487,492,508,524,543,544,550,555,582,599,600,603,612,614,626,627,631,638,662,680,689,692,699,704,719,720,725,727,763,783,785,787,791,797,810,831,836,843,866,871,881,897,898,899,900,918,919,936,948,954,963,968,974
0092_00078	96,134,153,255,272,360,372,383,389,425,479,487,503,516,522,550,603,654,662,697,714,762,778,786,797,802,812,813,891,893,896,940,948,968,998,1000
0092_00079	14,20,79,94,107,118,128,141,145,153,163,207,231,250,254,257,270,284,285,366,403,480,481,508,516,530,586,626,627,635,673,690,692,727,739,757,869,871,917,927,948,984,994,1015
0092_00080	20,21,94,107,118,120,141,153,207,231,250,291,313,347,402,430,475,480,481,485,508,530,544,545,626,635,640,727,752,797,850,950,1019,1022
0092_00081	57,153,266,347,378,430,508,540,566,588,600,626,692,700,718,763,833,919,932,948,954,981,994
