id	name	formula	rt	smiles.std	status	inchi.std	inchikey.std
0091_00001	(2-AMINOETHYL)PHOSPHONATE	C2H8NO3P	1.34		missing SMILES		
0091_00004	1,2-DIPALMITOYL-RAC-GLYCERO-3-PHOSPHOETHANOLAMINE	C37H74NO8P	28.72		missing SMILES		
0091_00005	1-AMINOCYCLOPROPANE-1-CARBOXYLATE	C4H7NO2	1.29		missing SMILES		
0091_00006	1-METHYL-6,7-DIHYDROXY-1,2,3,4-TETRAHYDROISOQUINOLINE	C10H13NO2	1.31		missing SMILES		
0091_00009	2-AMINOPHENOL	C6H7NO	1.29		missing SMILES		
0091_00010	2-HYDROXYPYRIDINE	C5H5NO	1.34		missing SMILES		
0091_00011	3,3',5'-TRIIODOTHYRONINE	C15H12I3NO4	19.09		missing SMILES		
0091_00015	3-METHYL-2-OXINDOLE	C9H9NO	15.32		missing SMILES		
0091_00017	4-GUANIDINOBUTANOATE	C5H11N3O2	1.29		missing SMILES		
0091_00018	4-HYDROXY-2-QUINOLINECARBOXYLIC ACID	C10H7NO3	10.91		missing SMILES		
0091_00021	6-HYDROXYNICOTINATE	C6H5NO3	1.34		missing SMILES		
0091_00022	ADENINE	C5H5N5	1.29		missing SMILES		
0091_00027	BIS(2-ETHYLHEXYL)PHTHALATE	C24H38O4	26.7		missing SMILES		
0091_00028	CHOLINE	C5H14NO	1.24		missing SMILES		
0091_00035	CYTOSINE	C4H5N3O	1.29		missing SMILES		
0091_00038	DETHIOBIOTIN	C10H18N2O3	14.06		missing SMILES		
0091_00039	DIETHANOLAMINE	C4H11NO2	1.24		missing SMILES		
0091_00040	DIMETHYLBENZIMIDAZOLE	C9H10N2	12.05		missing SMILES		
0091_00041	ETHYL 3-INDOLEACETATE	C12H13NO2	18.9		missing SMILES		
0091_00047	HIPPURATE	C9H9NO3	10.3		missing SMILES		
0091_00048	HISTAMINE	CH5H9N3	1.18		missing SMILES		
0091_00049	HOMOCYSTINE	C8H16N2O4S2	1.31		missing SMILES		
0091_00050	INDOLE-3-ACETALDEHYDE	C10H9NO	10.79		missing SMILES		
0091_00051	INDOLE-3-ACETAMIDE	C10H10N2O	11.71		missing SMILES		
0091_00052	INDOLE-3-ACETATE	C10H9NO2	14.79		missing SMILES		
0091_00053	INDOLE-3-ETHANOL	C10H11NO	14.61		missing SMILES		
0091_00054	INOSINE 5'-MONOPHOSPHATE	C25H53N4O8PSi5	1.42		missing SMILES		
0091_00057	LIPOAMIDE	C8H15NOS2	16.02		missing SMILES		
0091_00061	LUMICHROME	C12H10N4O2	16.44		missing SMILES		
0091_00062	MELATONIN	C13H16N2O2	14.55		missing SMILES		
0091_00063	METHYL INDOLE-3-ACETATE	C11H11NO2	17.25		missing SMILES		
0091_00065	METHYLGUANIDINE	C2H7N3	1.29		missing SMILES		
0091_00066	N1-ACETYLSPERMINE	C12H28N4O	1.15		missing SMILES		
0091_00067	N6-(DELTA2-ISOPENTENYL)-ADENINE	C10H13N5	13.56		missing SMILES		
0091_00070	N-ACETYLSEROTONIN	C12H14N2O2	10.79		missing SMILES		
0091_00075	NICOTINAMIDE	C6H6N2O	1.34		missing SMILES		
0091_00077	N-METHYLTRYPTAMINE	C11H14N2	9.93		missing SMILES		
0091_00080	PHOSPHOCHOLINE	C5H14NO4P	1.31		missing SMILES		
0091_00081	PROTOPORPHYRIN	C34H34N4O4	26.46		missing SMILES		
0091_00082	PTERIN	C6H5N5O	1.31		missing SMILES		
0091_00083	PURINE	C5H4N4	1.34		missing SMILES		
0091_00084	RAC-GLYCEROL 1-MYRISTATE	C17H34O4	25.38		missing SMILES		
0091_00085	RIBOFLAVIN	C17H20N4O6	13.19		missing SMILES		
0091_00087	SELENOMETHIONINE	C5H11NO2Se	1.31		missing SMILES		
0091_00092	THIAMINE	C12H17N4OS	1.21		missing SMILES		
0091_00093	THIOPURINE S-METHYLETHER	C6H6N4S	11.65		missing SMILES		
0091_00096	URACIL	C4H4N2O2	1.34		missing SMILES		
0091_00099	XANTHINE	C5H4N4O2	1.31		missing SMILES		
0091_00101	XANTHURENIC ACID	C10H7NO4	10.73		missing SMILES		
