id	bits.on
0294_00001	27,37,88,134,153,194,226,270,303,305,313,324,353,392,395,487,496,517,550,577,606,616,626,640,674,736,772,781,908,932,935,968
0294_00002	1,12,15,20,26,29,60,68,85,89,134,158,222,251,276,285,315,325,336,350,449,454,467,492,493,499,515,550,563,566,567,618,626,640,676,698,716,733,763,769,772,830,879,908,936,947,948,954,968,996,1008,1011,1022
0294_00003	56,120,134,152,363,405,452,485,543,638,662,744,760,794,913,948,968
0294_00004	75,96,107,134,146,186,196,217,376,405,425,444,487,489,550,558,596,615,666,739,773,846,872,915,923,948,968,979,985,1015
0294_00005	49,134,201,215,278,391,481,550,617,716,738,747,862,887,968,971
0294_00006	4,15,20,26,27,41,75,89,94,134,144,153,207,222,237,238,255,259,274,276,285,333,416,422,429,432,435,473,478,499,508,513,517,534,564,570,603,617,626,656,668,681,727,730,772,778,779,802,838,855,901,927,943,948,959,965,968,975,1022
0294_00007	20,52,112,134,153,157,236,261,347,408,413,487,508,509,523,525,549,550,560,608,638,642,653,655,670,713,719,727,746,747,776,781,897,922,945,948,968,976,994
0294_00008	84,96,134,146,196,261,354,400,405,422,487,550,553,577,596,751,773,800,835,846,872,968,985
0294_00009	8,20,35,97,134,136,144,146,153,172,174,196,230,236,240,278,281,288,305,347,360,373,378,387,420,437,458,467,501,508,510,515,516,530,532,550,595,603,626,630,668,692,694,702,710,727,730,732,791,824,835,850,862,872,891,894,909,948,965,968,977,996
0294_00010	1,67,134,177,205,245,262,266,311,316,319,377,404,405,422,461,508,524,576,585,603,686,738,803,808,916,944,948,968,969,982,995
0294_00011	96,134,272,440,487,503,506,510,516,535,542,550,574,654,662,714,741,786,797,937,968
0294_00012	19,28,99,134,153,256,278,308,347,366,405,411,421,429,435,437,442,449,489,505,515,564,582,588,613,627,687,712,747,763,808,820,854,865,886,948,954,968,994,1019
0294_00013	15,73,81,89,115,116,126,134,149,245,272,332,351,380,385,391,393,405,419,454,482,487,508,524,550,585,683,686,706,725,743,772,898,905,948,968,1022
0294_00014	20,24,49,59,98,109,134,136,144,230,278,344,421,508,515,516,530,536,550,582,590,599,626,670,716,727,747,818,838,858,948,968,1011
0294_00015	15,24,26,30,35,50,89,134,144,180,188,192,199,242,245,278,280,294,308,309,375,391,446,457,461,466,473,506,508,515,522,550,590,598,639,650,662,698,730,737,738,747,762,772,797,840,901,909,924,941,960,961,963,968,1019
0294_00016	1,15,20,26,29,68,77,89,104,134,158,214,222,237,245,251,276,292,315,325,336,350,400,467,492,493,499,508,515,550,566,567,586,626,640,666,676,703,716,726,733,757,769,772,782,783,830,879,908,947,948,951,968,1008,1011,1014,1022
0294_00017	11,13,14,35,47,73,75,127,134,144,148,214,247,272,278,281,310,347,374,405,420,451,481,503,508,509,515,524,527,547,574,582,614,655,714,730,747,835,839,842,887,897,909,941,968,971,974,988,995,997,1003,1024
0294_00018	15,20,32,35,68,89,115,119,134,144,146,153,154,156,185,190,233,237,260,270,276,302,318,347,354,374,404,427,440,473,478,500,508,515,516,547,548,550,582,615,622,662,690,691,705,709,727,730,743,749,750,772,785,795,800,805,812,839,849,902,929,951,965,968,1004
0294_00019	14,34,35,72,116,134,144,153,235,263,265,319,360,373,387,399,405,420,467,488,515,521,524,536,550,575,626,710,719,732,759,786,791,840,876,878,920,964,968,1021
0294_00020	5,15,19,20,21,25,26,89,107,117,134,141,148,153,165,182,214,222,245,255,267,269,285,288,308,311,315,326,343,347,351,357,372,399,401,408,421,450,492,499,503,508,513,517,544,558,566,580,602,603,626,647,656,727,742,744,746,762,767,772,819,836,840,855,886,898,900,928,936,948,968,989,996,1014,1022
0294_00021	96,112,134,205,223,274,340,345,348,393,452,487,503,506,516,540,550,566,602,662,786,797,844,968
0294_00022	15,20,22,26,40,47,48,51,86,89,92,103,111,134,151,153,156,169,175,178,208,212,215,219,225,242,258,260,265,271,278,292,319,347,387,391,405,425,439,446,461,465,473,479,503,508,515,524,527,531,534,547,549,550,555,582,586,594,598,612,657,681,692,710,711,713,727,737,738,742,747,762,768,792,800,812,818,829,842,876,902,930,931,938,948,968,1019
0294_00023	13,20,52,73,97,134,153,164,182,207,220,236,243,261,292,338,341,347,367,413,469,480,487,508,523,546,549,550,555,560,597,656,670,675,713,719,727,745,747,776,781,802,839,898,945,948,949,968,976,994
