id	name	formula	rt	smiles.std	status
0252_00001	2-Ethyl-2-hydroxybutyric acid	C6H12O3	0.622		'PUGREST.BadRequest: error: '
0252_00002	GLUCOSAMINE	C6H13NO5	0.622		'PUGREST.BadRequest: error: '
0252_00003	PRENOL	C5H10O	0.644		'PUGREST.BadRequest: error: '
0252_00005	γ-Aminobutyric acid	C4H9NO2	0.66		'PUGREST.BadRequest: error: '
0252_00006	GALACTITOL	C6H14O6	0.665		'PUGREST.BadRequest: error: '
0252_00007	DIHYDROURACIL	C4H6N2O2	0.666		'PUGREST.BadRequest: error: '
0252_00008	NICOTINAMIDE MONONUCLEOTIDE	C11H15N2O8P	0.666		'PUGREST.BadRequest: error: '
0252_00009	MANNITOL	C6H14O6	0.666		'PUGREST.BadRequest: error: '
0252_00010	SORBITOL	C6H14O6	0.666		'PUGREST.BadRequest: error: '
0252_00011	(2S,5R)-trans-5-Hydroxypiperidine-2-carboxylicacid	C6H11NO3	0.671		'PUGREST.BadRequest: error: '
0252_00012	FRUCTOSE	C6H12O6	0.676		'PUGREST.BadRequest: error: '
0252_00013	SORBOSE	C6H12O6	0.676		'PUGREST.BadRequest: error: '
0252_00014	MYOINOSITOL	C6H12O6	0.676		'PUGREST.BadRequest: error: '
0252_00015	MANNOSE	C6H12O6	0.676		'PUGREST.BadRequest: error: '
0252_00016	GALACTOSE	C6H12O6	0.676		'PUGREST.BadRequest: error: '
0252_00017	ALPHA-D-GLUCOSE	C6H12O6	0.676		'PUGREST.BadRequest: error: '
0252_00018	ALLOSE	C6H12O6	0.676		'PUGREST.BadRequest: error: '
0252_00019	TAGATOSE	C6H12O6	0.676		'PUGREST.BadRequest: error: '
0252_00020	PSICOSE	C6H12O6	0.676		'PUGREST.BadRequest: error: '
0252_00021	SUCROSE	C12H22O11	0.676		'PUGREST.BadRequest: error: '
0252_00022	MELIBIOSE	C12H22O11	0.676		'PUGREST.BadRequest: error: '
0252_00023	MALTOSE	C12H22O11	0.676		'PUGREST.BadRequest: error: '
0252_00024	CELLOBIOSE	C12H22O11	0.676		'PUGREST.BadRequest: error: '
0252_00025	PALATINOSE	C12H22O11	0.676		'PUGREST.BadRequest: error: '
0252_00026	L-GULONOLACTONE	C6H10O6	0.686		'PUGREST.BadRequest: error: '
0252_00028	Allantoin	C4H6N4O3	0.7		'PUGREST.BadRequest: error: '
0252_00030	ERYTHRITOL	C4H10O4	0.709		'PUGREST.BadRequest: error: '
0252_00031	Orotic acid	C5H4N2O4	0.735		'PUGREST.BadRequest: error: '
