id	name	formula	rt	pubchem.cid	pubchem.smiles.isomeric	pubchem.smiles.canonical	pubchem.inchi	pubchem.inchikey	id.chebi	id.hmdb	id.lipidmaps	id.kegg	comment
0415_00001			2.357	791	CCC(C)C(N)C(O)=O	CCC(C)C(C(=O)O)N							
0415_00002			6.9	8143	CCCCCCCCN	CCCCCCCCN							
0415_00003			7.622	4754	CCOc1ccc(cc1)N=C(C)O	CCOC1=CC=C(C=C1)NC(=O)C							
0415_00004			4.936	2153	CN1C(=O)N(C)c2[nH]cnc2C1=O	CN1C2=C(C(=O)N(C1=O)C)NC=N2							
0415_00005			5.509	2519	Cn1cnc2N(C)C(=O)N(C)C(=O)c12	CN1C=NC2=C1C(=O)N(C(=O)N2C)C							
0415_00006			5.242	5429	Cn1cnc2N(C)C(=O)N=C(O)c12	CN1C=NC2=C1C(=O)NC(=O)N2C							
0415_00007			5.064	4687	Cn1cnc2N=C(O)N(C)C(=O)c12	CN1C=NC2=C1C(=O)N(C(=O)N2)C							
0415_00008			5.696	10742	COc1cc(cc(OC)c1O)C(O)=O	COC1=CC(=CC(=C1O)OC)C(=O)O							
0415_00009			9.418	5281654	COc1cc(ccc1O)C2=C(O)C(=O)c3c(O)cc(O)cc3O2	COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O							
0415_00010			10.093	5280378	COc1ccc(cc1)C2=COc3cc(O)ccc3C2=O	COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)O							
0415_00011			12.61	3102	O=C(c1ccccc1)c2ccccc2	C1=CC=C(C=C1)C(=O)C2=CC=CC=C2							
0415_00012			5.62	135	OC(=O)c1ccc(O)cc1	C1=CC(=CC=C1C(=O)O)O							
0415_00013			7.56	243	OC(=O)c1ccccc1	C1=CC=C(C=C1)C(=O)O							
0415_00014			7.886	338	OC(=O)c1ccccc1O	C1=CC=C(C(=C1)C(=O)O)O							
0415_00015			2.078	311	OC(=O)CC(O)(CC(O)=O)C(O)=O	C(C(=O)O)C(CC(=O)O)(C(=O)O)O							
0415_00016			5.22	196	OC(=O)CCCCC(O)=O	C(CCC(=O)O)CC(=O)O							
0415_00017			2.079	1175	Oc1[nH]c2nc(O)nc(O)c2n1	C12=C(NC(=O)N1)NC(=O)NC2=O							
0415_00018			11.048	5281607	Oc1cc(O)c2C(=O)C=C(Oc2c1)c3ccccc3	C1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O							
0415_00019			5.732	5281416	Oc1cc2OC(=O)C=Cc2cc1O	C1=CC(=O)OC2=CC(=C(C=C21)O)O							
0415_00020			7.744	5281708	Oc1ccc(cc1)C2=COc3cc(O)ccc3C2=O	C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3)O)O							
0415_00021			9.18	932	Oc1ccc(cc1)C2CC(=O)c3c(O)cc(O)cc3O2	C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O							
0415_00022			8.766	4788	Oc1ccc(CCC(=O)c2c(O)cc(O)cc2O)cc1	C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2O)O)O)O							
0415_00023			2.43	1188	Oc1nc(O)c2nc[nH]c2n1	C1=NC2=C(N1)C(=O)NC(=O)N2							
0415_00024			1.218	1639	N=C1NNC=N1	C1=NNC(=N1)N							
0415_00025			1.291	70807	O[S](=O)(=O)CCCN1CCOCC1	C1COCCN1CCCS(=O)(=O)O							
0415_00026			1.3	5987	N[S](O)(=O)=O	NS(=O)(=O)O							
0415_00027			1.341	5245486	CCN1[CH]N(C)C=C1	CCN1CN(C=C1)C							
0415_00028			1.521	4091	CN(C)C(=N)NC(N)=N	CN(C)C(=N)N=C(N)N							
0415_00029			2.062	135402036	OC1C(O)C(OC1CO[P](O)(O)=O)n2cnc3c(O)ncnc23	C1=NC2=C(C(=O)N1)N=CN2C3C(C(C(O3)COP(=O)(O)O)O)O							
