id	name	formula	rt	pubchem.cid	pubchem.smiles.isomeric	pubchem.smiles.canonical	pubchem.inchi	pubchem.inchikey	id.chebi	id.hmdb	id.lipidmaps	id.kegg	comment
draft_43009_00033			11.8	446220	CN1[C@H]2CC[C@@H]1[C@H]([C@H](C2)OC(=O)C3=CC=CC=C3)C(=O)OC								
draft_43009_00034			12.5	12149038	CNC[C@H]1CCCC[C@@]1(C2=CC(=CC=C2)OC)O								
draft_43009_00035			12.8	644007	COC(=O)[C@@H]1[C@H]2CC[C@H](N2)C[C@@H]1OC(=O)C3=CC=CC=C3								
draft_43009_00036			13.8	5761	CCN(CC)C(=O)[C@H]1CN([C@@H]2CC3=CNC4=CC=CC(=C34)C2=C1)C								
draft_43009_00037			13.9	644006	CCOC(=O)[C@@H]1[C@H]2CC[C@H](N2C)C[C@@H]1OC(=O)C3=CC=CC=C3								
draft_43009_00038			14.7	6468	C1CCC(CC1)(C2=CC=CC=C2)N3CCCCC3	C1CCC(CC1)(C2=CC=CC=C2)N3CCCCC3							
draft_43009_00039			15.2	114976	C[C@]([C@H]1C[C@@]23CC[C@@]1([C@H]4[C@@]25CCN[C@@H]3CC6=C5C(=C(C=C6)O)O4)OC)(C(C)(C)C)O								
draft_43009_00040			15.3	3345	CCC(=O)N(C1CCN(CC1)CCC2=CC=CC=C2)C3=CC=CC=C3	CCC(=O)N(C1CCN(CC1)CCC2=CC=CC=C2)C3=CC=CC=C3							
draft_43009_00041			15.4	5656	CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O	CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O							
draft_43009_00042			16.7	28292	CCOP(=O)(SC1=CC=CC=C1)SC2=CC=CC=C2	CCOP(=O)(SC1=CC=CC=C1)SC2=CC=CC=C2							
draft_43009_00043			17.3	644073	C[C@]([C@H]1C[C@@]23CC[C@@]1([C@H]4[C@@]25CCN([C@@H]3CC6=C5C(=C(C=C6)O)O4)CC7CC7)OC)(C(C)(C)C)O								
draft_43009_00044			18.8	135398744	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)OCC)C	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)OCC)C							
draft_43009_00045			19.2	5282426	CN(C)CC/C=C\1/C2=CC=CC=C2CSC3=CC=CC=C31								
draft_43009_00046			19.6	10100	CCC(=O)O[C@](CC1=CC=CC=C1)(C2=CC=CC=C2)[C@H](C)CN(C)C								
draft_43009_00047			19.8	4506	C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3	C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3							
draft_43009_00048			20.1	18804	CCC(=O)OC(CC1=CC=CC=C1)(C2=CC=CC=C2)C(C)CNC	CCC(=O)OC(CC1=CC=CC=C1)(C2=CC=CC=C2)C(C)CNC							
draft_43009_00049			20.2	4095	CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2	CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2							
draft_43009_00050			20.2	6292	CC1=CC=CC=C1N2C(=NC3=CC=CC=C3C2=O)C	CC1=CC=CC=C1N2C(=NC3=CC=CC=C3C2=O)C							
