id	name	formula	rt	smiles.std	status	inchi.std	inchikey.std
0090_00002	1,2-DIPALMITOYL-RAC-GLYCERO-3-PHOSPHOETHANOLAMINE	C37H74NO8P	28.71		missing SMILES		
0090_00003	1-METHYL-6,7-DIHYDROXY-1,2,3,4-TETRAHYDROISOQUINOLINE	C10H13NO2	1.3		missing SMILES		
0090_00005	1-METHYLNICOTINAMIDE	C7H8N2O	1.23		missing SMILES		
0090_00007	2,4-DIHYDROXYPTERIDINE	C6H4N4O2	1.36		missing SMILES		
0090_00008	2-AMINOPHENOL	C6H7NO	1.33		missing SMILES		
0090_00009	2-HYDROXYPYRIDINE	C5H5NO	1.38		missing SMILES		
0090_00010	3,3',5'-TRIIODOTHYRONINE	C15H12I3NO4	19.11		missing SMILES		
0090_00015	3-METHYL-2-OXINDOLE	C9H9NO	15.31		missing SMILES		
0090_00016	3-METHYLADENINE	C6H7N5	1.3		missing SMILES		
0090_00018	4-GUANIDINOBUTANOATE	C5H11N3O2	1.28		missing SMILES		
0090_00019	4-HYDROXY-2-QUINOLINECARBOXYLIC ACID	C10H7NO3	10.93		missing SMILES		
0090_00022	6-HYDROXYNICOTINATE	C6H5NO3	1.38		missing SMILES		
0090_00023	ADENINE	C5H5N5	1.28		missing SMILES		
0090_00028	BIS(2-ETHYLHEXYL)PHTHALATE	C24H38O4	26.7		missing SMILES		
0090_00029	CAFFEINE	C8H10N4O2	11.61		missing SMILES		
0090_00030	CHOLINE	C5H14NO	1.23		missing SMILES		
0090_00036	CYTOSINE	C4H5N3O	1.28		missing SMILES		
0090_00039	DETHIOBIOTIN	C10H18N2O3	14.03		missing SMILES		
0090_00040	DIETHANOLAMINE	C4H11NO2	1.23		missing SMILES		
0090_00041	DIMETHYLBENZIMIDAZOLE	C9H10N2	12.02		missing SMILES		
0090_00043	ETHYL 3-INDOLEACETATE	C12H13NO2	18.86		missing SMILES		
0090_00045	GUANINE	C5H5N5O	1.3		missing SMILES		
0090_00047	HOMOCYSTINE	C8H16N2O4S2	1.3		missing SMILES		
0090_00048	HYPOXANTHINE	C5H4N4O	1.33		missing SMILES		
0090_00049	INDOLE-3-ACETALDEHYDE	C10H9NO	10.74		missing SMILES		
0090_00050	INDOLE-3-ACETAMIDE	C10H10N2O	11.67		missing SMILES		
0090_00051	INDOLE-3-ACETATE	C10H9NO2	14.77		missing SMILES		
0090_00052	INDOLE-3-ETHANOL	C10H11NO	14.58		missing SMILES		
0090_00053	INOSINE 5'-MONOPHOSPHATE	C25H53N4O8PSi5	1.85		missing SMILES		
0090_00062	LUMICHROME	C12H10N4O2	16.39		missing SMILES		
0090_00063	MELATONIN	C13H16N2O2	14.52		missing SMILES		
0090_00064	METHYL INDOLE-3-ACETATE	C11H11NO2	17.19		missing SMILES		
0090_00067	N1-ACETYLSPERMINE	C12H28N4O	1.14		missing SMILES		
0090_00068	N6-(DELTA2-ISOPENTENYL)-ADENINE	C10H13N5	13.53		missing SMILES		
0090_00071	N-ACETYLSEROTONIN	C12H14N2O2	10.74		missing SMILES		
0090_00075	NICOTINAMIDE	C6H6N2O	1.33		missing SMILES		
0090_00077	N-METHYLTRYPTAMINE	C11H14N2	9.88		missing SMILES		
0090_00080	PHOSPHOCHOLINE	C5H14NO4P	1.3		missing SMILES		
0090_00081	PROTOPORPHYRIN	C34H34N4O4	26.46		missing SMILES		
0090_00082	PURINE	C5H4N4	1.33		missing SMILES		
0090_00083	PYRIDOXAMINE	C8H12N2O2	1.25		missing SMILES		
0090_00084	RAC-GLYCEROL 1-MYRISTATE	C17H34O4	25.43		missing SMILES		
0090_00085	RIBOFLAVIN	C17H20N4O6	13.16		missing SMILES		
0090_00090	THIAMINE	C12H17N4OS	1.2		missing SMILES		
0090_00091	THIAMINE MONOPHOSPHATE	C12H17N4O4PS	1.25		missing SMILES		
0090_00092	THIOPURINE S-METHYLETHER	C6H6N4S	11.61		missing SMILES		
0090_00095	URACIL	C4H4N2O2	1.33		missing SMILES		
0090_00098	XANTHINE	C5H4N4O2	1.3		missing SMILES		
0090_00100	XANTHURENIC ACID	C10H7NO4	10.68		missing SMILES		
