id	Wlambda1.unity	Wlambda2.unity	Wlambda3.unity	Wnu1.unity	Wnu2.unity	Wgamma1.unity	Wgamma2.unity	Wgamma3.unity	Weta1.unity	Weta2.unity	Weta3.unity	WT.unity	WA.unity	WV.unity	WK.unity	WG.unity	WD.unity	BCUTw.1l	BCUTw.1h	BCUTc.1l	BCUTc.1h	BCUTp.1l	BCUTp.1h	Fsp3	XLogP	MW	LipinskiFailures	nRotB	MLogP	nAtomLAC	nAtomP	nAtomLC	nB	nBase	nAtom	nAromBond	naAromAtom	ALogP	ALogp2	AMR	nAcid	nSmallRings	nAromRings	nRingBlocks	nAromBlocks	nRings3	nRings4	nRings5	nRings6	nRings7	nRings8	nRings9	tpsaEfficiency	Zagreb	WPATH	WPOL	WTPT.1	WTPT.2	WTPT.3	WTPT.4	WTPT.5	VAdjMat	VABC	TopoPSA	topoShape	geomShape	PetitjeanNumber	MDEC.11	MDEC.12	MDEC.13	MDEC.14	MDEC.22	MDEC.23	MDEC.24	MDEC.33	MDEC.34	MDEC.44	MDEO.11	MDEO.12	MDEO.22	MDEN.11	MDEN.12	MDEN.13	MDEN.22	MDEN.23	MDEN.33	khs.sLi	khs.ssBe	khs.ssssBe	khs.ssBH	khs.sssB	khs.ssssB	khs.sCH3	khs.dCH2	khs.ssCH2	khs.tCH	khs.dsCH	khs.aaCH	khs.sssCH	khs.ddC	khs.tsC	khs.dssC	khs.aasC	khs.aaaC	khs.ssssC	khs.sNH3	khs.sNH2	khs.ssNH2	khs.dNH	khs.ssNH	khs.aaNH	khs.tN	khs.sssNH	khs.dsN	khs.aaN	khs.sssN	khs.ddsN	khs.aasN	khs.ssssN	khs.sOH	khs.dO	khs.ssO	khs.aaO	khs.sF	khs.sSiH3	khs.ssSiH2	khs.sssSiH	khs.ssssSi	khs.sPH2	khs.ssPH	khs.sssP	khs.dsssP	khs.sssssP	khs.sSH	khs.dS	khs.ssS	khs.aaS	khs.dssS	khs.ddssS	khs.sCl	khs.sGeH3	khs.ssGeH2	khs.sssGeH	khs.ssssGe	khs.sAsH2	khs.ssAsH	khs.sssAs	khs.sssdAs	khs.sssssAs	khs.sSeH	khs.dSe	khs.ssSe	khs.aaSe	khs.dssSe	khs.ddssSe	khs.sBr	khs.sSnH3	khs.ssSnH2	khs.sssSnH	khs.ssssSn	khs.sI	khs.sPbH3	khs.ssPbH2	khs.sssPbH	khs.ssssPb	Kier1	Kier2	Kier3	HybRatio	fragC	FMF	ECCEN	SP.0	SP.1	SP.2	SP.3	SP.4	SP.5	SP.6	SP.7	VP.0	VP.1	VP.2	VP.3	VP.4	VP.5	VP.6	VP.7	SPC.4	SPC.5	SPC.6	VPC.4	VPC.5	VPC.6	SC.3	SC.4	SC.5	SC.6	VC.3	VC.4	VC.5	VC.6	SCH.3	SCH.4	SCH.5	SCH.6	SCH.7	VCH.3	VCH.4	VCH.5	VCH.6	VCH.7	C1SP1	C2SP1	C1SP2	C2SP2	C3SP2	C1SP3	C2SP3	C3SP3	C4SP3	ATSp1	ATSp2	ATSp3	ATSp4	ATSp5	ATSm1	ATSm2	ATSm3	ATSm4	ATSm5	ATSc1	ATSc2	ATSc3	ATSc4	ATSc5	nHBDon	nHBAcc	PPSA.1	PPSA.2	PPSA.3	PNSA.1	PNSA.2	PNSA.3	DPSA.1	DPSA.2	DPSA.3	FPSA.1	FPSA.2	FPSA.3	FNSA.1	FNSA.2	FNSA.3	WPSA.1	WPSA.2	WPSA.3	WNSA.1	WNSA.2	WNSA.3	RPCG	RNCG	RPCS	RNCS	THSA	TPSA	RHSA	RPSA	bpol	apol	MOMI.X	MOMI.Y	MOMI.Z	MOMI.XY	MOMI.XZ	MOMI.YZ	MOMI.R	LOBMAX	LOBMIN	GRAV.1	GRAV.2	GRAV.3	GRAVH.1	GRAVH.2	GRAVH.3	GRAV.4	GRAV.5	GRAV.6
0168_00003																		11.996400330493548	15.999286710482377	-0.34963565239562977	0.2964452857567159	4.066330776243534	8.1591310653593	0.4	-1.675	158.11235013124434	0	1	1.3499999999999996	4	6	6	11	0	17	0	0	-1.2137999999999998	1.4733104399999994	31.6505	1	1	0	1	0	0	0	0	1	0	0	0	0.6043050946026679	52	150	13	21.234450813646617	1.9304046194224198	15.771238251157728	9.838523068594869	5.932715182562856	4.459431618637298		95.50000000000001	0.6666666666666666	NaN	0.4	0	0	0	0	0	2.5557724169850897	0	2.94168275343288	0	0	1.4509627050731748	0	0	0	0	0	0.4999999999999999	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.090909090909092	3.6	2.5	0.4	179.06	0.5454545454545454	91	8.430721420318147	5.092224152875016	4.921546803473762	3.1577836101400347	2.55354412290787	1.8334908144462918	0.7802913253060183	0.3793570624858995	5.456415517267721	2.9251311836925367	2.1165857187214145	1.2458908902442964	0.757462021767158	0.4092546754854462	0.13073168406599806	0.03703968647485212	1.663854610520907	2.2307921487931592	3.0691036921843726	0.3857217583955785	0.41136205663244885	0.37294727992657994	1.0773502691896257	0	0.16666666666666666	0	0.27796652024212487	0	0.018633899812498248	0	0	0	0	0.06804138174397717	0.17536647355387364	0	0	0	0.025515518153991442	0.03359109241032905	0	0	2	0	0	0	2	0	0	422.21837440722675	471.4781720312501	606.1293343095705	491.6069542578127	293.2617003525392	14.817836744716745	12.993095641252035	19.2896558589563	16.431838923289508	13.818756405715957	0.5597162104307035	-0.28414981171831205	0.16566604815186603	-0.07247400081953932	-0.34194535871973825	3	6																														10.753241999999998	18.208757999999996																		
0168_00004																		11.850000000000001	14.00408418640803	-0.2989159215563951	0.11830261714706951	6.2596767236410455	9.725070309614733	0.5	0.27399999999999997	162.23193593551304	0	1	2.34	8	6	7	13	1	26	0	0	0.9038999999999994	0.8170352099999989	52.42380000000001	0	2	1	2	1	0	0	1	1	0	0	0	0.09622757165757359	60	191	14	24.360804789738964	2.0300670658115805	6.240875609989701	0	6.240875609989701	4.700439718141093		15.6	1	NaN	0.5	0	1.9175157240504672	0.8164965809277259	0	7.575476425952617	6.88320234726196	0	1	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0	1	0	3	0	0	4	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.591715976331361	3.8062283737024223	1.859504132231405	0.5	597.02	0.9166666666666666	124	8.38890505706126	5.877010097711745	4.970132250851811	4.1831539799089885	3.436759657355959	2.2515225064396693	1.1566538903476509	0.7826569984497609	7.4024988805076894	4.478978391673248	3.4249925387477824	2.5896294359397096	1.904487451133043	0.9945586166557819	0.46021749973101117	0.2595022921911595	1.4401774752272036	2.3436252855755626	2.5331301200104535	0.8849450096766627	1.270923395104954	1.0908438226729025	0.5384516905501369	0	0.1642664266089148	0	0.3700863236175207	0	0.09497875340929951	0	0	0	0.11785113019775793	0.2879545845577009	0.2231919917077938	0	0	0.09128709291752768	0.16177583912628918	0.112692556891968	0	0	2	2	1	1	3	0	0	709.7940645400392	807.9606500476076	1064.4753771623539	832.3883178815921	600.6974424931643	12.71996060255296	13.83090966590223	17.83090966590223	14.664727732721783	11.692344167637373	0.17160185129960698	-0.10524550751438458	0.018927319538828077	-0.033083839408244185	0.08039783762490857	0	2																														18.604897999999995	29.135102000000003																		
0168_00005																		11.889999999999997	30.973763703516127	-0.34915463373601785	0.5401547163143137	3.038739802080548	8.579821315486159	0.9285714285714286	7.023999999999997	565.7209915818992	3	28	3.44	10	5	24	37	2	94	0	0	5.1190000000000015	26.204161000000017	146.6331	1	0	0	0	0	0	0	0	0	0	0	0	0.21401748941439516	164	6251	41	73.51093899862025	1.9344983947005328	28.576451165693165	21.956581034951036	3.203697471831129	6.20945336562895		121	0.9166666666666666	NaN	0.4782608695652174	0.9990406019339118	9.421114356059245	1.4647844577687965	0	0	10.808582312553938	0	0.9654893846056297	0	0	1.0101841935195284	4.146106913158351	1.6688179349970051	0	0	0	0	0	0	0	0	0	0	0	0	5	0	20	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	23.68	26.983938132064246	0.9285714285714286	7243.1	0	1248	28.70261355604601	17.98731230577921	15.826514580064568	9.414062767604507	6.448429474777674	4.540663866850389	3.426755349184904	2.124114201403318	24.955486762568185	15.799356449681481	12.606256157870142	6.653369215892663	3.985692377491489	2.5213244485174795	1.582821537981562	0.9130145742084753	3.14267214834158	3.6889544267881713	3.7582985732814653	1.4394134941399703	1.2253136714440298	0.8827485089292115	3.5492413673879266	0.6035533905932737	0	0	2.4884754269446625	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	6	17	0	0	1729.2323558647925	1777.2969809973656	1986.2047654732332	1851.3347378211388	1876.040582204205	50.206146385889106	50.06246983732322	57.50844125736382	50.909366593667144	55.105703972492094	1.2460332237658718	-0.9660321369119079	0.4525726879455264	0.16561544205252965	-0.6322107936934306	0	8																														82.83559199999998	97.76640800000001																		
0168_00012																		11.99623294842967	15.999297207510757	-0.4085017721792305	0.1517479560139884	4.326097588722732	9.987896053827994	0.5454545454545454	-0.5960000000000001	281.2683419175123	0	2	1.68	5	10	11	22	0	35	0	0	-2.5697	6.60335809	67.8807	0	3	2	2	1	0	0	2	1	0	0	0	0.4445552675236472	110	761	35	40.59069269686501	2.029534634843251	26.161627500399995	10.636584167574805	15.525043332825181	5.459431618637297		124.97000000000001	1	NaN	0.5	0	0.6694329500821695	1.4388202423155703	0	0.5777570356662537	6.586065652550434	0	8.25020561791714	0	0	0.7663094323935531	1.0000000000000002	0	0	0.5773502691896258	0.7071067811865476	0.33333333333333337	1.8072040072196898	0.25	0	0	0	0	0	0	1	0	1	0	0	2	4	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	2	0	0	2	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.917355371900827	5.652892561983471	2.390625	0.5454545454545454	989.09	0.7	326	14.438793109825921	9.540912557858759	8.76878334009044	8.35897296904346	6.58457624271313	4.912584075917078	3.624590871438158	2.5093347095461906	10.709951855287875	6.094913592001735	4.756991441950544	3.4891572657764836	2.31162076742281	1.4046175752399477	0.8214215290996648	0.4596783748297791	4.611741356634082	7.187825535589128	9.809537760966906	1.4807614571912402	1.8495778741752535	2.0038204172988126	1.5240502502036257	0	0.6672204263943471	0	0.6946541429732933	0	0.15297098299430603	0	0	0	0.17479246499677625	0.49275936539252807	0.9265091882604424	0	0	0.07422843462213273	0.15137720151350367	0.20080373183721123	0	0	2	1	0	2	3	0	0	1223.0017995417425	1485.9383409148675	2207.8165517852335	2105.5586421902794	1729.2256113279668	24.89777764854619	25.488461150647723	38.81339215149617	43.884195637201024	35.67062012562874	0.7927413726239275	-0.38273409892796173	-0.06112899303201031	0.006002211580909252	0.07739260684602334	4	9																														24.914105000000003	38.06989499999999																		
0168_00015																		11.996146231577082	15.999297194662697	-0.41143235731312194	0.2616252941059414	3.982340951858784	7.804289108154094	0.8571428571428571	7.132000000000003	356.5407036958571	2	19	3.33	18	3	23	24	0	65	0	0	6.036299999999998	36.43691768999997	104.4261	0	0	0	0	0	0	0	0	0	0	0	0	0.18737405363615994	98	2456	24	48.475531516587054	1.9390212606634822	10.298502302883673	10.298502302883673	0	5.584962500721157		66.76	1	NaN	0.5	0	2.3482243600020833	0.10846522890932807	0	29.325906071573762	5.107740299502047	0	0.33333333333333337	0	0	0.6694329500821695	1.040041911525952	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	16	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	20.3136	20.166666666666668	0.8571428571428571	3496.04	0	802	18.58972938092366	12.2019072626078	8.934364593599215	6.149665467030782	3.7816169296445747	2.689187204368548	1.7298208271074427	1.0773347037520615	16.256683078481284	10.29833674779128	6.853699089905595	4.290159325047988	2.654090426475992	1.7143577014727975	1.0773724804570457	0.6708767957184876	0.9010475702906076	0.7285015402222603	0.8076775358252054	0.19377298792176886	0.13290436618940143	0.12762294451652606	0.5773502691896258	0	0	0	0.18802500997245952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	3	15	0	0	1192.4746395624218	1188.7669534062338	1204.00369757263	1148.7003842100848	1082.7117214271937	28.097876142163784	25.660459885662817	27.767020898336327	27.20939795674471	24.1028369440712	0.4698339310442018	-0.18932648427801246	-0.08201684025596069	0.028046227975848416	0.03076536472205324	2	4																														46.60227999999999	66.83971999999996																		
0168_00023																		11.99624934166759	15.998710784447788	-0.4138398913926762	0.14719853703741215	4.291954716046166	9.718670751259324	0.5	-1.7660000000000002	251.24231958550342	0	2	1.6800000000000002	5	10	10	20	0	31	0	0	-2.0407	4.164456490000001	61.59540000000001	0	3	2	2	1	0	0	2	1	0	0	0	0.46208343310623184	98	582	28	36.88694343215985	2.0492746351199917	23.42975225939466	8.095966361715837	15.333785897678826	5.321928094887363		116.03	0.8	NaN	0.4444444444444444	0	0	0	0	1.3961363206919677	8.352538003161289	0	5.580164617280154	0	0	0.25	0.6666666666666667	0	0	1.040041911525952	0.25	1.1447142425533319	1.1905507889761497	0	0	0	0	0	0	0	0	0	2	0	0	2	3	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	3	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.005	5.174791914387634	2.2843545508625818	0.5	783.08	0.7777777777777778	275	12.698306133819763	8.702708600407234	7.854197650947253	7.075692571950665	6.046124964565078	4.331928392218101	3.164127501008706	2.2008612686938474	9.469845040974462	5.578006155610488	4.197771189929562	3.081434205481107	2.1310023773464413	1.2477188191143023	0.7233357204210535	0.3995552458259313	3.3053708594958593	5.41878117573166	6.787294651484482	1.1134485296934522	1.4531047230968202	1.4611750908306504	1.2129861445882282	0	0.3932286679177839	0	0.5211569205781547	0	0.09422636840201226	0	0	0	0.19245008972987526	0.4670158567635358	0.7898800116452932	0	0	0.08442306901503684	0.14741823417942063	0.17489898143820232	0	0	2	1	0	2	3	0	0	1030.3968439751968	1240.7827085727156	1803.1483251240884	1606.9986071973642	1336.314754311569	22.123308613005243	22.99018724033472	34.14920819723105	34.11734012555906	29.508162261050604	0.6770138179157865	-0.38023618568323025	0.06714523885812147	-0.14315178295784567	0.2533796405360681	3	8																														21.407691	34.17430900000001																		
0168_00024																		11.996268584411139	30.9747642721549	-0.4141232342240734	0.4614242118274388	2.099128441646343	9.43565693179267	0.5555555555555556	-4.478999999999999	387.1774165352808	1	6	0.8000000000000003	5	9	14	25	0	39	0	0	-3.2501000000000007	10.563150010000005	75.4707	3	2	1	2	1	0	0	1	1	0	0	0	0.5711801300197521	126	1460	33	47.164473118325645	1.9651863799302351	41.50782598763524	25.97939987923376	8.949624463087677	5.643856189774724		221.05999999999997	0.8571428571428571	NaN	0.46153846153846156	0	0	0	0	1.8731847975721563	7.728466767664981	0	3.494135593857896	0	0	4.102373190523483	5.56895512188856	0.9654893846056297	0	0.4999999999999999	0.25	0	0.4999999999999999	0	0	0	0	0	0	0	0	0	2	0	0	2	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	4	3	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.3136	7.7091412742382275	6.046400951814396	0.5555555555555556	1048.15	0.4583333333333333	490	18.120955864630137	10.966945593523466	11.968536019621103	7.388913590809177	6.628652358972161	4.077357643015106	3.069132397619642	1.8384308830050793	12.353398603721827	7.148824569016553	5.45821289274554	3.3588521377942104	2.2883364702380002	1.3147025795427023	0.792646215047306	0.43389103718241673	4.265802453809678	7.877983400462935	8.927587007524783	1.1932546795073138	1.5193959570376152	1.4390940300038808	3.997262705173501	0.6035533905932737	0.2821175568066727	0	0.8714567310612799	0.0427944968986288	0.06555388146690141	0	0	0	0.09622504486493763	0.2878633639084475	0.45771836837269303	0	0	0.05555555555555555	0.1056407762325813	0.1151011668210313	0	0	2	1	0	2	3	0	0	962.391532586839	1128.7591736169884	1578.4927270979927	1437.3798385513708	1236.6566068448685	44.125458859809015	47.13956405982744	59.560506838877764	55.55557240594606	53.12155498439613	1.3148618784524029	-1.0734850720980278	0.8578343814839556	-0.779683559110598	0.4723423256551435	5	13																														42.620104999999995	44.421895																		
0168_00025																		11.996268630491459	30.97376275039954	-0.4141139606352165	0.44890491939314187	2.4573062169225324	9.430183492089691	0.5555555555555556	-3.25	307.19749936874683	0	4	1.2400000000000002	5	8	12	21	0	34	0	0	-2.439800000000001	5.952624040000004	64.3289	2	2	1	2	1	0	0	1	1	0	0	0	0.5364477411305985	104	859	27	39.57904325991014	1.978952162995507	30.388746618073206	18.220947707334073	8.948514587070456	5.392317422778761		164.72	0.8333333333333334	NaN	0.45454545454545453	0	0	0	0	1.8731847975721563	7.728466767664981	0	3.494135593857896	0	0	2.05190735557486	2.8013416106829037	0.33333333333333337	0	0.4999999999999999	0.25	0	0.4999999999999999	0	0	0	0	0	0	0	0	0	2	0	0	2	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	3	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.3718820861678	6.40582726326743	4.496326530612245	0.5555555555555556	845.11	0.55	346	14.913849083443589	9.25983881233692	9.627545761951371	6.4532534190293545	5.146879334225461	3.8154626209638853	2.9094176794207818	1.6027926540963353	10.418532372080117	6.026679519895935	4.57113192775655	2.894454414324541	1.9368792450278773	1.2191952173398624	0.7264444223974087	0.36910297214628085	3.4551422820298563	4.841214046266176	5.975894489459536	0.9979861083098736	1.1916330831434936	1.2274198234328653	2.7901559239869536	0.35355339059327373	0.2821175568066727	0	0.6757152894017645	0.022371868507134143	0.06555388146690141	0	0	0	0.09622504486493763	0.2878633639084475	0.45771836837269303	0	0	0.05555555555555555	0.1056407762325813	0.1151011668210313	0	0	2	1	0	2	3	0	0	916.8730469791298	1073.5276912593538	1496.7336132898774	1344.9125532808996	1113.4229790488168	32.151637952901126	33.39855777228646	42.26327882534702	34.94406297463459	34.57249404169624	0.9739174817688137	-0.7381036399169555	0.4327982733044622	-0.24335901972073837	0.12728273870859125	4	10																														31.172897999999996	37.719102																		
0168_00026																		11.99624929034969	30.973762921355977	-0.4141198550794706	0.44891090834329217	2.460584581571993	9.849878682006077	0.5	-3.329	347.2216416796068	1	4	1.1300000000000001	5	11	12	25	0	37	0	0	-3.0054	9.03242916	73.3067	2	3	2	2	1	0	0	2	1	0	0	0	0.5448865305167695	126	1221	34	46.35149051849627	2.0152821964563596	36.74977048484804	18.24927950173541	15.28071832947409	5.643856189774724		189.10999999999996	0.8333333333333334	NaN	0.45454545454545453	0	0	0	0	0.8434326653017493	7.084578333008132	0	7.266154931959825	0	0	1.8772357743515706	2.6232670207629036	0.33333333333333337	0	1.1052094495921163	0.25	1.1447142425533319	1.1905507889761497	0	0	0	0	0	0	0	0	0	2	0	0	1	3	0	0	0	1	2	0	0	1	0	0	0	1	0	0	0	2	0	0	1	0	3	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.8112	6.718836565096953	3.9837030330466274	0.5	1015.13	0.6086956521739131	427	16.77565640300939	10.743002059931312	11.190957243388702	8.06820853608141	6.900004006505005	5.256703029601896	4.145668228773905	2.645112289100501	11.78839569839045	6.8864767394649284	5.304101970830386	3.4935739604928924	2.445647052121019	1.5437873632721355	0.954301229973932	0.5315418584495616	4.291647128448472	6.610389918230685	8.71772167950115	1.2488169703206544	1.6023856627045778	1.718704957842815	3.062321450962862	0.35355339059327373	0.3932286679177839	0	0.7818373192876531	0.022371868507134143	0.09120349828696256	0	0	0	0.19245008972987526	0.4545300305751142	0.7881545618568797	0	0	0.08442306901503684	0.14695990230905367	0.1757217021002127	0	0	2	1	0	2	3	0	0	1161.4377291477208	1406.9848359201685	2066.0428356469542	1881.3083192529004	1683.2023714941909	35.871598555454085	38.06328550500825	50.4542139756033	43.55012092984338	44.15102585422083	1.1118884398981579	-0.7711414385327	0.3349156557861708	-0.20810745769413103	0.1750324839104204	5	12																														33.152898	41.679102																		
0168_00027																		11.996268644747154	30.97376275825186	-0.4141136173788864	0.44890451652435426	2.457068639392068	9.399808245804557	0.5555555555555556	-3.1740000000000004	308.18226033545443	0	4	1.2400000000000002	5	8	12	21	0	33	0	0	-2.4944000000000006	6.2220313600000035	62.27179999999999	2	2	1	2	1	0	0	1	1	0	0	0	0.5046082312604109	104	859	27	39.57904325991014	1.978952162995507	30.38874661807322	20.740791639324208	6.428670655080323	5.392317422778761		155.44	0.8333333333333334	NaN	0.45454545454545453	0	0	0	0	1.8731847975721563	7.728466767664981	0	3.494135593857896	0	0	2.5639401840924196	2.9804842162606637	0.33333333333333337	0	0	0	0	0.4999999999999999	0	0	0	0	0	0	0	0	0	2	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	3	3	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.3718820861678	6.40582726326743	4.496326530612245	0.5555555555555556	776.11	0.55	346	14.913849083443589	9.25983881233692	9.62754576195137	6.453253419029354	5.146879334225463	3.8154626209638853	2.9094176794207813	1.6027926540963355	10.302216797854397	5.994914935033095	4.546292121152292	2.894087440692396	1.945911523801694	1.224661905334679	0.7235448429812149	0.37367856167464664	3.4551422820298563	4.841214046266176	5.975894489459537	0.9930766344033333	1.1934280481654849	1.2285938183898766	2.7901559239869536	0.35355339059327373	0.2821175568066727	0	0.6649239726630279	0.022371868507134143	0.067160120604360607	0	0	0	0.09622504486493763	0.2878633639084475	0.45771836837269303	0	0	0.05555555555555555	0.10760800937841287	0.11502482223269905	0	0	2	1	0	2	3	0	0	883.1196987684301	1039.0359630276512	1451.2072425044016	1300.0022513806996	1076.5185930962566	32.566126687165585	33.564467816238576	42.622670165089275	35.275883062538824	34.986982775960705	1.049900163973677	-0.735283268937838	0.41488708282523223	-0.31990783941910994	0.18449908510180285	4	10																														31.037690999999995	36.754309																		
