id	bits.on
0404_00001	53,96,134,145,167,207,208,224,390,421,442,487,516,550,601,626,628,647,694,725,802,891,920,948,956,968,994,998
0404_00002	13,96,134,145,167,207,257,274,390,421,487,514,516,550,601,617,626,631,647,725,802,891,948,958,968,994,998,1002
0404_00006	48,96,134,144,145,167,207,257,390,421,487,514,535,548,550,601,602,614,626,631,647,670,750,802,827,911,948,968
0404_00014	1,4,11,15,26,41,42,50,54,89,109,134,159,173,175,182,201,222,253,276,285,286,318,331,347,353,374,378,419,437,444,446,461,473,478,496,512,524,534,537,540,549,550,557,561,626,631,666,686,705,709,713,717,739,764,778,838,891,893,905,936,948,968,989,994,1014,1016
0404_00015	62,96,134,145,153,207,230,270,421,472,487,516,550,558,585,588,592,594,635,802,948,953,968,989,994,998,1020
0404_00016	15,20,89,94,95,96,99,118,134,145,151,185,212,266,272,298,307,345,347,355,359,394,421,445,460,466,478,487,508,524,550,551,580,626,653,677,686,692,709,714,727,729,762,772,849,877,886,897,898,933,948,964,968
0404_00018	1,15,35,39,40,69,89,134,144,153,163,169,170,180,186,187,194,206,207,224,227,251,292,326,331,346,347,370,390,394,408,412,413,432,442,487,498,516,540,550,564,573,624,626,649,705,708,714,779,781,800,813,898,908,936,948,968,977
0404_00019	1,4,11,15,26,42,89,134,140,175,182,191,201,222,245,260,267,269,286,302,347,353,373,394,398,423,452,461,485,496,508,512,524,534,540,549,550,555,565,595,626,666,681,686,705,709,724,727,768,778,806,830,838,843,853,855,898,906,940,943,948,951,954,968,989,1016,1022
0404_00030	3,15,22,26,41,52,89,96,99,110,134,146,159,174,175,222,223,245,254,260,274,302,332,357,359,360,377,382,421,425,430,433,439,450,461,469,473,477,487,491,508,524,530,540,544,550,557,561,581,587,601,612,638,650,662,677,679,701,727,733,739,758,782,810,838,849,861,893,932,964,968,983,984,990,1006
0404_00032	5,15,27,35,54,79,122,134,144,153,170,175,190,194,206,207,227,251,292,298,310,344,347,381,390,405,461,516,524,530,555,582,592,626,686,708,709,714,753,773,779,789,800,810,811,812,814,837,931,933,934,948,973,977
0404_00036	15,26,89,109,130,134,144,147,153,209,222,237,260,288,332,347,355,361,421,472,473,487,505,515,540,542,549,550,554,556,588,626,670,687,709,733,747,761,772,778,781,802,808,847,855,856,889,905,948,967,968,1010
0404_00037	6,20,23,26,28,94,117,134,153,173,177,207,216,226,227,260,265,270,277,278,281,285,289,302,335,347,350,353,390,433,467,469,491,505,506,508,511,515,516,549,550,551,558,567,582,586,594,626,635,636,640,647,666,720,727,770,778,802,811,812,850,925,937,944,948,955,968,973,980,989,1008,1019
0404_00041	15,27,37,73,89,96,134,145,164,175,198,253,260,295,298,370,380,382,421,461,487,524,531,550,592,613,666,669,686,688,707,718,762,782,948,968,974,1023
0404_00047	20,96,134,141,145,207,211,298,410,421,481,483,487,506,508,550,617,727,802,897,898,931,948,964,968,1020
0404_00048	15,20,89,95,96,99,118,134,145,151,212,266,272,298,300,307,310,345,347,352,355,359,394,401,421,430,445,466,478,487,508,524,549,550,551,580,651,686,692,709,714,727,746,762,772,828,849,886,897,898,933,948,964,968,1021
0404_00059	1,11,15,20,26,29,44,89,96,132,134,153,175,199,222,260,263,268,271,285,294,330,364,387,419,430,473,478,499,515,524,540,550,569,626,640,663,666,676,698,743,755,757,762,770,783,787,792,805,818,850,886,897,914,947,948,964,968,992,1010,1013
0404_00061	15,20,25,26,36,61,85,89,129,134,139,148,153,164,222,245,255,290,294,305,315,325,326,350,358,408,413,452,476,477,499,508,513,517,523,527,566,574,592,614,626,640,681,684,727,730,766,772,784,790,801,819,822,835,843,852,855,862,898,925,926,927,934,936,948,968,1005,1009,1022
0404_00062	15,20,21,25,26,36,61,72,85,89,117,129,134,139,141,148,153,208,216,222,245,255,302,305,313,315,326,351,357,358,399,401,408,449,458,472,499,508,513,566,603,626,627,648,649,681,713,727,733,749,751,755,768,772,782,801,836,852,855,862,898,926,948,968,973,1019,1022
