id	url	source	comment	authors	name	missing information	mail	method.type
0424	10.1016/j.chroma.2012.03.059	Publication - Ferrer	Submitted by Fangyuan Sun	Imma Ferrer, E. Michael Thurman	ROASMI_28			RP
