id	name	formula	rt	smiles.std	status	inchi.std	inchikey.std
0169_00002	1,2-DIPALMITOYL-RAC-GLYCERO-3-PHOSPHOETHANOLAMINE	C37H74NO8P	6.06		missing SMILES		
0169_00004	1-METHYLNICOTINAMIDE	C7H8N2O	9.17		missing SMILES		
0169_00005	1-NAPHTHYLAMINE	C10H9N	3.12		missing SMILES		
0169_00006	3-METHYLADENINE	C6H7N5	2.71		missing SMILES		
0169_00007	3-METHYLHISTAMINE	C6H11N3	11.39		missing SMILES		
0169_00008	4-GUANIDINOBUTANOATE	C5H11N3O2	12.22		missing SMILES		
0169_00009	4-HYDROXY-2-QUINOLINECARBOXYLIC ACID	C10H7NO3	8.24		missing SMILES		
0169_00010	5-METHYLCYTOSINE	C5H7N3O	5.21		missing SMILES		
0169_00012	AGMATINE	C5H14N4	14.5		missing SMILES		
0169_00014	CREATINE	C4H9N3O2	12.26		missing SMILES		
0169_00015	CREATININE	C4H7N3O	3.36		missing SMILES		
0169_00018	CYTOSINE	C4H5N3O	5.74		missing SMILES		
0169_00020	DIETHANOLAMINE	C4H11NO2	9.65		missing SMILES		
0169_00021	DIMETHYLBENZIMIDAZOLE	C9H10N2	0.89		missing SMILES		
0169_00023	GUANIDINOACETATE	C3H7N3O2	12.41		missing SMILES		
0169_00024	GUANINE	C5H5N5O	8.76		missing SMILES		
0169_00028	HISTAMINE	CH5H9N3	11.24		missing SMILES		
0169_00029	HYPOXANTHINE	C5H4N4O	4		missing SMILES		
0169_00030	INDOLE-3-ACETALDEHYDE	C10H9NO	0.96		missing SMILES		
0169_00040	LUMICHROME	C12H10N4O2	1.14		missing SMILES		
0169_00041	MELATONIN	C13H16N2O2	0.63		missing SMILES		
0169_00042	METHYLGUANIDINE	C2H7N3	8.35		missing SMILES		
0169_00043	N-ACETYLPUTRESCINE	C6H14N2O	10.38		missing SMILES		
0169_00044	N-ACETYLSEROTONIN	C12H14N2O2	0.96		missing SMILES		
0169_00048	NICOTINAMIDE	C6H6N2O	1.03		missing SMILES		
0169_00050	N-METHYLTRYPTAMINE	C11H14N2	3.1		missing SMILES		
0169_00053	PHOSPHOCHOLINE	C5H14NO4P	15.05		missing SMILES		
0169_00054	PTERIN	C6H5N5O	4.95		missing SMILES		
0169_00055	PURINE	C5H4N4	1.59		missing SMILES		
0169_00056	QUINOLINE	C9H7N	1.03		missing SMILES		
0169_00057	RIBOFLAVIN	C17H20N4O6	8.42		missing SMILES		
0169_00060	SEROTONIN	C10H12N2O	0.91		missing SMILES		
0169_00065	THIAMINE	C12H17N4OS	10.3		missing SMILES		
0169_00066	THIAMINE MONOPHOSPHATE	C12H17N4O4PS	15.39		missing SMILES		
0169_00067	THIOPURINE S-METHYLETHER	C6H6N4S	0.96		missing SMILES		
0169_00070	XANTHINE	C5H4N4O2	6.5		missing SMILES		
