id	bits.on
0413_00001	15,20,26,39,89,94,187,193,213,502,508,548,570,599,626,675,719,727,819,855,936,974,976
0413_00002	15,20,21,26,39,73,89,94,97,134,141,147,148,161,174,187,193,213,226,227,298,304,347,353,369,371,381,430,476,490,508,515,550,551,570,589,598,599,626,640,675,712,717,719,727,735,737,762,768,800,819,825,850,855,898,936,968,987,1010
0413_00003	15,20,21,26,39,73,89,94,133,134,141,147,148,187,213,226,304,347,353,369,371,381,394,428,430,433,448,459,467,476,502,508,515,550,551,570,598,599,626,640,675,712,717,727,735,737,762,768,790,799,819,825,850,855,936,968
0413_00004	15,16,17,21,30,85,89,92,134,153,195,200,216,220,226,229,245,269,278,300,311,323,326,330,335,347,353,361,369,381,419,438,442,461,476,493,500,508,515,523,529,533,550,557,562,588,591,626,640,648,661,676,683,703,719,743,748,750,759,798,811,827,872,918,935,936,947,968,970,974,996,1006
0413_00005	7,15,16,17,20,21,30,37,89,92,94,134,149,195,204,220,226,245,247,269,300,330,335,347,353,361,369,381,419,438,461,476,493,500,508,515,523,529,533,550,557,562,588,591,626,640,648,661,676,677,683,719,727,748,750,759,779,798,799,811,827,865,872,884,918,935,936,947,968,970,974,996,1006
0413_00006	15,16,17,21,30,58,89,92,93,134,153,177,195,200,220,226,245,247,260,269,278,279,298,300,321,330,335,337,347,351,353,361,369,381,419,423,438,442,461,471,476,493,500,508,511,515,523,529,533,550,555,557,562,588,591,626,635,640,648,651,661,676,683,691,700,719,748,750,759,785,798,808,811,827,872,918,927,935,936,947,948,968,970,974,994,996,1006,1015
0413_00007	15,16,17,21,30,58,89,92,134,195,200,220,226,244,245,247,260,269,300,330,335,337,347,353,361,369,381,419,423,438,461,463,476,493,500,508,515,523,529,533,550,557,562,588,591,626,640,648,661,676,683,691,719,748,750,759,798,811,827,872,918,927,935,936,947,948,968,970,974,996,1006
0413_00008	15,23,26,58,89,93,98,128,134,200,220,241,245,247,260,300,316,320,326,335,337,347,350,353,379,423,438,442,459,461,463,486,493,499,500,508,515,533,550,557,562,564,620,626,640,661,676,683,687,691,697,719,733,748,780,793,797,798,827,835,918,922,927,936,947,948,968,974,1007
0413_00009	9,15,26,85,89,93,100,133,134,148,151,153,176,183,190,193,200,207,210,220,245,269,300,311,326,347,351,375,412,442,461,493,497,499,508,513,554,562,602,626,689,708,719,722,729,743,764,780,784,790,802,850,855,932,934,936,946,948,952,968,973,974,1003
0413_00011	15,17,57,73,89,129,134,145,226,228,231,245,332,334,353,369,381,444,461,476,490,491,503,508,515,529,533,534,550,573,594,596,607,626,640,661,668,676,683,702,735,750,759,831,888,936,947,951,968,997
0413_00016	15,17,39,57,73,89,129,134,145,231,245,332,334,353,413,461,490,491,508,515,529,533,534,550,573,596,607,620,626,640,661,668,676,683,733,735,750,759,827,831,849,888,917,936,947,968
0413_00019	4,20,94,133,134,141,160,177,188,238,284,304,328,347,349,368,469,508,510,515,549,551,626,640,705,727,778,825,850,856,931,948,968
0413_00020	20,64,101,134,153,166,184,207,220,239,254,260,280,283,299,328,330,347,361,387,419,458,483,489,507,508,510,523,530,537,541,626,640,663,664,698,699,727,744,756,757,762,778,788,800,801,802,847,850,872,885,886,896,901,913,948,988,993,994,1001,1014
0413_00023	20,26,44,50,52,64,65,92,100,101,134,153,180,186,197,207,233,245,252,255,261,280,297,309,326,328,333,361,368,373,418,419,443,483,499,508,510,530,537,542,626,640,660,663,674,689,698,700,710,715,727,746,756,757,762,774,784,785,802,833,845,847,850,883,884,891,896,909,929,948,1005,1013,1014,1021
0413_00026	15,20,23,26,43,86,89,94,96,114,134,139,145,149,153,197,210,223,225,235,245,251,274,275,298,309,338,387,388,417,421,422,435,470,473,487,499,508,550,557,588,592,606,626,642,663,698,707,746,756,757,761,762,781,782,787,795,819,850,860,897,898,914,919,938,948,967,968,969
0413_00035	15,20,24,26,39,56,58,89,99,105,115,134,138,148,200,260,265,274,282,343,364,454,473,499,528,626,634,697,726,731,747,755,762,782,805,819,916,934,936,948,963,964,967,968,1016
