id	url	source	comment	authors	name	missing information	mail
0413	10.1016/j.jpba.2019.06.042		Submitted by Fangyuan Sun	Gregorio Peron, Jan Hošek, Sangeeta Rajbhandary, Deepak Raj Pant, Stefano Dall’Acqua 	ROASMI_6	column temperature	
