id	name	method.type	source	url	pmid	authors	missing information	comment
0069	RP5 pos	Other	Publication - Folberth	https://doi.org/10.1016/j.jchromb.2020.122105	32305706	J. Folberth, K. Begemann, O. Jöhren, M. Schwaninger, A. Othman	temperature	
