id	name	formula	rt	pubchem.cid	pubchem.smiles.isomeric	pubchem.smiles.canonical	pubchem.inchi	pubchem.inchikey	id.chebi	id.hmdb	id.lipidmaps	id.kegg	comment
0397_00038			4.96	5317471	C1=CC(=C(C=C1C2=CC(=O)C3=C(O2)C=C(C=C3O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O)O								
0397_00039			5.01	13250		CCOC(=O)C1=CC(=C(C(=C1)O)O)O							
0397_00040			5.01	69894		COC1=C(C=C2C=CC(=O)OC2=C1)O							
0397_00041			5.05	8655		COC1=CC(=CC(=C1O)OC)C=O							
0397_00042			5.12	442416	C1=CO[C@H]([C@H]2[C@@H]1[C@@H](C=C2COC(=O)C3=CC=C(C=C3)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O								
0397_00043			5.14	5281426		C1=CC(=CC2=C1C=CC(=O)O2)O							
0397_00044			5.15	5281855		C1=C2C3=C(C(=C1O)O)OC(=O)C4=CC(=C(C(=C43)OC2=O)O)O							
0397_00045			5.33	5280460		COC1=C(C=C2C(=C1)C=CC(=O)O2)O							
0397_00046			5.33	5488886	C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC2=CC=C(C=C2)C3=CC(=O)C4=C(O3)C(=C(C=C4O)O)[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)O)O)O								
0397_00047			5.36	445858	COC1=C(C=CC(=C1)/C=C/C(=O)O)O								
0397_00048			5.37	5280805	C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O								
0397_00049			5.38	56843093	C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC2=CC(=CC(=C2O)O)C3=C(C(=O)C4=C(C=C(C=C4O3)O)O)O)O)O)O								
0397_00050			5.41	83489	C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC(=C4C(=O)C[C@H](OC4=C3)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O)O								
0397_00051			5.42	637775	COC1=CC(=CC(=C1O)OC)/C=C/C(=O)O								
0397_00052			5.44	5281643	C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O[C@H]4[C@@H]([C@H]([C@H]([C@H](O4)CO)O)O)O)O)O								
0397_00053			5.44	93039	C1=CO[C@H]([C@H]2[C@@H]1[C@@H]([C@H]3[C@@]2(O3)CO)OC(=O)C4=CC=C(C=C4)O)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O								
0397_00054			5.46	5280441	C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O								
0397_00055			5.46	91440	C1=CC2=C(C(=C1)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)C(=O)C4=C([C@@H]2[C@H]5C6=C(C(=CC=C6)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)C(=O)C8=C5C=C(C=C8O)C(=O)O)C=C(C=C4O)C(=O)O								
0397_00056			5.47	5320961	C1=CC2=C(C(=C1)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)C(=O)C4=C(C2=O)C=C(C=C4O)C(=O)O								
0397_00057			5.54	5282160	C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O)O)O								
0397_00058			5.58	439533	C1=CC(=C(C=C1[C@@H]2[C@H](C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O								
0397_00059			5.59	5280804	C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O								
0397_00060			5.66	146487		COC1=C(C2=C(C=C1)C=CC(=O)O2)O							
0397_00061			5.67	637541	C1=CC(=CC(=C1)O)/C=C/C(=O)O								
0397_00062			5.7	13607752		C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)C(=O)O)O)O)O)O)O)O							
0397_00063			5.78	5280637	C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O)O								
0397_00064			5.84	3081484		COC1=C(C=CC(=C1)C(=O)OC2C3C=COC(C3C4(C2O4)CO)OC5C(C(C(C(O5)CO)O)O)O)O							
0397_00065			5.94	5281800	C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H](O[C@@H]([C@H]2OC(=O)/C=C/C3=CC(=C(C=C3)O)O)CO)OCCC4=CC(=C(C=C4)O)O)O)O)O)O								
0397_00066			6.03	10286		C1=CC=C2C(=C1)C(=O)C=CO2							
0397_00067			6.08	441960	CC(C)([C@@H]1CC2=C(O1)C=C3C(=C2OC)C(=O)C=C(O3)CO)O								
0397_00068			6.25	5481663	C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)OC)O)O)O)O)O)O								
0397_00069			6.34	9851181	C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC=C(C=C5)O)O)O)O)O)O)O)O								
0397_00070			6.34	5282102	C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O								
0397_00071			6.35	9984		COC1=C(C=CC(=C1)C=CC=O)O							
0397_00072			6.35	637213	COC1=C(C=C(C=C1)/C=C/C2=CC(=CC(=C2)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O								
0397_00073			6.35	73111	C1=CC2=C(C(=C1)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)C(=O)C4=C([C@@H]2[C@@H]5C6=C(C(=CC=C6)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)C(=O)C8=C5C=C(C=C8O)C(=O)O)C=C(C=C4O)C(=O)O								
0397_00074			6.41	5280459	C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O								
0397_00075			6.47	5280746	C1[C@@]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC=C(C=C5)O)O)CO)O)O)O)(CO)O								
0397_00076			6.53	5318767	C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC=C(C=C5)O)O)O)O)O)O)O								
0397_00077			6.56	5480982		C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O)O)O							
0397_00078			6.58	12442954		C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)OC4C(C(C(C(O4)CO)O)O)O							
0397_00079			6.63	637540	C1=CC=C(C(=C1)/C=C/C(=O)O)O								
0397_00080			6.65	5280704	C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O								
0397_00081			6.67	5280567		CC1=CC(=O)OC2=C1C=CC(=C2)O							
0397_00082			6.78	5281613	C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O								
0397_00083			6.79	5281672		C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O							
0397_00084			6.9	10621	C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC(=C4C(=O)C[C@H](OC4=C3)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O								
0397_00085			6.94	5281614		C1=CC(=C(C=C1C2=C(C(=O)C3=C(O2)C=C(C=C3)O)O)O)O							
0397_00086			7.04	54682930		C1=CC=C2C(=C1)C(=CC(=O)O2)O							
0397_00087			7.13	323		C1=CC=C2C(=C1)C=CC(=O)O2							
0397_00088			7.17	442439	C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=CC(=C4C(=O)C[C@H](OC4=C3)C5=CC(=C(C=C5)OC)O)O)CO)O)O)O)O)O								
0397_00089			7.18	8417		COC1=C(C=C2C(=C1)C=CC(=O)O2)OC							
0397_00090			7.28	46926173	C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)[O-])O								
0397_00091			7.31	445154	C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O								
0397_00092			7.33	14989	C1=CC2=C(C(=C1)O)C(=O)C3=C([C@@H]2[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)C=C(C=C3O)CO								
0397_00093			7.38	6440892	C1=CC=C(C=C1)/C=C/C(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)O[C@H]3[C@H]4[C@@H](C=CO3)[C@@H]([C@H]5[C@@]4(O5)CO)O)O)O)O								
0397_00094			7.42	65373	COC1=C(C=CC(=C1)C[C@@H](CO)[C@@H](CC2=CC(=C(C=C2)O)OC)CO)O								
0397_00095			7.56	5281670		C1=CC(=C(C=C1O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O							
0397_00096			7.57	23205	C[C@@H]1C[C@@H]2[C@H]([C@@H]([C@]3([C@H]1C=CC3=O)C)O)C(=C)C(=O)O2								
0397_00097			7.74	12305761	C1=CC2=C(C(=C1)O)C(=O)C3=C([C@H]2[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)C=C(C=C3O)CO								
0397_00098			7.85	441852	C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2CC[C@@]3([C@H]4CC[C@@]5([C@H](CC[C@@]5([C@@H]4CC[C@@]3(C2)O)O)C6=CC(=O)OC6)C)C=O)O)O)O								
0397_00099			7.93	442813	COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O								
0397_00100			7.94	5281708		C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3)O)O							
0397_00101			7.98	220861		CC1C(C(CC(O1)OC2CCC3(C4CCC5(C(CCC5(C4CCC3(C2)O)O)C6=CC(=O)OC6)C)C=O)OC)OC7C(C(C(C(O7)CO)O)O)O							
0397_00102			8.24	441923	CC(=CCC[C@@](C)([C@H]1CC[C@@]2([C@@H]1[C@@H](C[C@H]3[C@]2(C[C@@H]([C@@H]4[C@@]3(CC[C@@H](C4(C)C)O)C)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C)O)C)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C								
0397_00103			8.26	5461154	C1=CC(=C(C=C1/C=C/C(=O)C2=C(C=C(C=C2O)O)O)O)O								
0397_00104			8.28	9909368	C[C@@H]1C(=O)O[C@@H]2[C@]1([C@@]34C(=O)O[C@H]5[C@]3(C2)[C@@]6([C@@H](C5)C(C)(C)C)[C@H](C(=O)O[C@H]6O4)O)O								
0397_00105			8.32	5281435	C/C/1=C\CC/C(=C/[C@@H]2[C@@H]([C@H](C1)OC(=O)C(=C)[C@H](CO)O)C(=C)C(=O)O2)/CO								
0397_00106			8.34	188297	CC1=CC[C@H]([C@]2([C@H]1[C@@H]3[C@@H](CC2)C(=C)C(=O)O3)C)O								
0397_00107			8.38	45356919	C[C@@H]1CC[C@@]2(CC[C@]3(C(=CC[C@H]4[C@]3(C[C@H]([C@@H]5[C@@]4(C[C@H]([C@@H]([C@@]5(C)CO)O)O)C)O)C)[C@@H]2[C@H]1C)C)C(=O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O[C@H]8[C@@H]([C@@H]([C@H]([C@@H](O8)C)O)O)O)O)O)O)O)O								
0397_00108			8.43	5280343		C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O							
0397_00109			8.44	5280445		C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O							
0397_00110			8.55	10748		COC1=CC2=C(C=C1)C=CC(=O)O2							
0397_00111			8.55	5318517	C[C@@]12CC[C@H]([C@@]([C@H]1CCC(=C)[C@H]2C/C=C/3\[C@@H](COC3=O)O)(C)CO)O								
0397_00112			8.56	735755	COC1=CC(=CC(=C1OC)OC)/C=C/C(=O)O								
0397_00113			8.56	17536	CC(C)([C@@H](COC1=C2C=CC(=O)OC2=CC3=C1C=CO3)O)O								
0397_00114			8.68	6776		C1=CC2=C(C=C1O)C(=O)C3=C(C2=O)C=C(C=C3)O							
0397_00115			8.84	1548910	C1=CC(=CC=C1/C=C\C2=CC(=CC(=C2)O)O)O								
0397_00116			8.88	444539	C1=CC=C(C=C1)/C=C/C(=O)O								
0397_00117			8.94	10211	CC(C)([C@@H](COC1=C2C(=C(C3=C1OC(=O)C=C3)OC)C=CO2)O)O								
0397_00118			9.23	348482	C[C@]12CC[C@@H](C[C@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@@]3(C[C@@H]([C@@H]4C5=CC(=O)OC5)O)O)C)O								
0397_00119			9.24	3806		C1=CC2=C(C(=O)C=CC2=O)C(=C1)O							
0397_00120			9.25	5281542	C[C@@]1(C[C@H]([C@]2([C@@H]1[C@@H](OC=C2)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O)OC(=O)/C=C/C4=CC=CC=C4								
0397_00121			9.31	6199		C1=CC(=O)OC2=CC3=C(C=CO3)C=C21							
0397_00122			9.31	11954171	C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(C[C@H]([C@@H]([C@@]5(C)CO)O)O)C)C)[C@@H]2[C@H]1C)C)C(=O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O[C@H]8[C@@H]([C@@H]([C@H]([C@@H](O8)C)O)O)O)O)O)O)O)O								
0397_00123			9.54	5281222	C1=CC(=C(C=C1/C=C/C(=O)C2=C(C=C(C=C2)O)O)O)O								
0397_00124			9.56	3828		CC1=CC(=O)C2=C(C3=C(C(=C2O1)OC)OC=C3)OC							
0397_00125			9.59	637511	C1=CC=C(C=C1)/C=C/C=O								
0397_00126			9.59	932		C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O							
0397_00127			9.64	5280961		C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O							
0397_00128			9.67	6716		CC1=CC(=O)C2=C(O1)C=C3C(=C2OC)C=CO3							
0397_00129			9.74	31553	COC1=C(C=CC(=C1)[C@@H]2[C@H](OC3=C(O2)C=C(C=C3)[C@@H]4[C@H](C(=O)C5=C(C=C(C=C5O4)O)O)O)CO)O								
0397_00130			9.75	5280443		C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O							
0397_00131			9.78	72964	C[C@@H]1C=C(C(=O)[C@]2([C@H]1C[C@@H]3[C@@]4([C@@H]2C(=O)C(=C([C@@H]4CC(O3)O)C)OC)C)C)OC								
0397_00132			9.8	5281707		C1=CC2=C(C=C1O)OC3=C2C(=O)OC4=C3C=CC(=C4)O							
0397_00133			9.85	65571	C[C@@H]1C=C(C(=O)[C@]2([C@H]1C[C@@H]3[C@@]4([C@@H]2C(=O)C(=C([C@@H]4CC(=O)O3)C)OC)C)C)OC								
0397_00134			9.88	4788		C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2O)O)O)O							
0397_00135			9.94	5280863		C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O							
0397_00136			9.98	4114		COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2							
0397_00137			10.02	656630	C[C@@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2CC[C@]3([C@@H](C2)CC[C@@H]4[C@@H]3C[C@H]([C@]5([C@@]4(CC[C@@H]5C6=CC(=O)OC6)O)C)O)C)O)O[C@H]7C[C@@H]([C@@H]([C@H](O7)C)O[C@H]8C[C@@H]([C@@H]([C@H](O8)C)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O)OC(=O)C)O								
0397_00138			10.04	5281166	CC/C=C\C[C@@H]1[C@H](CCC1=O)CC(=O)O								
0397_00139			10.06	5280666		COC1=C(C=CC(=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O							
0397_00140			10.18	5281612		COC1=C(C=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O							
0397_00141			10.18	442089	C[C@@]12CCC[C@@]([C@H]1CC[C@]34[C@H]2CC[C@](C3)(C(=C)C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)(C)C(=O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O								
0397_00142			10.18	2724385	C[C@@H]1[C@H]([C@H](C[C@@H](O1)O[C@@H]2[C@H](O[C@H](C[C@@H]2O)O[C@@H]3[C@H](O[C@H](C[C@@H]3O)O[C@H]4CC[C@]5([C@@H](C4)CC[C@@H]6[C@@H]5C[C@H]([C@]7([C@@]6(CC[C@@H]7C8=CC(=O)OC8)O)C)O)C)C)C)O)O								
0397_00143			10.26	5281654		COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O							
0397_00144			10.28	72281	COC1=C(C=C(C=C1)[C@@H]2CC(=O)C3=C(C=C(C=C3O2)O)O)O								
0397_00145			10.68	40634		CC1=C(C2=C(CCC(O2)(C)C(=O)O)C(=C1O)C)C							
0397_00146			10.83	441922	CC(=CCC[C@@](C)([C@H]1CC[C@@]2([C@@H]1[C@@H](C[C@H]3[C@]2(C[C@@H]([C@@H]4[C@@]3(CC[C@@H](C4(C)C)O)C)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)O)C)O)C								
0397_00147			10.88	10607	COC1=CC(=CC(=C1OC)OC)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](C4=CC5=C(C=C24)OCO5)O								
0397_00148			11.04	2355		COC1=C2C=CC(=O)OC2=CC3=C1C=CO3							
0397_00149			11.07	10163		C1=CC=C2C(=C1)C(=O)C3=CC(=C(C(=C3C2=O)O)CO)O							
0397_00150			11.1	68079		COC1=C2C=COC2=C(C3=C1C=CC(=O)O3)OC							
0397_00151			11.29	9848024	C[C@]1(CCC[C@@]2([C@@H]1CCC(=C)[C@H]2CCC3=CCOC3=O)C)CO[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O								
0397_00152			11.32	7005		C1=CC=C2C(=C1)C=CC=C2O							
0397_00153			11.48	5284613	C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2CC[C@@]3([C@H]4CC[C@@]5([C@H](CC[C@@]5([C@@H]4CCC3=C2)O)C6=COC(=O)C=C6)C)C)O)O)O								
0397_00154			11.54	5280378		COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)O							
0397_00155			11.74	265237	CC1=C(C(=O)O[C@H](C1)[C@@H](C)[C@H]2CC[C@@H]3[C@@]2(CC[C@H]4[C@H]3C[C@@H]5[C@]6([C@@]4(C(=O)C=C[C@@H]6O)C)O5)C)CO								
0397_00156			11.77	458010	CC1([C@H](O1)COC2=C3C(=CC4=C2OC=C4)C=CC(=O)O3)C								
0397_00157			11.82	6293		C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=C(C=C3)O)O							
0397_00158			11.88	5281691		COC1=CC(=C2C(=C1)OC(=C(C2=O)O)C3=CC(=C(C=C3)O)O)O							
0397_00159			12.09	10205		CC1=CC(=O)C2=C(C1=O)C=CC=C2O							
0397_00160			12.1	10207		C1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=C(C=C3O)CO							
0397_00161			12.1	78577438	C[C@@]12CC[C@H]([C@@]([C@H]1CCC(=C)[C@@H]2C/C=C/3\C=COC3=O)(C)CO)O								
0397_00162			12.3	5273755		COC1=C(C=C(C=C1)C2=CC(=O)C3=C(O2)C=C(C(=C3O)OC)O)OC							
0397_00163			12.32	145659		COC1=C(C=C(C=C1)C2=CC(=O)C3=C(C(=C(C=C3O2)OC)OC)OC)OC							
