id	name	formula	rt	smiles.std	status
0331_01032	Cymoxanil	C7H10N4O3			'PUGREST.BadRequest: error: '
0331_01034	Diflubenzuron	C14H9ClF2N2O2			'PUGREST.BadRequest: error: '
0331_01035	Ethirimol	C11H19N3O			'PUGREST.BadRequest: error: '
0331_01037	Famoxadone	C22H18N2O4			'PUGREST.BadRequest: error: '
0331_01038	Fipronil	C12H4Cl2F6N4OS			'PUGREST.BadRequest: error: '
0331_01039	Flazasulfuron	C13H12F3N5O5S			'PUGREST.BadRequest: error: '
0331_01040	Flufenoxuron	C21H11ClF6N2O3			'PUGREST.BadRequest: error: '
0331_01041	Fuberidazole	C11H8N2O			'PUGREST.BadRequest: error: '
0331_01043	Isocarbophos	C11H16NO4PS			'PUGREST.BadRequest: error: '
0331_01044	Isoxaben	C18H24N2O4			'PUGREST.BadRequest: error: '
0331_01046	Linuron	C9H10Cl2N2O2			'PUGREST.BadRequest: error: '
0331_01047	Lufenuron	C17H8Cl2F8N2O3			'PUGREST.BadRequest: error: '
0331_01048	Mandipropamid	C23H22ClNO4			'PUGREST.BadRequest: error: '
0331_01049	Metamitron	C10H10N4O			'PUGREST.BadRequest: error: '
0331_01050	Metrafenone	C19H21BrO5			'PUGREST.BadRequest: error: '
0331_01052	Metsulfuron-methyl	C14H15N5O6S			'PUGREST.BadRequest: error: '
0331_01055	Novaluron	C17H9ClF8N2O4			'PUGREST.BadRequest: error: '
0331_01058	Triflumuron	C15H10ClF3N2O3			'PUGREST.BadRequest: error: '
0331_01063	Oxasulfuron	C17H18N4O6S			'PUGREST.BadRequest: error: '
0331_01066	Rimsulfuron	C14H17N5O7S2			'PUGREST.BadRequest: error: '
0331_01067	Triasulfuron	C14H16ClN5O5S			'PUGREST.BadRequest: error: '
0331_01069	Thifensulfurson methyl	C12H13N5O6S2			'PUGREST.BadRequest: error: '
0331_01070	Teflubenzuron	C14H6Cl2F4N2O2			'PUGREST.BadRequest: error: '
0331_01071	Acetamiprid	C10H11ClN4			'PUGREST.BadRequest: error: '
0331_01078	Diuron	C9H10Cl2N2O			'PUGREST.BadRequest: error: '
0331_01079	Fenamidone	C17H17N3OS			'PUGREST.BadRequest: error: '
0331_01084	Imidacloprid	C9H10ClN5O2			'PUGREST.BadRequest: error: '
0331_01088	Methoxyfenozide	C22H28N2O3			'PUGREST.BadRequest: error: '
0331_01096	Tebufenozide	C22H28N2O2			'PUGREST.BadRequest: error: '
0331_01106	Flonicamid	C9H6F3N3O			'PUGREST.BadRequest: error: '
0331_01107	Flumioxazin	C19H15FN2O4			'PUGREST.BadRequest: error: '
0331_01109	Mesosulfuron-methyl	C17H21N5O9S2			'PUGREST.BadRequest: error: '
0331_01111	Pencycuron	C19H21ClN2O			'PUGREST.BadRequest: error: '
0331_01115	Carbaryl	C12H11NO2			'PUGREST.BadRequest: error: '
