id	bits.on
draft_59657_00004	15,35,57,89,109,127,128,134,139,153,173,245,266,283,314,346,347,405,413,442,452,460,461,465,481,508,523,524,555,560,588,596,615,626,657,687,692,716,743,763,765,814,816,824,833,887,894,924,928,932,936,952,954,964,968,974,980
draft_59657_00007	20,57,113,138,190,207,298,347,387,438,508,571,626,656,692,718,727,769,802,877,948,954,1011
draft_59657_00008	5,15,20,26,35,39,42,49,60,64,76,85,87,89,94,107,118,120,152,153,170,180,207,222,228,231,252,275,285,290,316,326,351,356,368,370,391,401,408,420,424,437,497,499,508,515,541,552,594,602,609,626,664,677,690,726,727,753,755,758,759,772,778,802,818,860,878,890,920,936,948,949,964,976,999,1009
draft_59657_00009	20,87,94,153,207,254,419,432,500,508,626,654,719,727,731,748,802,948,994
draft_59657_00010	20,57,94,107,153,207,266,292,347,368,390,398,436,500,508,588,626,692,694,727,757,763,872,915,954
draft_59657_00012	11,20,57,94,100,107,153,207,266,274,289,292,347,390,508,588,599,603,620,626,692,701,727,757,758,763,954,978
draft_59657_00013	12,15,20,47,56,64,89,94,97,107,111,134,153,169,202,203,207,223,226,231,245,249,261,264,278,289,297,325,337,362,367,374,391,405,450,474,480,481,496,506,508,516,524,528,530,550,559,582,586,588,598,615,626,635,643,654,655,662,727,736,739,752,767,776,778,789,803,810,821,843,860,874,887,889,890,893,896,897,910,942,945,950,968,1005
draft_59657_00014	11,20,37,55,57,65,87,94,107,153,207,266,274,292,347,390,508,533,538,588,626,646,692,701,727,757,758,763,941,954,978,1015
draft_59657_00015	15,64,74,124,134,141,163,207,226,239,245,264,279,299,337,390,405,435,481,506,508,514,541,582,605,615,616,626,631,649,651,662,774,778,802,860,884,887,889,910,948,1000,1015,1018,1020
draft_59657_00018	19,20,24,34,56,57,65,80,86,89,134,139,144,153,155,159,167,172,173,204,207,212,269,270,275,287,298,300,313,319,332,335,347,349,360,363,364,366,369,384,387,390,401,405,415,422,423,436,442,461,467,475,481,486,492,499,502,508,516,524,525,530,535,548,554,555,558,566,569,580,588,599,603,625,626,629,653,660,678,688,690,692,719,727,728,749,751,755,761,762,763,783,831,839,860,887,888,889,891,900,912,914,915,917,925,929,936,943,947,948,954,960,963,968,974,975,977,980,990
draft_59657_00021	19,34,56,57,65,89,134,139,153,155,159,170,172,173,177,197,207,212,257,269,278,292,300,319,347,351,364,387,390,401,405,422,436,442,461,475,476,481,486,492,508,524,525,532,538,555,558,560,566,580,603,622,623,625,626,629,653,655,678,684,690,692,701,719,728,755,758,763,783,820,850,860,874,887,900,935,936,954,960,968,974,975,980,990,997
draft_59657_00022	19,56,57,65,79,89,121,134,139,153,155,159,172,173,177,197,212,257,269,300,319,347,351,364,387,401,405,422,436,442,461,481,486,492,508,524,525,555,558,566,580,588,625,626,629,653,678,690,692,719,728,755,763,783,860,874,887,935,936,954,960,968,974,975,980,990,997
draft_59657_00023	15,16,20,25,26,50,62,92,94,109,134,136,141,148,163,171,211,220,222,237,304,353,451,469,484,486,499,502,508,514,526,531,539,551,576,598,603,626,645,652,727,750,762,772,801,803,850,904,948,951,1022
draft_59657_00026	19,56,57,65,76,89,109,134,139,153,155,159,172,173,177,197,212,266,319,347,351,387,401,405,422,436,442,461,481,486,508,524,525,555,558,566,580,588,625,626,629,653,678,690,692,719,728,743,755,763,783,874,887,935,936,954,960,968,974,975,980,990,997
draft_59657_00027	20,50,51,62,64,94,101,137,153,154,172,186,283,295,312,321,391,396,441,480,481,508,530,588,626,727,741,752,778,826,850,864,897,948,976,994
draft_59657_00028	89,134,153,207,210,245,252,326,388,390,426,461,464,475,508,534,551,576,626,640,656,676,789,803,873,948,981,1008
draft_59657_00029	19,56,57,65,79,89,134,139,150,153,155,159,172,173,177,197,212,257,269,300,319,347,351,364,387,401,405,422,436,442,461,475,481,486,492,508,524,525,555,558,566,580,588,600,625,626,629,653,672,678,690,692,719,728,755,763,783,791,860,874,887,900,935,936,954,960,968,974,975,980,990,997
draft_59657_00031	20,28,44,58,65,90,94,108,120,125,126,129,134,153,154,191,207,220,223,245,248,251,266,278,306,332,355,356,367,418,446,457,480,494,506,508,530,554,567,579,582,592,626,662,689,697,727,752,756,783,786,802,807,840,841,850,886,917,923,942,946,948,971,972,1010
draft_59657_00032	20,28,39,58,65,66,73,77,82,126,129,134,138,153,154,180,191,207,220,223,236,245,248,266,293,299,332,356,357,367,387,391,405,418,423,474,490,494,495,506,508,525,530,541,567,575,579,582,592,614,615,620,627,649,662,663,671,687,689,727,756,772,783,786,840,841,850,853,885,911,918,941,942,946,947,948,949,963,997
draft_59657_00036	57,79,89,121,134,139,153,159,173,177,197,212,245,257,269,274,300,347,351,364,387,401,405,442,452,460,461,465,481,492,508,523,524,525,555,560,566,588,596,615,626,631,657,681,692,716,719,763,765,807,833,860,874,887,928,936,952,954,968,974,980,997
draft_59657_00037	8,15,20,26,39,47,60,64,71,76,85,87,89,94,120,146,153,163,170,182,207,215,216,222,223,228,231,245,249,260,261,285,300,347,381,391,398,424,461,478,480,491,493,499,500,503,508,530,539,558,562,580,585,586,588,590,594,606,609,614,626,635,664,677,697,710,719,726,727,741,752,758,759,767,772,801,802,860,872,909,915,928,936,948,964,967,972,974,976
draft_59657_00038	15,20,26,39,60,71,76,85,86,87,89,94,120,146,153,163,170,182,197,204,207,215,222,223,228,231,236,261,285,347,381,391,398,424,479,480,491,499,503,508,530,580,589,594,606,609,614,626,664,689,697,710,726,727,741,752,758,759,772,801,802,820,860,909,910,915,923,936,948,964,967,972,976
draft_59657_00039	5,15,20,26,49,60,76,85,86,87,89,94,108,118,146,153,163,166,182,197,204,207,222,228,231,236,261,281,285,326,347,351,352,381,402,408,424,480,482,499,508,530,566,589,606,609,626,657,689,710,713,727,741,752,753,759,772,777,802,820,851,860,879,910,923,936,948,964,969,976,987,998,999,1003,1009,1022
draft_59657_00040	15,20,26,39,60,71,76,85,87,89,94,120,153,163,170,182,207,215,222,223,231,252,261,285,290,316,370,391,398,401,424,437,480,491,499,503,508,530,580,594,602,609,614,626,664,690,697,710,726,727,752,758,759,772,801,802,818,860,909,915,936,948,964,967,972,976
draft_59657_00041	5,15,20,26,49,60,76,85,87,89,94,108,118,153,163,182,207,222,228,231,252,261,281,285,290,316,326,340,351,352,401,402,408,424,437,480,482,499,508,530,566,609,626,657,690,710,713,727,752,753,759,772,777,802,818,851,860,879,936,948,964,969,976,987,999,1003,1009,1015,1022
draft_59657_00042	5,15,20,26,35,39,49,60,64,76,85,87,89,94,118,120,152,153,163,170,180,182,207,222,228,231,252,261,281,285,290,316,326,351,368,370,391,401,408,420,424,437,480,499,508,530,552,594,602,609,626,664,690,710,726,727,752,753,758,759,772,802,818,860,936,948,949,964,976,999,1009
