id	name	formula	rt	smiles.std	status
0356_00256	PROLINE	C5H9NO2			'PUGREST.BadRequest: error: '
0356_00259	PIPECOLATE	C6H11NO2			'PUGREST.BadRequest: error: '
0356_00260	CYSTINE	C6H12N2O4S2			'PUGREST.BadRequest: error: '
0356_00262	CITRULLINE	C6H13N3O3			'PUGREST.BadRequest: error: '
0356_00267	NICOTINATE	C6H5NO2			'PUGREST.BadRequest: error: '
0356_00279	PHENYLALANINE	C9H11NO2			'PUGREST.BadRequest: error: '
0356_00280	TYROSINE	C9H11NO3			'PUGREST.BadRequest: error: '
0356_00281	L-DOPA	C9H11NO4			'PUGREST.BadRequest: error: '
0356_00282	URIDINE	C9H12N2O6			'PUGREST.BadRequest: error: '
0356_00284	CYTIDINE	C9H13N3O5			'PUGREST.BadRequest: error: '
0356_00286	CARNOSINE	C9H14N4O3			'PUGREST.BadRequest: error: '
0356_00289	KYNURENINE	C10H12N2O3			'PUGREST.BadRequest: error: '
0356_00290	XANTHOSINE	C10H12N4O6			'PUGREST.BadRequest: error: '
0356_00297	TRYPTOPHAN	C11H12N2O2			'PUGREST.BadRequest: error: '
0356_00301	CITICOLINE	C14H26N4O11P2			'PUGREST.BadRequest: error: '
0356_00302	S-ADENOSYLMETHIONINE	C15H22N6O5S			'PUGREST.BadRequest: error: '
0356_00309	PALMITOYLCARNITINE	C23H45NO4			'PUGREST.BadRequest: error: '
0356_00316	(2-AMINOETHYL)PHOSPHONATE	C2H8NO3P			'PUGREST.BadRequest: error: '
0356_00321	PHOSPHOSERINE	C3H8NO6P			'PUGREST.BadRequest: error: '
0356_00326	1-AMINOCYCLOPROPANECARBOXYLATE	C4H7NO2			'PUGREST.BadRequest: error: '
0356_00329	HOMOCYSTEINE	C4H9NO2S			'PUGREST.BadRequest: error: '
0356_00330	BETAINE	C5H11NO2			'PUGREST.BadRequest: error: '
0356_00331	NORVALINE	C5H11NO2			'PUGREST.BadRequest: error: '
0356_00335	AGMATINE SULFATE	C5H14N4			'PUGREST.BadRequest: error: '
0356_00338	TRANS-4-HYDROXY-L-PROLINE	C5H9NO3			'PUGREST.BadRequest: error: '
0356_00339	TRANS-4-HYDROXY-L-PROLINE	C5H9NO3			'PUGREST.BadRequest: error: '
0356_00340	N-METHYLASPARTATE	C5H9NO4			'PUGREST.BadRequest: error: '
0356_00341	N-ACETYLASPARAGINE	C6H10N2O4			'PUGREST.BadRequest: error: '
0356_00342	3-HYDROXYMETHYLGLUTARATE	C6H10O5			'PUGREST.BadRequest: error: '
0356_00347	AMINOADIPATE	C6H11NO4			'PUGREST.BadRequest: error: '
0356_00348	N-METHYLGLUTAMATE	C6H11NO4			'PUGREST.BadRequest: error: '
0356_00359	GLUCOSAMINE 6-PHOSPHATE	C6H14NO8P			'PUGREST.BadRequest: error: '
0356_00361	NORSPERMIDINE	C6H17N3			'PUGREST.BadRequest: error: '
0356_00362	PICOLINATE	C6H5NO2			'PUGREST.BadRequest: error: '
0356_00365	HISTIDINE	C6H9N3O2			'PUGREST.BadRequest: error: '
0356_00367	1-METHYL-L-HISTIDINE	C7H11N3O2			'PUGREST.BadRequest: error: '
0356_00369	CYSTATHIONINE	C7H14N2O4S			'PUGREST.BadRequest: error: '
0356_00370	QUINOLINATE	C7H5NO4			'PUGREST.BadRequest: error: '
0356_00374	CAFFEINE	C8H10N4O2			'PUGREST.BadRequest: error: '
0356_00375	DOPAMINE	C8H11NO2			'PUGREST.BadRequest: error: '
0356_00377	O-SUCCINYL-HOMOSERINE	C8H13NO6			'PUGREST.BadRequest: error: '
0356_00378	HOMOCYSTINE	C8H16N2O4S2			'PUGREST.BadRequest: error: '
0356_00379	N,N-DIMETHYL-ARGININE	C8H18N4O2			'PUGREST.BadRequest: error: '
0356_00380	4-PYRIDOXATE	C8H9NO4			'PUGREST.BadRequest: error: '
0356_00382	DEOXYCYTIDINE	C9H13N3O4			'PUGREST.BadRequest: error: '
0356_00383	CYTIDINE MONOPHOSPHATE	C9H14N3O8P			'PUGREST.BadRequest: error: '
0356_00389	5'-DEOXYADENOSINE	C10H13N5O3			'PUGREST.BadRequest: error: '
0356_00399	THIAMINE MONOPHOSPHATE	C12H17N4O4PS			'PUGREST.BadRequest: error: '
0356_00408	S-HEXYL-GLUTATHIONE	C16H29N3O6S			'PUGREST.BadRequest: error: '
0356_00409	RIBOFLAVIN	C17H20N4O6			'PUGREST.BadRequest: error: '
0356_00437	PHOSPHORYLCHOLINE	C5H14NO4P			'PUGREST.BadRequest: error: '
0356_00441	5-METHYLCYTOSINE	C5H7N3O			'PUGREST.BadRequest: error: '
0356_00443	HISTAMINE	C5H9N3			'PUGREST.BadRequest: error: '
0356_00457	DEOXYCARNITINE	C7H15NO2			'PUGREST.BadRequest: error: '
0356_00459	SPERMIDINE	C7H19N3			'PUGREST.BadRequest: error: '
0356_00464	PYRIDOXAMINE	C8H12N2O2			'PUGREST.BadRequest: error: '
0356_00465	N-ALPHA-ACETYLLYSINE	C8H16N2O3			'PUGREST.BadRequest: error: '
0356_00466	N,N-DIMETHYLARGININE	C8H18N4O2			'PUGREST.BadRequest: error: '
0356_00468	3-NITRO-L-TYROSINE	C9H10N2O5			'PUGREST.BadRequest: error: '
0356_00469	CYTIDINE 2',3'-CYCLIC PHOSPHATE	C9H12N3O7P			'PUGREST.BadRequest: error: '
0356_00471	NORMETANEPHRINE	C9H13NO3			'PUGREST.BadRequest: error: '
0356_00472	CYTIDINE MONOPHOSPHATE	C9H14N3O8P			'PUGREST.BadRequest: error: '
0356_00479	N,N,N-TRIMETHYLLYSINE	C9H20N2O2			'PUGREST.BadRequest: error: '
0356_00568	INDOLE-3-ACETAMIDE	C10H10N2O			'PUGREST.BadRequest: error: '
0356_00570	INDOLE-3-ETHANOL	C10H11NO			'PUGREST.BadRequest: error: '
0356_00571	TRYPTAMINE	C10H12N2			'PUGREST.BadRequest: error: '
0356_00577	2-QUINOLINECARBOXYLATE	C10H7NO2			'PUGREST.BadRequest: error: '
0356_00578	KYNURENATE	C10H7NO3			'PUGREST.BadRequest: error: '
0356_00579	XANTHURENATE	C10H7NO4			'PUGREST.BadRequest: error: '
0356_00582	L-TRYPTOPHANAMIDE	C11H13N3O			'PUGREST.BadRequest: error: '
0356_00583	N-ACETYLPHENYLALANINE	C11H13NO3			'PUGREST.BadRequest: error: '
0356_00586	LUMICHROME	C12H10N4O2			'PUGREST.BadRequest: error: '
0356_00587	MELATONIN	C13H16N2O2			'PUGREST.BadRequest: error: '
0356_00588	3,5-DIIODO-L-THYRONINE	C15H13I2NO4			'PUGREST.BadRequest: error: '
0356_00589	CORTISOL	C21H30O5			'PUGREST.BadRequest: error: '
0356_00590	PREGNENOLONE SULFATE	C21H32O5S			'PUGREST.BadRequest: error: '
0356_00591	CORTISOL 21-ACETATE	C23H32O6			'PUGREST.BadRequest: error: '
0356_00593	GLYCOCHOLATE	C26H43NO6			'PUGREST.BadRequest: error: '
0356_00623	PTERIN	C6H5N5O			'PUGREST.BadRequest: error: '
0356_00628	ANILINE	C6H7N			'PUGREST.BadRequest: error: '
0356_00634	BENZOATE	C7H6O2			'PUGREST.BadRequest: error: '
0356_00635	BENZOATE	C7H6O2			'PUGREST.BadRequest: error: '
0356_00636	4-HYDROXYBENZALDEHYDE	C7H6O2			'PUGREST.BadRequest: error: '
0356_00637	3-HYDROXYBENZALDEHYDE	C7H6O2			'PUGREST.BadRequest: error: '
0356_00638	4-HYDROXYBENZOATE	C7H6O3			'PUGREST.BadRequest: error: '
0356_00641	4-AMINOBENZOATE	C7H7NO2			'PUGREST.BadRequest: error: '
0356_00642	ANTHRANILATE	C7H7NO2			'PUGREST.BadRequest: error: '
0356_00643	3-AMINO-5-HYDROXYBENZOATE	C7H7NO3			'PUGREST.BadRequest: error: '
0356_00644	3-HYDROXYANTHRANILATE	C7H7NO3			'PUGREST.BadRequest: error: '
0356_00645	3-AMINO-4-HYDROXYBENZOATE	C7H7NO3			'PUGREST.BadRequest: error: '
0356_00649	PHENYLETHANOLAMINE	C8H11NO			'PUGREST.BadRequest: error: '
0356_00650	TYRAMINE	C8H11NO			'PUGREST.BadRequest: error: '
0356_00656	3-(2-HYDROXYPHENYL)PROPANOATE	C9H10O3			'PUGREST.BadRequest: error: '
0356_00662	3,5-DIIODO-L-TYROSINE	C9H9I2NO3			'PUGREST.BadRequest: error: '
0356_00665	BIOTIN	C10H16N2O3S			'PUGREST.BadRequest: error: '
0356_00666	DETHIOBIOTIN	C10H18N2O3			'PUGREST.BadRequest: error: '
0356_00669	4-QUINOLINECARBOXYLATE	C10H7NO2			'PUGREST.BadRequest: error: '
0356_00671	5-HYDROXYINDOLEACETATE	C10H9NO3			'PUGREST.BadRequest: error: '
0356_00672	INDOLE-3-METHYL ACETATE	C11H11NO2			'PUGREST.BadRequest: error: '
0356_00673	ETHYL 3-INDOLEACETATE	C12H13NO2			'PUGREST.BadRequest: error: '
0356_00674	N-ACETYLSEROTONIN	C12H14N2O2			'PUGREST.BadRequest: error: '
0356_00708	L-GULONOLACTONE	C6H10O6			'PUGREST.BadRequest: error: '
0356_00728	SALICYLAMIDE	C7H7NO2			'PUGREST.BadRequest: error: '
0356_00743	PYRIDOXAL	C8H9NO3			'PUGREST.BadRequest: error: '
0356_00747	4-HYDROXY-3-METHOXYPHENYLGLYCOL	C9H12O4			'PUGREST.BadRequest: error: '
0356_00749	TRANS-CINNAMALDEHYDE	C9H8O			'PUGREST.BadRequest: error: '
0356_00750	3-METHYL-2-OXINDOLE	C9H9NO			'PUGREST.BadRequest: error: '
0356_00756	METHYL JASMONATE	C13H20O3			'PUGREST.BadRequest: error: '
0356_00758	THYROXINE	C15H11I4NO4			'PUGREST.BadRequest: error: '
0356_00759	LIOTHYRONINE	C15H12I3NO4			'PUGREST.BadRequest: error: '
0356_00767	GAMMA-LINOLENATE	C18H30O2			'PUGREST.BadRequest: error: '
0356_00769	PETROSELINATE	C18H34O2			'PUGREST.BadRequest: error: '
0356_00770	ELAIDATE	C18H34O2			'PUGREST.BadRequest: error: '
0356_00771	OLEATE	C18H34O2			'PUGREST.BadRequest: error: '
0356_00776	EICOSAPENTAENOATE	C20H30O2			'PUGREST.BadRequest: error: '
0356_00778	CORTISONE	C21H28O5			'PUGREST.BadRequest: error: '
0356_00779	CORTEXOLONE	C21H30O4			'PUGREST.BadRequest: error: '
0356_00780	CORTICOSTERONE	C21H30O4			'PUGREST.BadRequest: error: '
0356_00781	OLEOYL-GLYCEROL	C21H40O4			'PUGREST.BadRequest: error: '
0356_00784	DEOXYCORTICOSTERONE ACETATE	C23H32O4			'PUGREST.BadRequest: error: '
0356_00786	BIS(2-ETHYLHEXYL)PHTHALATE	C24H38O4			'PUGREST.BadRequest: error: '
0356_00787	LITHOCHOLATE	C24H40O3			'PUGREST.BadRequest: error: '
0356_00788	URSODEOXYCHOLATE	C24H40O4			'PUGREST.BadRequest: error: '
0356_00789	DEOXYCHOLATE	C24H40O4			'PUGREST.BadRequest: error: '
0356_00790	CHENODEOXYCHOLATE	C24H40O4			'PUGREST.BadRequest: error: '
0356_00791	DEOXYCHOLATE	C24H40O4			'PUGREST.BadRequest: error: '
0356_00797	25-HYDROXYCHOLESTEROL	C27H46O2			'PUGREST.BadRequest: error: '
0356_00806	DIPALMITOYL-PHOSPHOETHANOLAMINE	C37H74NO8P			'PUGREST.BadRequest: error: '
0356_00810	SPHINGOMYELIN	C41H83N2O6P			'PUGREST.BadRequest: error: '
0356_00811	CHOLESTERYL PALMITATE	C43H76O2			'PUGREST.BadRequest: error: '
0356_00820	5,6 DIMETHYLBENZIMIDAZOLE	C9H10N2			'PUGREST.BadRequest: error: '
0356_00824	TRANS-CINNAMATE	C9H8O2			'PUGREST.BadRequest: error: '
0356_00831	N-(2-Methylbutyryl)glycine	C7H13NO3			'PUGREST.BadRequest: error: '
0356_00832	Disodium (2RS)-2-hydroxyadipate	C6H10O5			'PUGREST.BadRequest: error: '
0356_00833	3-(4-Hydroxyphenyl)propionic acid	C9H10O3			'PUGREST.BadRequest: error: '
0356_00836	Indole-3-butyric acid	C12H13NO2			'PUGREST.BadRequest: error: '
0356_00849	Indole-3-propionic acid	C11H11NO2			'PUGREST.BadRequest: error: '
0356_00851	γ-Aminobutyric acid	C4H9NO2			'PUGREST.BadRequest: error: '
0356_00856	3-Methylcrotonyl Glycine	C7H11NO3			'PUGREST.BadRequest: error: '
0356_00869	(2S,5R)-trans-5-Hydroxypiperidine-2-carboxylicacid	C6H11NO3			'PUGREST.BadRequest: error: '
0356_00880	2,5-Furandicarboxylic acid	C6H4O5			'PUGREST.BadRequest: error: '
0356_00883	Hippuric acid	C9H9NO3			'PUGREST.BadRequest: error: '
0356_00888	Indole-3-carboxaldehyde	C9H7NO			'PUGREST.BadRequest: error: '
0356_00892	3-Indoleacetic acid	C10H9NO2			'PUGREST.BadRequest: error: '
0356_00897	DL-Indole-3-lactic acid	C11H11NO3			'PUGREST.BadRequest: error: '
0356_00900	Pipecolinic acid	C6H11NO2			'PUGREST.BadRequest: error: '
0356_00905	Orotic acid	C5H4N2O4			'PUGREST.BadRequest: error: '
0356_00906	Phenylpyruvic acid	C9H8O3			'PUGREST.BadRequest: error: '
0356_00916	2-Furanacetic acid	C6H8O4			'PUGREST.BadRequest: error: '
0356_00918	4,6-Dioxoheptanoic acid	C7H10O4			'PUGREST.BadRequest: error: '
0356_00919	3-Hydroxyhexanedioic Acid	C6H10O5			'PUGREST.BadRequest: error: '
0356_00920	2,3-Pyridinedicarboxylic acid	C7H5NO4			'PUGREST.BadRequest: error: '
0356_00923	Acephate	C4H10NO3PS			'PUGREST.BadRequest: error: '
0356_00924	Azaconazole	C12H11Cl2N3O2			'PUGREST.BadRequest: error: '
0356_00926	Buprofezin	C16H23N3OS			'PUGREST.BadRequest: error: '
0356_00927	Cymiazol hydrochloride	C12H14N2S			'PUGREST.BadRequest: error: '
0356_00929	Diflufenican	C19H11F5N2O2			'PUGREST.BadRequest: error: '
0356_00931	Dimoxystrobin	C19H22N2O3			'PUGREST.BadRequest: error: '
0356_00933	Fenamiphos	C13H22NO3PS			'PUGREST.BadRequest: error: '
0356_00934	Flufenacet	C14H13F4N3O2S			'PUGREST.BadRequest: error: '
0356_00935	Fluopicolide	C14H8Cl3F3N2O			'PUGREST.BadRequest: error: '
0356_00936	Fosthiazate	C9H18NO3PS2			'PUGREST.BadRequest: error: '
0356_00939	Isoprothiolane	C12H18O4S2			'PUGREST.BadRequest: error: '
0356_00940	Lenacil	C13H18N2O2			'PUGREST.BadRequest: error: '
0356_00941	Methamidophos	C2H8NO2PS			'PUGREST.BadRequest: error: '
0356_00942	Prochloraz	C15H16Cl3N3O2			'PUGREST.BadRequest: error: '
0356_00943	Proquinazid	C14H17IN2O2			'PUGREST.BadRequest: error: '
0356_00944	Cycloate (RO-NEET)	C11H21NOS			'PUGREST.BadRequest: error: '
0356_00945	Spirodiclofen	C21H24Cl2O4			'PUGREST.BadRequest: error: '
0356_00946	Spiroxamine	C18H35NO2			'PUGREST.BadRequest: error: '
0356_00948	Myclobutanil	C15H17ClN4			'PUGREST.BadRequest: error: '
0356_00949	Azamethiphos	C9H10ClN2O5PS			'PUGREST.BadRequest: error: '
0356_00950	Benalaxyl	C20H23NO3			'PUGREST.BadRequest: error: '
0356_00956	Coumaphos	C14H16ClO5PS			'PUGREST.BadRequest: error: '
0356_00957	Diazinon	C12H21N2O3PS			'PUGREST.BadRequest: error: '
0356_00959	Diniconazole	C15H17Cl2N3O			'PUGREST.BadRequest: error: '
0356_00960	Dursban	C9H11Cl3NO3PS			'PUGREST.BadRequest: error: '
0356_00962	Ethion	C9H22O4P2S4			'PUGREST.BadRequest: error: '
0356_00963	Fenarimol	C17H12Cl2N2O			'PUGREST.BadRequest: error: '
0356_00964	Fenbucanozole	C19H17ClN4			'PUGREST.BadRequest: error: '
0356_00966	Fluquinconazole	C16H8Cl2FN5O			'PUGREST.BadRequest: error: '
0356_00967	Flusilazole	C16H15F2N3Si			'PUGREST.BadRequest: error: '
0356_00968	Hexaconazole	C14H17Cl2N3O			'PUGREST.BadRequest: error: '
0356_00969	Imazalil	C14H14Cl2N2O			'PUGREST.BadRequest: error: '
0356_00970	Ipconazole	C18H24ClN3O			'PUGREST.BadRequest: error: '
0356_00971	Metconazole	C17H22ClN3O			'PUGREST.BadRequest: error: '
0356_00973	Tebuconazole	C16H22ClN3O			'PUGREST.BadRequest: error: '
0356_00974	Propioconazole	C15H17Cl2N3O2			'PUGREST.BadRequest: error: '
0356_00975	Tricyclazol	C9H7N3S			'PUGREST.BadRequest: error: '
0356_00978	Vamidothion	C8H18NO4PS2			'PUGREST.BadRequest: error: '
0356_00979	Bitertanol	C20H23N3O2			'PUGREST.BadRequest: error: '
0356_00981	Difenoconazole	C19H17Cl2N3O3			'PUGREST.BadRequest: error: '
0356_00983	Fenhexamid	C14H17Cl2NO2			'PUGREST.BadRequest: error: '
0356_00984	Foramsulfron	C17H20N6O7S			'PUGREST.BadRequest: error: '
0356_00986	Isoxaflutole	C15H12F3NO4S			'PUGREST.BadRequest: error: '
0356_00987	Malaoxon	C10H19O7PS			'PUGREST.BadRequest: error: '
0356_00988	Malathion	C10H19O6PS2			'PUGREST.BadRequest: error: '
0356_00990	Mepanipyrim	C14H13N3			'PUGREST.BadRequest: error: '
0356_00991	Metalaxyl	C15H21NO4			'PUGREST.BadRequest: error: '
0356_00992	Metazachlor	C14H16ClN3O			'PUGREST.BadRequest: error: '
0356_00994	Molinate	C9H17NOS			'PUGREST.BadRequest: error: '
0356_00995	Oxadiazon	C15H18Cl2N2O3			'PUGREST.BadRequest: error: '
0356_00996	Oxadixyl	C14H18N2O4			'PUGREST.BadRequest: error: '
0356_00997	Paclobutrazol	C15H20ClN3O			'PUGREST.BadRequest: error: '
0356_01000	Mevinphos	C7H13O6P			'PUGREST.BadRequest: error: '
0356_01001	Phospamidon (Mix of isomers)	C10H19ClNO5P			'PUGREST.BadRequest: error: '
0356_01002	Picolinafen	C19H12F4N2O2			'PUGREST.BadRequest: error: '
0356_01003	Pirimicarb	C11H18N4O2			'PUGREST.BadRequest: error: '
0356_01004	Pirmiphos-methyl	C11H20N3O3PS			'PUGREST.BadRequest: error: '
0356_01006	Profenofos	C11H15BrClO3PS			'PUGREST.BadRequest: error: '
0356_01007	Propyzamide	C12H11Cl2NO			'PUGREST.BadRequest: error: '
0356_01008	Propham	C10H13NO2			'PUGREST.BadRequest: error: '
0356_01010	Quinalfos	C12H15N2O3PS			'PUGREST.BadRequest: error: '
0356_01011	Quinoxyfen	C15H8Cl2FNO			'PUGREST.BadRequest: error: '
0356_01013	Tebufanpyrad	C18H24ClN3O			'PUGREST.BadRequest: error: '
0356_01016	Tolclosof methyl	C9H11Cl2O3PS			'PUGREST.BadRequest: error: '
0356_01018	Triadimefon	C14H16ClN3O2			'PUGREST.BadRequest: error: '
0356_01019	Triazophos	C12H16N3O3PS			'PUGREST.BadRequest: error: '
0356_01020	Triflumizol	C15H15ClF3N3O			'PUGREST.BadRequest: error: '
0356_01021	Phosalone	C12H15ClNO4PS2			'PUGREST.BadRequest: error: '
0356_01022	Amidosulfuron	C9H15N5O7S2			'PUGREST.BadRequest: error: '
0356_01023	Aminocarb	C11H16N2O2			'PUGREST.BadRequest: error: '
0356_01024	Benfuracarb	C20H30N2O5S			'PUGREST.BadRequest: error: '
0356_01025	Boscalid	C18H12Cl2N2O			'PUGREST.BadRequest: error: '
0356_01027	Carfentrazone-ethyl	C15H14Cl2F3N3O3			'PUGREST.BadRequest: error: '
0356_01028	Chloridazon	C10H8ClN3O			'PUGREST.BadRequest: error: '
0356_01029	Chlorsulfurson	C12H12ClN5O4S			'PUGREST.BadRequest: error: '
0356_01030	Clofentezine	C14H8Cl2N4			'PUGREST.BadRequest: error: '
0356_01031	Cyazofamid	C13H13ClN4O2S			'PUGREST.BadRequest: error: '
0356_01033	Deet	C12H17NO			'PUGREST.BadRequest: error: '
0356_01034	Diflubenzuron	C14H9ClF2N2O2			'PUGREST.BadRequest: error: '
0356_01036	Ethofumesate	C13H18O5S			'PUGREST.BadRequest: error: '
0356_01038	Fipronil	C12H4Cl2F6N4OS			'PUGREST.BadRequest: error: '
0356_01039	Flazasulfuron	C13H12F3N5O5S			'PUGREST.BadRequest: error: '
0356_01040	Flufenoxuron	C21H11ClF6N2O3			'PUGREST.BadRequest: error: '
0356_01041	Fuberidazole	C11H8N2O			'PUGREST.BadRequest: error: '
0356_01042	Hexythiazox	C17H21ClN2O2S			'PUGREST.BadRequest: error: '
0356_01043	Isocarbophos	C11H16NO4PS			'PUGREST.BadRequest: error: '
0356_01044	Isoxaben	C18H24N2O4			'PUGREST.BadRequest: error: '
0356_01046	Linuron	C9H10Cl2N2O2			'PUGREST.BadRequest: error: '
0356_01047	Lufenuron	C17H8Cl2F8N2O3			'PUGREST.BadRequest: error: '
0356_01048	Mandipropamid	C23H22ClNO4			'PUGREST.BadRequest: error: '
0356_01049	Metamitron	C10H10N4O			'PUGREST.BadRequest: error: '
0356_01050	Metrafenone	C19H21BrO5			'PUGREST.BadRequest: error: '
0356_01051	Metribuzin	C8H14N4OS			'PUGREST.BadRequest: error: '
0356_01052	Metsulfuron-methyl	C14H15N5O6S			'PUGREST.BadRequest: error: '
0356_01053	Monocrotophos	C7H14NO5P			'PUGREST.BadRequest: error: '
0356_01054	Nicosulfuron	C35H52O4			'PUGREST.BadRequest: error: '
0356_01055	Novaluron	C17H9ClF8N2O4			'PUGREST.BadRequest: error: '
0356_01057	Phenmediphan	C16H16N2O4			'PUGREST.BadRequest: error: '
0356_01060	Quinoclamine	C10H6ClNO2			'PUGREST.BadRequest: error: '
0356_01062	Tribenuron methyl	C15H17N5O6S			'PUGREST.BadRequest: error: '
0356_01063	Oxasulfuron	C17H18N4O6S			'PUGREST.BadRequest: error: '
0356_01064	Propaquizafop	C22H22ClN3O5			'PUGREST.BadRequest: error: '
0356_01065	Prosulfocarb	C14H21NOS			'PUGREST.BadRequest: error: '
0356_01066	Rimsulfuron	C14H17N5O7S2			'PUGREST.BadRequest: error: '
0356_01068	Silthiofam	C13H21NOSSi			'PUGREST.BadRequest: error: '
0356_01069	Thifensulfurson methyl	C12H13N5O6S2			'PUGREST.BadRequest: error: '
0356_01074	Azoxystrobin	C22H17N3O5			'PUGREST.BadRequest: error: '
0356_01075	Carbendazim	C9H9N3O2			'PUGREST.BadRequest: error: '
0356_01076	Carboxin	C12H13NO2S			'PUGREST.BadRequest: error: '
0356_01078	Diuron	C9H10Cl2N2O			'PUGREST.BadRequest: error: '
0356_01079	Fenamidone	C17H17N3OS			'PUGREST.BadRequest: error: '
0356_01080	Fenazaquin	C20H22N2O			'PUGREST.BadRequest: error: '
0356_01081	Fenobucarb	C12H17NO2			'PUGREST.BadRequest: error: '
0356_01083	Fenpyroximate	C24H27N3O4			'PUGREST.BadRequest: error: '
0356_01084	Imidacloprid	C9H10ClN5O2			'PUGREST.BadRequest: error: '
0356_01085	Iprovalicarb	C18H28N2O3			'PUGREST.BadRequest: error: '
0356_01086	Methabenzthiazurone	C10H11N3OS			'PUGREST.BadRequest: error: '
0356_01087	Methomyl	C5H10N2O2S			'PUGREST.BadRequest: error: '
0356_01088	Methoxyfenozide	C22H28N2O3			'PUGREST.BadRequest: error: '
0356_01090	Picoxystrobin	C18H16F3NO4			'PUGREST.BadRequest: error: '
0356_01091	Propamocarb	C9H20N2O2			'PUGREST.BadRequest: error: '
0356_01096	Tebufenozide	C22H28N2O2			'PUGREST.BadRequest: error: '
0356_01097	Thiabendazole	C10H7N3S			'PUGREST.BadRequest: error: '
0356_01098	Thiacloprid	C10H9ClN4S			'PUGREST.BadRequest: error: '
0356_01099	Thiametoxam	C8H10ClN5O3S			'PUGREST.BadRequest: error: '
0356_01100	Thiodicarb	C10H18N4O4S3			'PUGREST.BadRequest: error: '
0356_01101	Thiofanox	C9H18N2O2S			'PUGREST.BadRequest: error: '
0356_01102	Trifloxystrobin	C20H19F3N2O4			'PUGREST.BadRequest: error: '
0356_01104	Diethofencarb	C14H21NO4			'PUGREST.BadRequest: error: '
0356_01105	Fenoxycarb	C17H19NO4			'PUGREST.BadRequest: error: '
0356_01106	Flonicamid	C9H6F3N3O			'PUGREST.BadRequest: error: '
0356_01107	Flumioxazin	C19H15FN2O4			'PUGREST.BadRequest: error: '
0356_01108	Furathiocarb	C18H26N2O5S			'PUGREST.BadRequest: error: '
0356_01109	Mesosulfuron-methyl	C17H21N5O9S2			'PUGREST.BadRequest: error: '
0356_01110	Omethoate	C5H12NO4PS			'PUGREST.BadRequest: error: '
0356_01111	Pencycuron	C19H21ClN2O			'PUGREST.BadRequest: error: '
0356_01112	Phosmet	C11H12NO4PS2			'PUGREST.BadRequest: error: '
0356_01113	Propoxur	C11H15NO3			'PUGREST.BadRequest: error: '
0356_01116	Spiromesifen	C23H30O4			'PUGREST.BadRequest: error: '
0356_01117	Spirotetramat	C21H27NO5			'PUGREST.BadRequest: error: '
0356_01118	Sulfentrazone	C11H10Cl2F2N4O3S			'PUGREST.BadRequest: error: '
0356_01119	Triadimenol	C14H18ClN3O2			'PUGREST.BadRequest: error: '
0356_01120	Trichlorfon	C4H8Cl3O4P			'PUGREST.BadRequest: error: '
0356_01122	Zoxamide	C14H16Cl3NO2			'PUGREST.BadRequest: error: '
0356_01125	Temephos	C16H20O6P2S3			'PUGREST.BadRequest: error: '
0356_01127	Bispyribac sodium salt	C19H17N4NaO8			'PUGREST.BadRequest: error: '
0356_01128	Chlorotoluron	C10H13ClN2O			'PUGREST.BadRequest: error: '
