id	name	method.type	source	url	pmid	authors	missing information	comment	model.manual_void_threshold_estimate	model.flags
0080	RP16 pos	RP	Publication - Folberth	https://doi.org/10.1016/j.jchromb.2020.122105	32305706	J. Folberth, K. Begemann, O. Jöhren, M. Schwaninger, A. Othman	temperature			
