id	name	formula	rt	smiles.std	status	inchi.std	inchikey.std
0254_00064	Decanoyl-L-carnitine	C17H33NO4	4.479		missing SMILES		
0254_00085	Propionyl-L-carnitine	C10H19NO4	0.961		missing SMILES		
0254_00095	Stearoyl-L-carnitine	C25H49NO4	6.205		missing SMILES		
0254_00101	Isopalmitic acid	C16H32O2	4.739		missing SMILES		
0254_00113	Phytanic acid	C20H40O2	5.721		missing SMILES		
0254_00115	Behenic acid	C22H44O2	6.097		missing SMILES		
0254_00130	Arachidic acid	C20H40O2	5.72		missing SMILES		
0254_00140	3,3-Dimethylglutaric acid	C7H12O4	2.795		missing SMILES		
0254_00146	2-Hydroxyhexanoic acid	C6H12O3	2.609		missing SMILES		
0254_00157	Isobutyric acid	C4H8O2	2.932		missing SMILES		
0254_00159	9-Decenoic acid	C10H18O2	4.862		missing SMILES		
0254_00162	10-Hydroxydecanoic acid	C10H20O3	3.878		missing SMILES		
0254_00174	Lauric acid	C12H24O2	3.588		missing SMILES		
0254_00175	Palmitic acid	C16H32O2	4.742		missing SMILES		
0254_00181	Butyric acid	C4H8O2	2.933		missing SMILES		
0254_00185	Azelaic acid	C9H16O4	3.474		missing SMILES		
0254_00189	Aleuritic acid	C16H32O5	3.72		missing SMILES		
0254_00197	THYMIDINE	C10H14N2O5	1.327		missing SMILES		
0254_00199	TRYPTOPHAN	C11H12N2O2	2.425		missing SMILES		
0254_00200	NICOTINAMIDE MONONUCLEOTIDE	C11H15N2O8P	0.64		missing SMILES		
0254_00201	METHYLTHIOADENOSINE	C11H15N5O3S	2.375		missing SMILES		
0254_00202	N-ACETYLNEURAMINATE	C11H19NO9	0.64		missing SMILES		
0254_00203	N-ACETYLTRYPTOPHAN	C13H14N2O3	3.335		missing SMILES		
0254_00204	FOLATE	C19H19N7O6	2.492		missing SMILES		
0254_00207	BETA-NICOTINAMIDE ADENINE DINUCLEOTIDE	C21H27N7O14P2	0.628		missing SMILES		
0254_00217	GUANIDINOACETATE	C3H7N3O2	0.612		missing SMILES		
0254_00226	URACIL	C4H4N2O2	0.674		missing SMILES		
0254_00227	CYTOSINE	C4H5N3O	0.64		missing SMILES		
0254_00228	DIHYDROURACIL	C4H6N2O2	0.628		missing SMILES		
0254_00231	MALATE	C4H6O5	0.854		missing SMILES		
0254_00234	CREATININE	C4H7N3O	0.612		missing SMILES		
0254_00238	CREATINE	C4H9N3O2	0.628		missing SMILES		
0254_00253	GUANINE	C5H5N5O	0.854		missing SMILES		
0254_00256	PROLINE	C5H9NO2	0.649		missing SMILES		
0254_00259	PIPECOLATE	C6H11NO2	0.674		missing SMILES		
0254_00260	CYSTINE	C6H12N2O4S2	0.603		missing SMILES		
0254_00267	NICOTINATE	C6H5NO2	0.72		missing SMILES		
0254_00268	NICOTINAMIDE	C6H6N2O	0.811		missing SMILES		
0254_00269	TRANS-ACONITATE	C6H6O6	0.894		missing SMILES		
0254_00271	CITRATE	C6H8O7	0.883		missing SMILES		
0254_00272	ISOCITRATE	C6H8O7	0.883		missing SMILES		
0254_00279	PHENYLALANINE	C9H11NO2	2.425		missing SMILES		
0254_00280	TYROSINE	C9H11NO3	0.854		missing SMILES		
0254_00282	URIDINE	C9H12N2O6	4.943		missing SMILES		
0254_00284	CYTIDINE	C9H13N3O5	0.64		missing SMILES		
0254_00285	DEOXYCYTIDINE MONOPHOSPHATE	C9H14N3O7P	0.649		missing SMILES		
0254_00286	CARNOSINE	C9H14N4O3	0.561		missing SMILES		
0254_00289	KYNURENINE	C10H12N2O3	1.495		missing SMILES		
0254_00290	XANTHOSINE	C10H12N4O6	0.852		missing SMILES		
0254_00292	DEOXYGUANOSINE-MONOPHOSPHATE	C10H14N5O7P	0.644		missing SMILES		
