id	name	formula	rt	smiles.std	status	inchi.std	inchikey.std
0114_00003	1-METHYLNICOTINAMIDE	C7H8N2O	9.12		missing SMILES		
0114_00004	1-NAPHTHYLAMINE	C10H9N	2.83		missing SMILES		
0114_00005	3-METHOXYTYRAMINE	C9H13NO2	6.58		missing SMILES		
0114_00006	3-METHYLADENINE	C6H7N5	3.32		missing SMILES		
0114_00007	3-METHYLHISTAMINE	C6H11N3	11.7		missing SMILES		
0114_00008	4-GUANIDINOBUTANOATE	C5H11N3O2	12.42		missing SMILES		
0114_00009	4-HYDROXY-2-QUINOLINECARBOXYLIC ACID	C10H7NO3	9.24		missing SMILES		
0114_00010	5-METHYLCYTOSINE	C5H7N3O	6.75		missing SMILES		
0114_00012	ADENINE	C5H5N5	3.2		missing SMILES		
0114_00013	AGMATINE	C5H14N4	14.45		missing SMILES		
0114_00017	CADAVERINE	C5H14N2	14.88		missing SMILES		
0114_00019	CHOLINE	C5H14NO	6.16		missing SMILES		
0114_00020	CREATINE	C4H9N3O2	12.37		missing SMILES		
0114_00021	CYTOSINE	C4H5N3O	7.43		missing SMILES		
0114_00022	DETHIOBIOTIN	C10H18N2O3	5.22		missing SMILES		
0114_00023	DIETHANOLAMINE	C4H11NO2	10.53		missing SMILES		
0114_00024	DIMETHYLBENZIMIDAZOLE	C9H10N2	0.66		missing SMILES		
0114_00026	GUANIDINOACETATE	C3H7N3O2	12.52		missing SMILES		
0114_00027	GUANINE	C5H5N5O	9.63		missing SMILES		
0114_00030	HISTAMINE	CH5H9N3	11.46		missing SMILES		
0114_00031	HYPOXANTHINE	C5H4N4O	4.58		missing SMILES		
0114_00038	LUMICHROME	C12H10N4O2	1.19		missing SMILES		
0114_00039	MELATONIN	C13H16N2O2	0.68		missing SMILES		
0114_00040	N1-ACETYLSPERMINE	C12H28N4O	24.02		missing SMILES		
0114_00041	N6-(DELTA2-ISOPENTENYL)-ADENINE	C10H13N5	1.1		missing SMILES		
0114_00043	N-ACETYLPUTRESCINE	C6H14N2O	10.73		missing SMILES		
0114_00044	N-ACETYLSEROTONIN	C12H14N2O2	1.05		missing SMILES		
0114_00048	NICOTINAMIDE	C6H6N2O	1.12		missing SMILES		
0114_00049	N-METHYLTRYPTAMINE	C11H14N2	2.85		missing SMILES		
0114_00050	PHOSPHOCHOLINE	C5H14NO4P	16.17		missing SMILES		
0114_00051	PROTOPORPHYRIN	C34H34N4O4	4.51		missing SMILES		
0114_00052	PTERIN	C6H5N5O	5.9		missing SMILES		
0114_00053	PURINE	C5H4N4	1.62		missing SMILES		
0114_00054	PYRIDOXAMINE	C8H12N2O2	11.29		missing SMILES		
0114_00055	QUINOLINE	C9H7N	1.39		missing SMILES		
0114_00056	RIBOFLAVIN	C17H20N4O6	9.19		missing SMILES		
0114_00057	SEROTONIN	C10H12N2O	0.72		missing SMILES		
0114_00060	THIOPURINE S-METHYLETHER	C6H6N4S	1.05		missing SMILES		
0114_00063	XANTHURENIC ACID	C10H7NO4	10.07		missing SMILES		
