id	bits.on
0053_00004	5,15,17,20,24,39,40,42,54,73,89,106,110,129,134,168,182,226,228,231,314,353,365,369,381,444,461,465,476,503,507,515,519,534,540,550,552,570,580,586,594,623,626,640,642,643,667,676,701,715,717,719,728,732,750,759,787,841,852,888,895,936,941,947,951,968,980,1004,1005,1015
0053_00005	3,15,17,40,73,89,129,134,182,214,226,228,231,259,288,337,353,369,371,381,394,413,415,444,461,476,494,503,511,515,534,540,550,552,564,588,594,626,640,676,750,759,888,904,936,947,951,968,1019
0053_00008	15,20,21,26,39,66,73,89,94,97,134,141,147,148,161,187,193,209,213,226,227,298,304,347,353,369,371,381,430,476,490,508,515,550,551,570,588,595,598,599,626,640,675,712,717,719,727,735,737,762,768,800,819,825,850,855,898,936,968,1015
0053_00010	15,17,39,40,73,89,129,134,182,226,228,231,252,331,337,353,365,367,369,381,415,444,461,465,476,503,511,515,534,540,550,552,564,594,626,640,667,676,719,726,728,750,759,888,936,947,951,968,1019
0053_00011	17,43,72,83,85,89,126,134,139,142,153,168,197,200,216,220,226,229,237,239,265,277,300,311,323,326,335,336,342,347,353,361,369,381,400,438,440,442,461,476,493,507,515,521,533,550,553,557,562,616,622,626,640,665,676,677,682,703,705,719,743,765,775,936,947,948,968,970,974,983
0053_00014	17,43,72,83,85,89,93,126,134,139,142,153,168,197,200,216,220,226,237,239,265,277,300,311,326,335,336,342,347,351,353,361,369,381,400,438,440,442,461,476,493,507,515,521,533,550,553,557,562,602,616,622,626,640,665,676,677,682,689,705,719,743,765,775,936,947,948,968,970,974,983
0053_00016	20,21,94,134,141,148,177,188,226,268,304,353,369,371,381,430,469,476,508,510,515,550,551,598,626,640,712,727,735,825,850,968
0053_00021	4,6,20,29,51,55,94,134,177,252,304,330,353,405,469,500,508,510,515,541,550,551,626,640,676,689,727,771,850,947,968,992
0053_00025	20,72,94,134,141,177,188,261,304,469,508,510,550,551,620,626,640,676,712,720,727,733,741,763,825,850,947,968
0053_00029	4,20,94,95,134,141,148,177,188,201,226,268,304,347,353,362,469,508,510,515,549,550,551,626,640,666,705,712,727,735,778,825,850,858,931,948,968,990,999
0053_00030	15,17,57,73,89,129,134,145,226,228,231,245,332,334,353,369,381,444,461,476,490,491,503,508,515,529,533,534,550,573,594,596,607,626,640,661,668,676,683,702,735,750,759,831,888,936,947,951,968,997
0053_00036	15,16,17,21,30,85,89,92,134,153,195,200,216,220,226,245,269,311,326,330,335,347,351,353,361,369,381,416,419,438,442,461,476,493,500,508,515,523,529,533,550,562,588,591,602,626,640,648,661,676,683,689,694,719,743,745,748,750,759,798,811,827,864,872,918,935,936,947,968,970,974,996,1006
0053_00038	4,15,23,44,58,73,89,93,128,129,134,153,175,177,197,200,220,241,245,247,260,264,279,290,298,300,303,316,320,321,322,334,337,344,347,351,353,423,442,444,446,456,461,463,471,483,486,493,504,508,511,515,532,533,534,540,549,550,555,557,562,618,626,635,640,651,661,683,686,691,700,705,709,719,720,778,785,787,793,796,808,864,927,936,948,962,968,974,994,1015,1023
0053_00039	1,4,15,17,20,34,42,57,73,89,94,95,129,134,145,153,201,226,231,245,265,268,274,283,311,322,326,332,334,336,347,353,444,461,486,490,491,508,515,529,532,533,534,543,549,550,573,574,596,606,607,626,640,661,666,668,676,679,683,705,718,735,750,753,756,759,778,795,831,857,858,870,879,882,888,897,908,928,936,947,948,968
0053_00056	4,8,15,17,57,73,85,89,94,129,134,145,153,201,226,231,245,256,283,311,326,332,334,347,353,374,421,422,442,461,472,486,490,491,498,508,515,529,533,534,536,548,549,550,573,594,596,602,607,626,637,640,661,666,668,669,676,683,705,735,750,759,778,820,831,858,888,923,936,947,948,951,968,982,994,997
0053_00057	4,15,17,20,57,73,82,87,89,94,129,134,145,153,191,201,226,231,245,256,283,311,326,332,334,347,353,422,454,461,486,489,490,491,508,515,529,533,534,536,549,550,573,594,596,602,607,615,616,626,640,641,661,666,668,676,683,696,705,718,735,750,753,756,759,777,778,831,858,888,936,947,948,959,961,968,982,994,997
0053_00061	1,4,15,16,17,20,26,42,73,89,93,94,95,129,134,153,201,226,245,268,274,283,311,326,335,336,347,353,379,438,461,486,491,500,508,515,529,532,534,543,549,550,574,602,626,640,661,666,676,679,683,705,718,748,750,753,756,759,770,775,778,793,797,798,807,827,835,857,858,870,879,908,918,922,928,935,947,948,968,970,1006,1007
0053_00062	4,6,8,15,17,57,73,85,89,94,129,134,145,153,165,201,226,231,245,256,283,311,326,332,334,347,353,374,386,422,442,461,472,486,490,491,498,508,515,529,533,534,536,548,549,550,573,594,596,602,607,626,640,661,666,668,669,676,683,705,735,750,759,778,831,858,888,936,947,948,951,960,968,982,994,997
0053_00064	4,15,17,20,28,57,73,82,87,89,94,129,134,145,153,156,201,226,231,245,256,283,311,326,332,334,347,353,422,461,486,490,491,508,515,529,533,534,536,549,550,573,594,596,602,607,615,616,626,640,661,666,668,676,678,683,696,705,718,735,750,753,756,759,777,778,831,858,888,936,947,948,959,961,968,982,994,997
0053_00066	4,15,16,17,26,40,57,73,77,89,94,113,129,134,145,148,171,201,212,217,226,231,245,275,283,290,297,332,334,347,353,370,445,451,457,458,461,486,508,515,518,529,534,549,550,554,566,573,591,595,596,607,626,629,632,640,660,661,666,668,673,676,683,704,705,711,713,725,735,750,759,767,778,814,831,855,858,888,893,916,923,932,936,947,948,968,993
