id	url	source	comment	authors	name	missing information	mail	method.type
0423	10.1016/j.jhazmat.2020.123706	Publication - Choi	Submitted by Fangyuan Sun	Younghun Choi, Ji-Ho Lee, Kyunghyun Kim, Hyunsaing Mun, Naree Park, Junho Jeon 	ROASMI_11	column id, temperature, length, particle size		RP
