id	name	formula	rt	pubchem.cid	pubchem.smiles.isomeric	pubchem.smiles.canonical	pubchem.inchi	pubchem.inchikey	id.chebi	id.hmdb	id.lipidmaps	id.kegg	comment
0423_00024			7.3	39040	CC1=C2C(=CC=C1)SC3=NN=CN23	CC1=C2C(=CC=C1)SC3=NN=CN23							
0423_00025			7.4	3100	CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2	CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2							
0423_00026			7.9	19388302	C1=CC=C(C(=C1)C2=CC=C(C=C2)C(=O)O)C3=NNN=N3	C1=CC=C(C(=C1)C2=CC=C(C=C2)C(=O)O)C3=NNN=N3							
0423_00027			8.0	34312	C1C2=CC=CC=C2N(C3=CC=CC=C3C1=O)C(=O)N	C1C2=CC=CC=C2N(C3=CC=CC=C3C1=O)C(=O)N							
0423_00028			8.6	3348	CC(C)(C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O)C(=O)O	CC(C)(C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O)C(=O)O							
0423_00029			8.9	2328	CC(C)N1C(=O)C2=CC=CC=C2NS1(=O)=O	CC(C)N1C(=O)C2=CC=CC=C2NS1(=O)=O							
0423_00030			9.3	2554	C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N	C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N							
0423_00031			9.9	125098	CCC(C)OC(=O)N1CCCCC1CCO	CCC(C)OC(=O)N1CCCCC1CCO							
0423_00032			10.0	6915744	CC[C@@H]1[C@@]([C@@H]([C@H](/C(=N/OCOCCOC)/[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O								
0423_00033			10.0	4284	CCN(CC)C(=O)C1=CC=CC(=C1)C	CCN(CC)C(=O)C1=CC=CC(=C1)C							
0423_00034			10.0	42586	CC1=C(C(=CC=C1)C)N(C(C)C(=O)OC)C(=O)COC	CC1=C(C(=CC=C1)C)N(C(C)C(=O)OC)C(=O)COC							
0423_00035			11.0	3749	CCCCC1=NC2(CCCC2)C(=O)N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5	CCCCC1=NC2(CCCC2)C(=O)N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5							
0423_00036			11.0	3034285	CO/C=C(\C1=CC=CC=C1OC2=NC=NC(=C2)OC3=CC=CC=C3C#N)/C(=O)OC								
0423_00037			11.0	13097	C1=CC=C(C=C1)P(=O)(C2=CC=CC=C2)C3=CC=CC=C3	C1=CC=C(C=C1)P(=O)(C2=CC=CC=C2)C3=CC=CC=C3							
0423_00038			12.0	156391	C[C@@H](C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O								
0423_00039			12.0	60846	CCCCC(=O)N(CC1=CC=C(C=C1)C2=CC=CC=C2C3=NNN=N3)[C@@H](C(C)C)C(=O)O								
0423_00040			13.0	39681	CC(C)OC(=O)C(=C1SCCS1)C(=O)OC(C)C	CC(C)OC(=O)C(=C1SCCS1)C(=O)OC(C)C							
0423_00041			13.0	91716	CN(C1=CC=CC=C1)C(=O)COC2=NC3=CC=CC=C3S2	CN(C1=CC=CC=C1)C(=O)COC2=NC3=CC=CC=C3S2							
0423_00042			14.0	33294	CC(C)OP(=O)(OC(C)C)SCC1=CC=CC=C1	CC(C)OP(=O)(OC(C)C)SCC1=CC=CC=C1							
0423_00043			16.0	4044	CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)O)C	CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)O)C							
0423_00044			16.0	31357	CCCCOP(=O)(OCCCC)OCCCC	CCCCOP(=O)(OCCCC)OCCCC							
