id	name	formula	rt	pubchem.cid	pubchem.smiles.isomeric	pubchem.smiles.canonical	pubchem.inchi	pubchem.inchikey	id.chebi	id.hmdb	id.lipidmaps	id.kegg	comment
0024_00001	HMDB0002259	C17H34O2	13.76925	10465		CCCCCCCCCCCCCCCCC(=O)O	InChI=1S/C17H34O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17(18)19/h2-16H2,1H3,(H,18,19)	KEMQGTRYUADPNZ-UHFFFAOYSA-N		HMDB0002259			doublet
0024_00002	HMDB0012273	C16H33NO	13.76925	69421		CCCCCCCCCCCCCCCC(=O)N	InChI=1S/C16H33NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16(17)18/h2-15H2,1H3,(H2,17,18)	HSEMFIZWXHQJAE-UHFFFAOYSA-N		HMDB0012273			doublet
0024_00003	HMDB0031067	C17H34O2	13.76925	22207		CCC(C)CCCCCCCCCCCCC(=O)O	InChI=1S/C17H34O2/c1-3-16(2)14-12-10-8-6-4-5-7-9-11-13-15-17(18)19/h16H,3-15H2,1-2H3,(H,18,19)	FXUKWLSZZHVEJD-UHFFFAOYSA-N		HMDB0031067			doublet
0024_00004	HMDB0034131	C17H34O2	13.76925	589365		CCCCCCCCCOC(=O)CCCCCCC	InChI=1S/C17H34O2/c1-3-5-7-9-10-12-14-16-19-17(18)15-13-11-8-6-4-2/h3-16H2,1-2H3	HSGQXSBXGSRINJ-UHFFFAOYSA-N		HMDB0034131			doublet
0024_00005	HMDB0037372	C17H34O2	13.76925	61386		CCCCCCCCCCCC(=O)OCCC(C)C	InChI=1S/C17H34O2/c1-4-5-6-7-8-9-10-11-12-13-17(18)19-15-14-16(2)3/h16H,4-15H2,1-3H3	FVKRIDSRWFEQME-UHFFFAOYSA-N		HMDB0037372			doublet
0024_00006	HMDB0040392	C17H34O2	13.76925	8042		CCCCCCCCCCCCCC(=O)OC(C)C	InChI=1S/C17H34O2/c1-4-5-6-7-8-9-10-11-12-13-14-15-17(18)19-16(2)3/h16H,4-15H2,1-3H3	AXISYYRBXTVTFY-UHFFFAOYSA-N		HMDB0040392			doublet
0024_00007	HMDB0040598	C17H34O2	13.76925	5312293		CCCCCC(C)CCCCCCCCCC(=O)O	InChI=1S/C17H34O2/c1-3-4-10-13-16(2)14-11-8-6-5-7-9-12-15-17(18)19/h16H,3-15H2,1-2H3,(H,18,19)	AOKNWGQMRWJWFS-UHFFFAOYSA-N		HMDB0040598			doublet
0024_00008	HMDB0059870	C17H34O2	13.76925	38762		CCCCCCCCCCCCCCC(=O)OCC	InChI=1S/C17H34O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17(18)19-4-2/h3-16H2,1-2H3	PTEYJUIKYIKULL-UHFFFAOYSA-N		HMDB0059870			doublet
0024_00009	HMDB0061859	C18H34O2	13.76925	8181		CCCCCCCCCCCCCCCC(=O)OC	InChI=1S/C17H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17(18)19-2/h3-16H2,1-2H3	FLIACVVOZYBSBS-UHFFFAOYSA-N		HMDB0061859			doublet
0024_00010	HMDB0002259	C17H34O2	13.90746667	10465		CCCCCCCCCCCCCCCCC(=O)O	InChI=1S/C17H34O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17(18)19/h2-16H2,1H3,(H,18,19)	KEMQGTRYUADPNZ-UHFFFAOYSA-N		HMDB0002259			doublet
