id	name	formula	rt	smiles.std	status	inchi.std	inchikey.std
0164_00002	1,2-DIPALMITOYL-RAC-GLYCERO-3-PHOSPHOETHANOLAMINE	C37H74NO8P	6.18		missing SMILES		
0164_00003	10-HYDROXYDECANOATE	C10H20O3	1.81		missing SMILES		
0164_00005	2,4-DIHYDROXYPTERIDINE	C6H4N4O2	1.81		missing SMILES		
0164_00007	3-(2-HYDROXYPHENYL)PROPANOATE	C9H10O3	1.99		missing SMILES		
0164_00009	3-HYDROXY-3-METHYLGLUTARATE	C6H10O5	13.45		missing SMILES		
0164_00010	4-ACETAMIDOBUTANOATE	C6H11NO3	10.32		missing SMILES		
0164_00011	4-GUANIDINOBUTANOATE	C5H11N3O2	12.52		missing SMILES		
0164_00012	4-PYRIDOXATE	C8H9NO4	1.14		missing SMILES		
0164_00014	6-CARBOXYHEXANOATE	C7H12O4	13.26		missing SMILES		
0164_00015	ADENINE	C5H5N5	3.21		missing SMILES		
0164_00016	ALLANTOIN	C4H6N4O3	5.35		missing SMILES		
0164_00017	ANILINE-2-SULFONIC ACID	C6H7NO3S	1.43		missing SMILES		
0164_00023	DIMETHYLBENZIMIDAZOLE	C9H10N2	0.66		missing SMILES		
0164_00025	FORMYL-L-METHIONYL PEPTIDE	C6H11NO3S	8.16		missing SMILES		
0164_00028	HYPOXANTHINE	C5H4N4O	4.02		missing SMILES		
0164_00029	INDOLE-3-ACETAMIDE	C10H10N2O	0.91		missing SMILES		
0164_00030	INDOXYL SULFATE	C8H7NO4S	0.91		missing SMILES		
0164_00035	MELATONIN	C13H16N2O2	0.64		missing SMILES		
0164_00037	N6-(DELTA2-ISOPENTENYL)-ADENINE	C10H13N5	1.05		missing SMILES		
0164_00038	N-ACETYL-DL-GLUTAMIC ACID	C7H11NO5	14.35		missing SMILES		
0164_00039	N-ACETYL-DL-METHIONINE	C7H13NO3S	8.35		missing SMILES		
0164_00041	N-ACETYLGLYCINE	C4H7NO3	10.97		missing SMILES		
0164_00044	N-ACETYLSEROTONIN	C12H14N2O2	0.96		missing SMILES		
0164_00048	PTERIN	C6H5N5O	5.16		missing SMILES		
0164_00049	PURINE	C5H4N4	1.74		missing SMILES		
0164_00050	SHIKIMATE	C7H10O5	13.02		missing SMILES		
0164_00051	SUBERIC ACID	C8H14O4	12.69		missing SMILES		
0164_00052	TAURINE	C2H7NO3S	11.07		missing SMILES		
0164_00055	XANTHINE	C5H4N4O2	6.7		missing SMILES		
