id	name	method.type	source	url	pmid	authors	missing information	comment	model.manual_void_threshold_estimate	model.flags
0054	LIFE_old	RP	PredRet	https://doi.org/10.1016/j.aca.2011.12.065		T. Barri, J. Holmer-Jensen, K. Hermansen, L. O. Dragsted	temperature and flow rate		0.8	
