id	name	method.type	source	url	pmid	authors	missing information	comment
0186	SMRT_METLIN	RP	Publication - Domingo-Almenara	https://doi.org/10.1038/s41467-019-13680-7	31862874	Xavier Domingo-Almenara, Carlos Guijas, Elizabeth Billings, J. Rafael Montenegro-Burke, Winnie Uritboonthai, Aries E. Aisporna, Emily Chen, H. Paul Benton, Gary Siuzdak	temperature	
