id	bits.on
0223_00001	1,20,50,51,62,64,94,153,164,172,186,207,231,295,305,312,321,390,391,396,441,480,481,508,530,588,626,636,661,720,727,741,752,778,802,850,897,948,976
0223_00002	62,105,111,141,142,153,207,225,231,270,283,326,390,399,420,455,481,538,556,576,604,626,662,704,755,778,781,826,914,948,994,1020,1024
0223_00003	20,50,51,62,64,101,124,137,153,154,171,172,186,207,283,295,306,312,321,326,347,358,370,384,396,481,493,497,508,530,576,588,626,640,726,727,741,778,814,826,850,864,897,948,990,994
0223_00004	15,19,56,65,89,122,134,139,153,172,199,311,318,319,326,330,349,361,405,422,436,445,461,481,486,524,525,558,566,580,625,626,629,632,678,690,728,755,760,782,783,791,836,850,887,920,930,936,960,964,968,974,975,1019
0223_00005	4,10,20,94,96,112,134,145,177,222,252,283,304,353,469,487,500,508,509,510,550,551,626,640,675,689,727,850,968,991,992
0223_00006	20,50,62,64,101,124,137,140,153,154,171,186,207,283,295,306,312,321,326,347,358,361,370,396,481,493,497,508,530,556,576,588,599,626,640,662,727,741,748,778,814,826,850,864,897,918,948,990,994
0223_00007	134,137,176,184,189,256,283,298,353,390,427,452,479,487,490,531,550,626,640,662,707,781,786,797,932,949,968
0223_00008	21,134,153,176,220,261,326,400,405,408,422,549,568,626,666,706,751,773,786,800,922,948,959,968
0223_00009	20,62,94,96,134,136,145,153,178,270,274,354,421,480,487,508,530,550,588,626,666,727,752,778,786,819,851,968,976,977
0223_00010	20,29,50,94,134,153,248,334,354,372,383,479,480,508,515,522,541,550,621,626,640,654,662,676,684,692,727,762,778,797,812,833,849,887,893,896,947,953,968,974
0223_00011	35,83,134,173,220,245,248,317,374,385,405,421,422,481,506,508,557,622,662,668,686,738,887,948,958,968
0223_00012	6,14,19,44,56,65,89,124,134,139,153,163,172,192,244,281,306,319,369,374,405,415,422,436,461,464,481,486,524,525,558,566,580,625,626,629,638,678,680,690,719,728,755,783,791,881,887,915,919,936,948,959,960,968,974,975,1015,1017
0223_00013	24,56,131,134,154,206,220,223,232,236,258,398,405,487,494,514,515,521,542,550,577,580,585,605,646,686,725,760,765,802,935,948,968
0223_00014	62,134,319,342,349,405,422,481,486,493,511,524,576,580,606,617,673,678,686,690,887,905,906,909,948,960,968,971,982,993,1018
0223_00015	134,223,283,353,405,474,487,500,503,514,550,561,566,577,580,585,589,605,626,640,701,725,738,781,847,867,935,968
0223_00016	20,50,62,64,94,101,137,153,154,186,283,295,312,321,361,391,396,480,481,497,508,530,556,588,599,626,727,741,752,778,803,826,850,864,897,918,948,976,994
0223_00017	18,20,25,62,64,69,94,101,131,137,153,154,158,188,277,283,312,391,395,429,440,473,480,481,497,508,514,530,551,556,626,662,727,752,778,803,826,850,918,937,948,976,992,994,1019
