id	name	formula	rt	pubchem.cid	pubchem.smiles.isomeric	pubchem.smiles.canonical	pubchem.inchi	pubchem.inchikey	id.chebi	id.hmdb	id.lipidmaps	id.kegg	comment
0421_00001			0.9	4913	CCN(CC)CCNC(=O)C1=CC=C(C=C1)N	CCN(CC)CCNC(=O)C1=CC=C(C=C1)N							
0421_00002			1.1	3001055	CN/C(=C\[N+](=O)[O-])/NCCSCC1=CC=C(O1)CN(C)C								
0421_00003			1.2	2756	CC1=C(N=CN1)CSCCNC(=NC)NC#N	CC1=C(N=CN1)CSCCNC(=NC)NC#N							
0421_00004			1.2	3202	CC[N+](C)(C)C1=CC(=CC=C1)O	CC[N+](C)(C)C1=CC(=CC=C1)O							
0421_00005			1.2	28329	CCN(CC)CCN1C=NC2=C1C(=O)N(C(=O)N2C)C	CCN(CC)CCN1C=NC2=C1C(=O)N(C(=O)N2C)C							
0421_00006			1.2	5288826	CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)O)O[C@H]3[C@H](C=C4)O								
0421_00007			1.2	4456	CN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C	CN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C							
0421_00008			1.2	4991	C[N+]1=CC=CC(=C1)OC(=O)N(C)C	C[N+]1=CC=CC(=C1)OC(=O)N(C)C							
0421_00009			1.3	16630	C1C(OC(=N1)N)C2=CC=CC=C2	C1C(OC(=N1)N)C2=CC=CC=C2							
0421_00010			1.3	3007	CC(CC1=CC=CC=C1)N	CC(CC1=CC=CC=C1)N							
0421_00011			1.3	3344	C1CN(CCC12CNC(=O)O2)CCC3=CC=CC=C3	C1CN(CCC12CNC(=O)O2)CCC3=CC=CC=C3							
0421_00012			1.3	161824	CCN(CC)CC(=O)NC1=C(C=CC(=C1C)O)C	CCN(CC)CC(=O)NC1=C(C=CC(=C1C)O)C							
0421_00013			1.3	26879	C1CSC2=N[C@H](CN21)C3=CC=CC=C3								
