id	name	formula	rt	smiles.std	status
0313_00064	Decanoyl-L-carnitine	C17H33NO4			'PUGREST.BadRequest: error: '
0313_00078	Propionyl-L-carnitine	C10H19NO4			'PUGREST.BadRequest: error: '
0313_00091	3-Methylglutarylcarnitine	C13H23NO6			'PUGREST.BadRequest: error: '
0313_00095	Stearoyl-L-carnitine	C25H49NO4			'PUGREST.BadRequest: error: '
0313_00100	2-Hydroxytetradecanoic acid	C14H28O3			'PUGREST.BadRequest: error: '
0313_00103	2-Hydroxyhexadecanoic acid	C16H32O3			'PUGREST.BadRequest: error: '
0313_00113	Phytanic acid	C20H40O2			'PUGREST.BadRequest: error: '
0313_00135	2-Methyl-4-pentenoic acid	C6H10O2			'PUGREST.BadRequest: error: '
0313_00140	3,3-Dimethylglutaric acid	C7H12O4			'PUGREST.BadRequest: error: '
0313_00142	17-Octadecynoic acid	C18H32O2			'PUGREST.BadRequest: error: '
0313_00148	10-Undecenoic acid	C11H20O2			'PUGREST.BadRequest: error: '
0313_00159	9-Decenoic acid	C10H18O2			'PUGREST.BadRequest: error: '
0313_00162	10-Hydroxydecanoic acid	C10H20O3			'PUGREST.BadRequest: error: '
0313_00178	Stearic acid	C18H36O2			'PUGREST.BadRequest: error: '
0313_00185	Azelaic acid	C9H16O4			'PUGREST.BadRequest: error: '
0313_00189	Aleuritic acid	C16H32O5			'PUGREST.BadRequest: error: '
0313_00195	INOSINE MONOPHOSPHATE	C10H13N4O8P			'PUGREST.BadRequest: error: '
0313_00196	GUANOSINE	C10H13N5O5			'PUGREST.BadRequest: error: '
0313_00197	THYMIDINE	C10H14N2O5			'PUGREST.BadRequest: error: '
0313_00198	DEOXYADENOSINE MONOPHOSPHATE	C10H14N5O6P			'PUGREST.BadRequest: error: '
0313_00201	METHYLTHIOADENOSINE	C11H15N5O3S			'PUGREST.BadRequest: error: '
0313_00202	N-ACETYLNEURAMINATE	C11H19NO9			'PUGREST.BadRequest: error: '
0313_00203	N-ACETYLTRYPTOPHAN	C13H14N2O3			'PUGREST.BadRequest: error: '
0313_00204	FOLATE	C19H19N7O6			'PUGREST.BadRequest: error: '
0313_00214	MALONATE	C3H4O4			'PUGREST.BadRequest: error: '
0313_00226	URACIL	C4H4N2O2			'PUGREST.BadRequest: error: '
0313_00230	SUCCINATE	C4H6O4			'PUGREST.BadRequest: error: '
0313_00231	MALATE	C4H6O5			'PUGREST.BadRequest: error: '
0313_00232	MALATE	C4H6O5			'PUGREST.BadRequest: error: '
0313_00233	TARTRATE	C4H6O6			'PUGREST.BadRequest: error: '
0313_00247	OROTATE	C5H4N2O4			'PUGREST.BadRequest: error: '
0313_00250	XANTHINE	C5H4N4O2			'PUGREST.BadRequest: error: '
0313_00251	URATE	C5H4N4O3			'PUGREST.BadRequest: error: '
0313_00252	ADENINE	C5H5N5			'PUGREST.BadRequest: error: '
0313_00253	GUANINE	C5H5N5O			'PUGREST.BadRequest: error: '
0313_00255	DIHYDROOROTATE	C5H6N2O4			'PUGREST.BadRequest: error: '
0313_00261	GLUCONATE	C6H12O7			'PUGREST.BadRequest: error: '
0313_00264	GLUCOSE 6-PHOSPHATE	C6H13O9P			'PUGREST.BadRequest: error: '
0313_00269	TRANS-ACONITATE	C6H6O6			'PUGREST.BadRequest: error: '
0313_00271	CITRATE	C6H8O7			'PUGREST.BadRequest: error: '
0313_00272	ISOCITRATE	C6H8O7			'PUGREST.BadRequest: error: '
0313_00274	QUINATE	C7H12O6			'PUGREST.BadRequest: error: '
0313_00275	PYRIDOXINE	C8H11NO3			'PUGREST.BadRequest: error: '
0313_00279	PHENYLALANINE	C9H11NO2			'PUGREST.BadRequest: error: '
0313_00280	TYROSINE	C9H11NO3			'PUGREST.BadRequest: error: '
0313_00282	URIDINE	C9H12N2O6			'PUGREST.BadRequest: error: '
0313_00283	URIDINE MONOPHOSPHATE	C9H13N2O9P			'PUGREST.BadRequest: error: '
0313_00284	CYTIDINE	C9H13N3O5			'PUGREST.BadRequest: error: '
0313_00285	DEOXYCYTIDINE MONOPHOSPHATE	C9H14N3O7P			'PUGREST.BadRequest: error: '
0313_00286	CARNOSINE	C9H14N4O3			'PUGREST.BadRequest: error: '
0313_00290	XANTHOSINE	C10H12N4O6			'PUGREST.BadRequest: error: '
0313_00292	DEOXYGUANOSINE-MONOPHOSPHATE	C10H14N5O7P			'PUGREST.BadRequest: error: '
