id	Wlambda1.unity	Wlambda2.unity	Wlambda3.unity	Wnu1.unity	Wnu2.unity	Wgamma1.unity	Wgamma2.unity	Wgamma3.unity	Weta1.unity	Weta2.unity	Weta3.unity	WT.unity	WA.unity	WV.unity	WK.unity	WG.unity	WD.unity	BCUTw.1l	BCUTw.1h	BCUTc.1l	BCUTc.1h	BCUTp.1l	BCUTp.1h	Fsp3	XLogP	MW	LipinskiFailures	nRotB	MLogP	nAtomLAC	nAtomP	nAtomLC	nB	nBase	nAtom	nAromBond	naAromAtom	ALogP	ALogp2	AMR	nAcid	nSmallRings	nAromRings	nRingBlocks	nAromBlocks	nRings3	nRings4	nRings5	nRings6	nRings7	nRings8	nRings9	tpsaEfficiency	Zagreb	WPATH	WPOL	WTPT.1	WTPT.2	WTPT.3	WTPT.4	WTPT.5	VAdjMat	VABC	TopoPSA	topoShape	geomShape	PetitjeanNumber	MDEC.11	MDEC.12	MDEC.13	MDEC.14	MDEC.22	MDEC.23	MDEC.24	MDEC.33	MDEC.34	MDEC.44	MDEO.11	MDEO.12	MDEO.22	MDEN.11	MDEN.12	MDEN.13	MDEN.22	MDEN.23	MDEN.33	khs.sLi	khs.ssBe	khs.ssssBe	khs.ssBH	khs.sssB	khs.ssssB	khs.sCH3	khs.dCH2	khs.ssCH2	khs.tCH	khs.dsCH	khs.aaCH	khs.sssCH	khs.ddC	khs.tsC	khs.dssC	khs.aasC	khs.aaaC	khs.ssssC	khs.sNH3	khs.sNH2	khs.ssNH2	khs.dNH	khs.ssNH	khs.aaNH	khs.tN	khs.sssNH	khs.dsN	khs.aaN	khs.sssN	khs.ddsN	khs.aasN	khs.ssssN	khs.sOH	khs.dO	khs.ssO	khs.aaO	khs.sF	khs.sSiH3	khs.ssSiH2	khs.sssSiH	khs.ssssSi	khs.sPH2	khs.ssPH	khs.sssP	khs.dsssP	khs.sssssP	khs.sSH	khs.dS	khs.ssS	khs.aaS	khs.dssS	khs.ddssS	khs.sCl	khs.sGeH3	khs.ssGeH2	khs.sssGeH	khs.ssssGe	khs.sAsH2	khs.ssAsH	khs.sssAs	khs.sssdAs	khs.sssssAs	khs.sSeH	khs.dSe	khs.ssSe	khs.aaSe	khs.dssSe	khs.ddssSe	khs.sBr	khs.sSnH3	khs.ssSnH2	khs.sssSnH	khs.ssssSn	khs.sI	khs.sPbH3	khs.ssPbH2	khs.sssPbH	khs.ssssPb	Kier1	Kier2	Kier3	HybRatio	fragC	FMF	ECCEN	SP.0	SP.1	SP.2	SP.3	SP.4	SP.5	SP.6	SP.7	VP.0	VP.1	VP.2	VP.3	VP.4	VP.5	VP.6	VP.7	SPC.4	SPC.5	SPC.6	VPC.4	VPC.5	VPC.6	SC.3	SC.4	SC.5	SC.6	VC.3	VC.4	VC.5	VC.6	SCH.3	SCH.4	SCH.5	SCH.6	SCH.7	VCH.3	VCH.4	VCH.5	VCH.6	VCH.7	C1SP1	C2SP1	C1SP2	C2SP2	C3SP2	C1SP3	C2SP3	C3SP3	C4SP3	ATSp1	ATSp2	ATSp3	ATSp4	ATSp5	ATSm1	ATSm2	ATSm3	ATSm4	ATSm5	ATSc1	ATSc2	ATSc3	ATSc4	ATSc5	nHBDon	nHBAcc	PPSA.1	PPSA.2	PPSA.3	PNSA.1	PNSA.2	PNSA.3	DPSA.1	DPSA.2	DPSA.3	FPSA.1	FPSA.2	FPSA.3	FNSA.1	FNSA.2	FNSA.3	WPSA.1	WPSA.2	WPSA.3	WNSA.1	WNSA.2	WNSA.3	RPCG	RNCG	RPCS	RNCS	THSA	TPSA	RHSA	RPSA	bpol	apol	MOMI.X	MOMI.Y	MOMI.Z	MOMI.XY	MOMI.XZ	MOMI.YZ	MOMI.R	LOBMAX	LOBMIN	GRAV.1	GRAV.2	GRAV.3	GRAVH.1	GRAVH.2	GRAVH.3	GRAV.4	GRAV.5	GRAV.6
0255_00063																		11.993405821291782	15.997927784183712	-0.38257419417657423	0.3581851413496403	3.882144357315738	9.242805465855412	0.8181818181818182	-0.17900000000000008	231.28917361232314	0	8	2.12	4	3	9	15	2	37	0	0	-1.0167000000000004	1.0336788900000007	55.6349	1	0	0	0	0	0	0	0	0	0	0	0	0.2873927986919665	70	477	16	29.934896868112656	1.870931054257041	13.492781430200775	10.26905653951626	3.2237248906845153	4.906890595608519		66.43	1		0.5	1.5	4.114793897893719	2.766836451390925	0	1.9692593638364124	5.269748525465825	0	1.1905507889761497	0	0	0.7211247851537042	0.944940787421155	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	7.35	9.953125	0.8181818181818182	1056.05	0	191	12.767584713501616	7.242200722131878	7.389907941821929	3.222962099232046	2.9752697857360615	1.4501598783020935	1.5117554042802686	0.3110042339640732	10.337629046513953	6.200105182951775	6.120325256737844	2.2512415808426014	1.7104686089139929	0.7960948795477422	0.47477080791737103	0.1471896362490884	1.5566298410013903	2.890125871891149	2.7702479231992103	1.1428972248541853	1.8210117161811599	1.5468998126629876	2.4617077420704288	0.35355339059327373	0	0	2.3838834764831844	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	4	0	0	752.5583691582339	796.5679373633425	985.9986091262817	834.5987233912355	910.4095407553101	19.457856443440264	17.325187618384607	23.707671867057726	18.71219539304245	24.87012973163586	0.6631830851836149	-0.3600131031055911	0.04623579590897721	-0.036788046162236625	-0.06481380188421595	0	4																														30.387346999999995	37.67065300000001																		
0255_00067																		11.993387223981522	15.997928791295061	-0.38257531648176635	0.3581882610250453	3.901793264151423	9.377488814203728	0.8333333333333334	0.11399999999999996	245.31579101676272	0	8	2.2300000000000004	4	3	9	16	2	40	0	0	-0.5542000000000014	0.3071376400000015	60.2094	1	0	0	0	0	0	0	0	0	0	0	0	0.2709629063634541	76	552	19	31.76131256847274	1.8683125040278081	13.494220297059	10.270462179182742	3.223758117876256	5		66.43	1		0.5	2.1753165686166325	4.0685109261408945	5.045161721340837	0	0.814325284978472	5.241482788417793	0	2.406851949670727	0	0	0.7211247851537042	0.944940787421155	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	3	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	7.43801652892562	8.686980609418283	0.8333333333333334	1249.05	0	204	13.637828201504695	7.6528843246548375	7.858877150553863	4.026258853282186	2.956043940460993	1.567101110665604	1.5109540105522792	0.5093825720942298	11.207872534517032	6.620825486606803	6.626648243293019	2.796566846779291	1.7086133840934747	0.8531624330290305	0.48318116871002204	0.23206283487782198	2.3623619071106274	3.4071749211531412	3.4078502747742014	1.5479116702963633	2.035033512918892	1.7562771976552067	2.6444371282666475	0.35355339059327373	0.16666666666666666	0	2.5771945790487054	0.5	0.034020690871988585	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	3	1	0	845.9979297881773	904.8651703771362	1140.6652763099364	1004.3149583940739	1033.1924572487185	20.457856443440264	18.325187618384607	25.707671867057723	22.376379347307573	25.87012973163586	0.6612250533885694	-0.3615890633690466	0.054523237431458545	-0.044207958759848426	-0.06560389567452538	0	4																														32.573761	40.76423900000001																		
0255_00068																		11.993387223981522	15.997928791295061	-0.382575374221289	0.35818780909708586	3.887056371363335	9.25974016049678	0.8333333333333334	0.3899999999999997	245.31579101676272	0	9	2.2300000000000004	5	3	10	16	2	40	0	0	-0.5605000000000013	0.3141602500000015	60.2359	1	0	0	0	0	0	0	0	0	0	0	0	0.2709629063634541	74	578	17	31.93366680987496	1.8784509888161742	13.523922161208901	10.299478149756377	3.2244440114525244	5		66.43	0.8		0.4444444444444444	1.4142135623730951	4.604667117656626	2.631121041965869	0	3.3416253097913438	5.694193506484739	0	1.1905507889761497	0	0	0.7211247851537042	0.944940787421155	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	8.16326530612245	10.85121107266436	0.8333333333333334	1249.05	0	229	13.474691494688164	7.742200722131878	7.743461332415202	3.491964500462438	3.0350563636705865	1.7641037939670066	1.546273201144693	0.4025596484841236	11.044735827700501	6.700105182951775	6.473878647331118	2.5315716667325123	1.8274587262761046	0.9231735484129365	0.49202970634958326	0.19138381007324765	1.5566298410013901	2.8303392939566243	2.880067693632193	1.1428972248541853	1.8088078320639325	1.5693166794321873	2.4617077420704288	0.35355339059327373	0	0	2.3838834764831844	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	5	0	0	812.5921373466874	857.6234650947417	1050.0530753009496	901.3848759477542	982.9972086019598	20.457856443440264	18.325187618384607	24.707671867057723	19.712195393042446	25.87012973163586	0.6631830616305734	-0.3600132879305228	0.046234371245887224	-0.036790675635234006	-0.06480042386458305	0	4																														32.573761	40.76423900000001																		
0255_00074																		11.890000000000004	31.97207279928005	-0.3932802734600598	0.2661829337577326	4.942987500050379	12.727371953542036	0.9615384615384616	4.043999999999999	515.705089931708	1	8	3.33		3	19	38	0	80	0	0	1.728999999999997	2.9894409999999896	132.2099	1	4	0	1	0	0	0	1	3	0	0	0	0.2960265179028612	196	3936	67	70.46382426651805	2.0132521219005155	23.411369218913407	17.257353774182977	2.948862762553013	6.247927513443585		152.54	1		0.5	0.520020955762976	6.716930190725718	7.300462027108188	2.112473971090738	10.847812320550554	25.71554969918511	5.924020411619888	13.00597895177207	7.206436972456254	0.25	2.5830595591145866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	11	0	0	0	9	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.019390581717452	10.285	5.30650815424478	0.9615384615384616	5699.09	0.4857142857142857	1015	25.75878406613483	16.276346670281974	16.84146238515612	13.42879919719342	11.102230051576116	9.315596574883303	7.006472324786779	5.028100092851697	21.599916330512176	13.938843608486243	13.084604545210397	11.174393496947578	9.272100926038899	7.384484509538042	5.4756392098451	4.080801041972471	8.794145642236458	14.747913962294659	23.337308243279583	6.887137261361647	11.88958792288245	18.096541179050494	4.72666068738343	0.5892556509887896	1.2031522262693355	0.19245008972987526	2.852904809381268	0.2679569687170235	1.0411897222264828	0.19245008972987526	0	0	0.08333333333333333	0.37759704578347697	0.9607476921576666	0	0	0.08333333333333333	0.37759704578347697	0.8927131765110281	0	0	1	0	0	5	12	6	2	3021.328203472361	3698.6879398329897	5760.914331977548	6295.839652411504	5756.425938829919	46.90901658851311	48.99971533440089	68.19993754592898	74.37130194246689	73.14563960878917	0.6266520632265448	-0.22747608629162996	-0.04956621604434756	-0.037886590092984215	0.06393944145735682	5	8																														57.28831499999999	85.37968499999998																		
0255_00075																		11.890000000000004	31.97207279928005	-0.3932802734600598	0.2661829337577326	4.942987500050379	12.727371953542036	0.9615384615384616	4.043999999999999	515.705089931708	1	8	3.33		3	19	38	0	80	0	0	1.728999999999997	2.9894409999999896	132.2099	1	4	0	1	0	0	0	1	3	0	0	0	0.2960265179028612	196	3936	67	70.46382426651805	2.0132521219005155	23.411369218913407	17.257353774182977	2.948862762553013	6.247927513443585		152.54	1		0.5	0.520020955762976	6.716930190725718	7.300462027108188	2.112473971090738	10.847812320550554	25.71554969918511	5.924020411619888	13.00597895177207	7.206436972456254	0.25	2.5830595591145866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	11	0	0	0	9	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.019390581717452	10.285	5.30650815424478	0.9615384615384616	5699.09	0.4857142857142857	1015	25.75878406613483	16.276346670281974	16.84146238515612	13.42879919719342	11.102230051576116	9.315596574883303	7.006472324786779	5.028100092851697	21.599916330512176	13.938843608486243	13.084604545210397	11.174393496947578	9.272100926038899	7.384484509538042	5.4756392098451	4.080801041972471	8.794145642236458	14.747913962294659	23.337308243279583	6.887137261361647	11.88958792288245	18.096541179050494	4.72666068738343	0.5892556509887896	1.2031522262693355	0.19245008972987526	2.852904809381268	0.2679569687170235	1.0411897222264828	0.19245008972987526	0	0	0.08333333333333333	0.37759704578347697	0.9607476921576666	0	0	0.08333333333333333	0.37759704578347697	0.8927131765110281	0	0	1	0	0	5	12	6	2	3021.328203472361	3698.6879398329897	5760.914331977548	6295.839652411504	5756.425938829919	46.90901658851311	48.99971533440089	68.19993754592898	74.37130194246689	73.14563960878917	0.6266520632265448	-0.22747608629162996	-0.04956621604434756	-0.037886590092984215	0.06393944145735682	5	8																														57.28831499999999	85.37968499999998																		
0255_00076																		11.993342623565184	15.99793181566114	-0.3825784622455196	0.35819955447185003	3.896627419778923	9.336177574194563	0.7333333333333333	1.9859999999999998	285.3797617224299	1	11	2.5599999999999996	8	5	13	19	2	47	0	0	0.7848999999999979	0.6160680099999968	75.2073	1	0	0	0	0	0	0	0	0	0	0	0	0.23292915701636926	86	987	20	37.93259050891698	1.896629525445849	13.551170300841013	10.32609705871648	3.225073242124532	5.247927513443585		66.43	1		0.5	1.2247448713915894	5.636487455489957	2.3642214902121887	0	8.565867302157978	6.402463838575735	0	1.1905507889761497	0	0	0.7211247851537042	0.944940787421155	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	6	0	2	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	10.6875	13.77	0.7333333333333333	1736.05	0	363	15.596011838247808	9.242200722131878	8.804121504195024	4.241964500462438	3.578823176329335	2.0658804892636433	1.8932650728236105	0.605077121891755	12.906543147266301	7.876808550750511	7.215503225382091	3.010103580198899	2.156823599009717	1.078754664794576	0.5815650596787896	0.20565952085490102	1.5566298410013901	2.830339293956624	2.837792198950752	1.1227654228710855	1.7744933626474801	1.5092318874027701	2.4617077420704288	0.35355339059327373	0	0	2.373070433816774	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	2	6	0	0	1001.7820619377768	1048.755501085026	1245.4244136183204	1099.7397556817039	1188.3887197040176	23.457856443440264	21.325187618384607	27.707671867057723	22.712195393042443	28.87012973163586	0.6677967538074	-0.38047417463752664	0.05972521294122524	-0.00965200690523044	-0.08832346634709458	0	4																														36.946588999999996	48.711411																		
0255_00077																		11.890000000000008	31.97207273647316	-0.393661710317316	0.2661769198510064	4.942528302935673	12.697971200168578	0.9615384615384616	4.856	499.7056850041386	0	8	3.4400000000000004		3	19	37	0	79	0	0	2.628399999999996	6.90848655999998	130.9252	1	4	0	1	0	0	0	1	3	0	0	0	0.26499270719721174	190	3702	63	68.63620766726362	2.0187119902136357	20.863123882655145	14.709102877728881	2.9488678712036727	6.20945336562895		132.31	1		0.5	0.520020955762976	7.352366944015348	6.671983308152655	2.112473971090738	12.973936907348312	26.587621834072007	6.610894130067914	9.95693331020653	6.499473355210593	0.25	1.9276267714704896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	12	0	0	0	8	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.04601899196494	10.045184304399525	5.354022600775847	0.9615384615384616	5602.08	0.5	986	24.88854057813175	15.848826315353406	16.426645369715825	12.787177867552176	10.700435339272074	8.973853066358794	6.734194303744999	4.91577740240391	21.282459247009143	13.83047463300014	12.996899829641338	11.104337487684655	9.233074467316706	7.420638490011398	5.479892049075959	4.180007956244315	8.191803265639528	13.55021209285344	21.036490934304254	6.806286870793141	11.648579205032515	17.723826500634257	4.603949205418846	0.5892556509887896	1.0832508571745265	0.2032631323962854	2.8126679086550883	0.2679569687170235	1.0398198554890032	0.2032631323962854	0	0	0.08333333333333333	0.38480574089441705	0.9701899368714093	0	0	0.08333333333333333	0.38480574089441705	0.9159011847645051	0	0	1	0	0	5	12	6	2	2943.7581345387775	3586.847613453424	5547.034572084495	5953.4321190294	5361.728135636589	45.134547552972165	47.667623357268326	65.53575359166385	68.60055697552824	66.48517972312635	0.5349398723267493	-0.2184498210858933	0.010467096535376143	-0.08540764351423047	0.12424795362257306	4	7																														57.28831499999999	84.57768499999997																		
0255_00078																		11.890000000000004	31.97207279928005	-0.3936849305218275	0.2661826120554726	4.946203543322222	12.933146116062005	0.9615384615384616	2.7709999999999995	515.705089931708	1	8	3.33		3	19	38	0	80	0	0	1.5264999999999964	2.330202249999989	132.4403	1	4	0	1	0	0	0	1	3	0	0	0	0.2960265179028612	196	3903	67	70.46792173232512	2.013369192352146	23.435497319443634	17.281543618692993	2.948806032820574	6.247927513443585		152.54	1		0.5	0.520020955762976	6.479377441272384	7.595417607874975	2.112473971090738	10.385870976677896	26.532164530049005	5.665709866910878	12.707327252599493	7.568660575021997	0.25	2.5615910049010324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	11	0	0	0	9	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.019390581717452	10.285	5.30650815424478	0.9615384615384616	5699.09	0.4857142857142857	1009	25.758784066134826	16.269546619008434	16.88492685267814	13.366258044665527	11.03370514561954	9.468176369575152	7.084366024325274	4.967667760088548	21.599916330512176	13.932043557212703	13.069931518253618	11.209286835186854	9.189296271388892	7.451582266329742	5.425887291014868	4.044137648036764	8.91311789868579	14.574806607937294	23.663218868663858	6.981870912533052	11.75590998480366	18.299593291566612	4.711532308187427	0.5676295656559693	1.338752971402208	0.25364688940716357	2.8074139591092657	0.24633088338420323	1.1274166138886472	0.2160345386356956	0	0	0.08333333333333333	0.36516388586145737	0.9969605586833484	0	0	0.08333333333333333	0.36516388586145737	0.8943603574468104	0	0	1	0	0	5	12	6	2	3029.522812924236	3711.825101309726	5789.784910268848	6349.415917780549	5811.712707959401	46.90901658851311	48.99971533440089	68.19993754592898	73.92892488405849	73.14563960878917	0.6102683300206335	-0.24240164300533362	0.0026812846230046756	-0.07391037456772957	0.13733431528550344	5	8																														57.28831499999999	85.37968499999998																		
0255_00079																		11.889999999999995	15.998941079708317	-0.3884144475325456	0.18997765378575146	4.534894954898401	12.590285800001043	0.7619047619047619	0.14000000000000007	360.44481957751697	0	2	3.2199999999999998		4	13	29	0	54	0	0	1.0341999999999987	1.0695696399999972	96.699699999999993	0	4	0	1	0	0	0	1	3	0	0	0	0.2545019709147074	154	1425	59	52.97222990848459	2.0373934580186384	12.555494826861647	12.555494826861647	0	5.857980995127573		91.67	1		0.5	0.16666666666666669	4.439191750381925	3.9971965059329175	2.3189837636060755	9.152369232604341	20.196722169625932	8.842297859754169	6.86643562625151	8.003868130077175	1.1052094495921163	1.642784601307477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	8	0	1	0	3	0	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.322235434007133	6.25	2.4860198911615687	0.7619047619047619	2599.05	0.6538461538461539	496	18.905412915006313	12.170504622625403	12.320085418354878	11.540204071145046	9.7161073600805	7.819332561635056	5.811462434821476	4.4308475600904345	15.585427388642392	9.803619654183983	9.380845364107817	8.411492937876579	6.976356761966987	5.3133177013901705	3.870424957381794	2.797157560552959	8.850815589820842	15.53077527549387	24.765232620502644	5.839662140621031	9.809733181499942	14.276588361815376	3.1703650942824857	0.32197527542968946	1.7814460640440457	0.5575667563086659	2.2351696409284947	0.24365261598403629	1.0354664317882458	0.2822980823269193	0	0	0.07216878364870323	0.4250237345359898	1.1166452579993968	0	0	0.07216878364870323	0.34499748902910643	0.7810258976872542	0	0	0	4	1	3	7	4	2	2288.5603998730635	2908.6643804824985	4750.539595968491	5325.088049417382	4509.9777937012395	29.87234517770473	30.66045988566282	51.320919771325634	64.86613377380522	60.42003264679453	0.5647014403345761	-0.10447778072342012	-0.2095146515732088	0.06537632352608462	0.01671951418461386	2	5																														33.483796	59.64020399999997																		
0255_00081																		11.89000000000002	15.99894487238941	-0.39334623331858487	0.25896768984810303	3.914161853378765	12.868661728870451	0.9583333333333334	4.093	408.57231631379034	0	4	3.55		2	15	32	0	69	0	0	2.8873999999999946	8.337078759999969	110.78750000000001	1	4	0	1	0	0	0	1	3	0	0	0	0.24000240534383332	166	2045	60	58.87670877629494	2.0302313371136185	12.475038495666105	12.475038495666105	0	6		97.99000000000001	1		0.5	0.520020955762976	5.9898171353189955	7.595417607874975	2.112473971090738	8.246189112526022	25.17624369734026	5.6248257797278844	12.707327252599493	7.568660575021997	0.25	1.300511351021694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	9	0	0	0	9	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.203125	7.8477508650519034	3.4565376186997807	0.9583333333333334	4372.05	0.5862068965517241	637	21.13746372257519	13.58509520714092	13.720713290305055	11.827108913673092	9.957329243755831	8.879363089103157	6.3542916892305925	4.678544169166663	18.257216125849258	11.845976573545597	11.435395605746429	10.334234900864663	8.684026203798128	7.1440377658737075	5.157925905398564	3.874297225715923	8.043544742816746	13.554616923921486	23.027874628632162	6.762719627403341	11.576456829974688	18.169769033973605	3.270445292276656	0.21407617506269555	1.3387529714022082	0.25364688940716357	2.5240409771573766	0.21407617506269555	1.1274166138886474	0.2160345386356956	0	0	0.08333333333333333	0.36516388586145737	0.9969605586833484	0	0	0.08333333333333333	0.36516388586145737	0.8943603574468105	0	0	1	0	0	3	12	6	2	2564.7036944889705	3219.4818348012386	5145.058030026681	5799.378491095326	5223.859443942542	32.87234517770473	33.660459885662824	54.431204852601454	63.6530117484582	62.64928767985589	0.41774265424393087	-0.16462613879615354	-0.029250047900131245	0.014413270554458553	0.025673773273591542	4	5																														44.686279999999996	72.92171999999997																		
