id	name	formula	rt	smiles.std	status	inchi.std	inchikey.std
0436_00002		C6H12N2O	1.26		missing SMILES		
0436_00004		C17H32N4O7	1.3099999999999998		missing SMILES		
0436_00005		C2H6N4O	1.3099999999999998		missing SMILES		
0436_00007		CH5N3O	1.3299999999999998		missing SMILES		
0436_00009		C10H15N3O5	1.38		missing SMILES		
0436_00010		C6H11NO2	1.38		missing SMILES		
0436_00013		C9H13N3O5	1.39		missing SMILES		
0436_00014		C4H11N5	1.39		missing SMILES		
0436_00015		C5H11NO4S	1.4		missing SMILES		
0436_00016		C2H4N4	1.4400000000000002		missing SMILES		
0436_00017		C5H12NO4P	1.4400000000000002		missing SMILES		
0436_00018		C3H6N6	1.45		missing SMILES		
0436_00020		C5H9N3	1.5799999999999998		missing SMILES		
0436_00021		C2H6O4S	1.5799999999999998		missing SMILES		
0436_00022		C9H13NO2	1.6		missing SMILES		
0436_00023		C7H7NO3	1.63		missing SMILES		
0436_00025		C8H13NO2	1.74		missing SMILES		
0436_00026		C8H15NO2	1.79		missing SMILES		
0436_00027		C8H11NO2	1.81		missing SMILES		
0436_00028		C7H10N4O2S	1.93		missing SMILES		
0436_00031		C4H8O3	1.95		missing SMILES		
0436_00032		C11H17NO3	1.99		missing SMILES		
0436_00033		C10H15NO2	2.05		missing SMILES		
0436_00034		C8H11NO3	2.18		missing SMILES		
0436_00035		C6H7N3O	2.18		missing SMILES		
0436_00036		C5H4N4O	2.19		missing SMILES		
0436_00037		C6H8N2O2S	2.23		missing SMILES		
0436_00038		C8H11NO	2.28		missing SMILES		
0436_00039		C10H15NO	2.28		missing SMILES		
0436_00040		C8H11N5O3	2.3400000000000003		missing SMILES		
0436_00041		C7H10N2O	2.37		missing SMILES		
0436_00043		C5H5N5	2.43		missing SMILES		
0436_00045		C5H5N5S	2.53		missing SMILES		
0436_00046		C10H16N2O3S	2.54		missing SMILES		
0436_00048		C10H15NO2	2.5900000000000003		missing SMILES		
0436_00049		C5H4N4S	2.61		missing SMILES		
0436_00050		C4H6N2S	2.61		missing SMILES		
0436_00051		C7H8N2	2.6300000000000003		missing SMILES		
0436_00053		C10H15NO2	2.66		missing SMILES		
0436_00058		C6H6N2O	2.73		missing SMILES		
0436_00062		C2H8NO2PS	2.76		missing SMILES		
0436_00063		C6H10N6	2.78		missing SMILES		
0436_00064		C7H13NO4S	2.8		missing SMILES		
0436_00065		C12H16N2O	2.82		missing SMILES		
0436_00066		C13H21N3O	2.83		missing SMILES		
0436_00067		C8H11NO	2.8400000000000003		missing SMILES		
0436_00069		C10H9N3O	2.8800000000000003		missing SMILES		
0436_00070		C13H21N3O3	2.89		missing SMILES		
0436_00073		C10H14N2	2.94		missing SMILES		
0436_00074		C15H23N3O4S	2.94		missing SMILES		
0436_00075		C12H20N2O3S	2.96		missing SMILES		
0436_00077		C10H15NO	2.98		missing SMILES		
0436_00078		C9H13NO	2.98		missing SMILES		
0436_00079		C10H15N5O3	2.98		missing SMILES		
0436_00080		C12H17N3O	2.99		missing SMILES		
0436_00082		C13H21N5O4	2.99		missing SMILES		
0436_00083		C14H22N2O3	3.0900000000000003		missing SMILES		
0436_00084		C4H10NO3PS	3.11		missing SMILES		
0436_00085		C12H19NO3	3.11		missing SMILES		
0436_00087		C9H12N2	3.14		missing SMILES		
0436_00088		C11H15N3O2	3.14		missing SMILES		
0436_00091		C10H21N3O	3.16		missing SMILES		
0436_00092		C5H11NS3	3.16		missing SMILES		
0436_00093		C6H11N5O	3.16		missing SMILES		
0436_00094		C14H21N3O4S	3.18		missing SMILES		
0436_00095		C16H23NO7	3.19		missing SMILES		
0436_00096		C11H17NO2	3.19		missing SMILES		
0436_00098		C8H10O5	3.2		missing SMILES		
0436_00099		C13H20N2O2	3.21		missing SMILES		
0436_00100		C13H21NO3	3.23		missing SMILES		
0436_00101		C10H16N6S	3.24		missing SMILES		
0436_00104		C7H8N4O2	3.28		missing SMILES		
0436_00105		C10H12N2	3.28		missing SMILES		
0436_00106		C12H16N2O	3.29		missing SMILES		
0436_00107		C14H22N2O3	3.3400000000000003		missing SMILES		
0436_00108		C5H12NO4PS	3.35		missing SMILES		
0436_00109		C7H14N2O3S	3.35		missing SMILES		
0436_00114		C15H24N2O4S	3.41		missing SMILES		
0436_00115		C8H10N2O4S	3.41		missing SMILES		
0436_00116		C4H6N4O3S2	3.43		missing SMILES		
