id	name	formula	rt	pubchem.cid	pubchem.smiles.isomeric	pubchem.smiles.canonical	pubchem.inchi	pubchem.inchikey	id.chebi	id.hmdb	id.lipidmaps	id.kegg	comment
0412_00038			10.905	91753	CC(COC1=CC=C(C=C1)OC2=CC=CC=C2)OC3=CC=CC=N3	CC(COC1=CC=C(C=C1)OC2=CC=CC=C2)OC3=CC=CC=N3							
0412_00039			10.93	9907412	CC1=CC(=C(C(=C1)C)C2=C(C3(CCCC3)OC2=O)OC(=O)CC(C)(C)C)C	CC1=CC(=C(C(=C1)C)C2=C(C3(CCCC3)OC2=O)OC(=O)CC(C)(C)C)C							
0412_00040			10.95	4936	CC(C)(C)C1=CC=C(C=C1)OC2CCCCC2OS(=O)OCC#C								
0412_00041			10.985	37125	CCCSP(=S)(OCC)OC1=CC=C(C=C1)SC	CCCSP(=S)(OCC)OC1=CC=C(C=C1)SC							
0412_00042			11.01	3034380	CC(C)C1=CC(=CC(=C1NC(=S)NC(C)(C)C)C(C)C)OC2=CC=CC=C2	CC(C)C1=CC(=CC(=C1NC(=S)NC(C)(C)C)C(C)C)OC2=CC=CC=C2							
0412_00043			11.01	47326	CC1(C(C1(C)C)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C	CC1(C(C1(C)C)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C							
0412_00044			11.035	5281045	CC1=C(C(=O)C[C@@H]1OC(=O)[C@@H]2[C@H](C2(C)C)C=C(C)C)C/C=C\C=C								
0412_00045			11.075	38479	CCC(CC)NC1=C(C=C(C(=C1[N+](=O)[O-])C)C)[N+](=O)[O-]	CCC(CC)NC1=C(C=C(C(=C1[N+](=O)[O-])C)C)[N+](=O)[O-]							
0412_00046			11.22	9576412	CC1=NN(C(=C1/C=N/OCC2=CC=C(C=C2)C(=O)OC(C)(C)C)OC3=CC=CC=C3)C								
0412_00047			11.73	71245	CCOC1=CC=C(C=C1)C(C)(C)COCC2=CC(=CC=C2)OC3=CC=CC=C3	CCOC1=CC=C(C=C1)C(C)(C)COCC2=CC(=CC=C2)OC3=CC=CC=C3							
0412_00048			11.805	86356	CC(C)(C)C1=CC=C(C=C1)CCOC2=NC=NC3=CC=CC=C32	CC(C)(C)C1=CC=C(C=C1)CCOC2=NC=NC3=CC=CC=C32							
0412_00049			11.925	11549937	CC[C@H](C)[C@@H]1[C@H](C=C[C@@]2(O1)C[C@@H]3C[C@H](O2)C/C=C(/[C@H]([C@H](/C=C/C=C/4\CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O[C@H]7C[C@@H]([C@H]([C@@H](O7)C)NC)OC)OC)\C)C								
0412_00050			11.94	6529	CC1=CC=C(C=C1)OP(=O)(OC2=CC=C(C=C2)C)OC3=CC=C(C=C3)C	CC1=CC=C(C=C1)OP(=O)(OC2=CC=C(C=C2)C)OC3=CC=C(C=C3)C							
0412_00051			3.055	9568700	CC(C)(/C=N/OC(=O)NC)S(=O)C								
0412_00052			3.055	9576739	CC(/C(=N/OC(=O)NC)/C)S(=O)C								
0412_00053			5.165	32490	CCCOC(=O)NCCCN(C)C	CCCOC(=O)NCCCN(C)C							
0412_00054			5.67	24781	CC1=CC(=O)NO1	CC1=CC(=O)NO1							
0412_00055			5.755	9595287	CNC(=O)O/N=C(/C(=O)N(C)C)\SC								
0412_00056			6.04	4618	CCS(=O)CCSP(=O)(OC)OC	CCS(=O)CCSP(=O)(OC)OC							
0412_00057			6.055	5353758	C/C(=N\OC(=O)NC)/SC								
0412_00058			6.135	28213	CCS(=O)(=O)CCSP(=O)(OC)OC	CCS(=O)(=O)CCSP(=O)(OC)OC							
0412_00059			6.31	5491759	CC(C)(C)/C(=N/OC(=O)NC)/CS(=O)C								
0412_00060			6.3	25429	COC(=O)NC1=NC2=CC=CC=C2N1	COC(=O)NC1=NC2=CC=CC=C2N1							
0412_00061			6.3	11487	C1=CC=C(C=C1)NC2=CC=CC=C2	C1=CC=C(C=C1)NC2=CC=CC=C2							
0412_00062			6.575	5371562	C/C(=C\C(=O)NC)/OP(=O)(OC)OC								
0412_00063			6.635	5371560	C/C(=C\C(=O)N(C)C)/OP(=O)(OC)OC								
0412_00064			6.79	54738	CC(C)C1(C(=O)NC(=N1)C2=C(C=CC=N2)C(=O)O)C								
0412_00065			6.8	13676	CCOP(=S)(CC)SC1=CC=CC=C1								
0412_00066			6.925	5491760	CC(C)(C)/C(=N/OC(=O)NC)/CS(=O)(=O)C								
0412_00067			6.96	5430	C1=CC=C2C(=C1)NC(=N2)C3=CSC=N3	C1=CC=C2C(=C1)NC(=N2)C3=CSC=N3							
0412_00068			6.955	16589	CC1=CC(=CC(=C1S(=O)(=O)C)C)OC(=O)NC	CC1=CC(=CC(=C1S(=O)(=O)C)C)OC(=O)NC							
0412_00069			7.005	119490	CCS(=O)(=O)CC1=CC=CC=C1OC(=O)NC	CCS(=O)(=O)CC1=CC=CC=C1OC(=O)NC							
0412_00070			7.09	3035207	CCS(=O)CC1=CC=CC=C1OC(=O)NC	CCS(=O)CC1=CC=CC=C1OC(=O)NC							
0412_00071			7.09	17521	CC1=CC(=CC(=C1S(=O)C)C)OC(=O)NC	CC1=CC(=CC(=C1S(=O)C)C)OC(=O)NC							
0412_00072			7.105	27975	CC1(C(C2=C(O1)C(=CC=C2)OC(=O)NC)O)C	CC1(C(C2=C(O1)C(=CC=C2)OC(=O)NC)O)C							
0412_00073			7.105	560193	CC(C(=O)NC)SCCSP(=O)(OC)OC	CC(C(=O)NC)SCCSP(=O)(OC)OC							
0412_00074			7.18	3082	CNC(=O)CSP(=S)(OC)OC								
0412_00075			7.23	38854	CC1=NN=C(C(=O)N1N)C2=CC=CC=C2								
0412_00076			7.2	25670	CCOP(=S)(OCC)SCSC(C)(C)C	CCOP(=S)(OCC)SCSC(C)(C)C							
0412_00077			7.365	9570093	CC(C)(/C=N/OC(=O)NC)S(=O)(=O)C								
0412_00078			7.365	9571009	CC(/C(=N/OC(=O)NC)/C)S(=O)(=O)C								
0412_00079			7.455	2733489	CCCC[C@@H](C)[C@H]([C@H](C[C@@H](C)CCCCCC[C@H](C[C@@H]([C@H](C)N)O)O)OC(=O)C[C@@H](CC(=O)O)C(=O)O)OC(=O)C[C@@H](CC(=O)O)C(=O)O								
0412_00080			7.655	5355863	C/C(=C\C(=O)OC)/OP(=O)(OC)OC								
0412_00081			7.805	2724362	COC1=C2C3=C(C(=O)OCC3)C(=O)OC2=C4[C@@H]5CCO[C@@H]5OC4=C1								
0412_00082			7.905	31099	CNC(=O)OC1=CC=CC(=C1)N=CN(C)C	CNC(=O)OC1=CC=CC(=C1)N=CN(C)C							
0412_00083			7.905	31645	CC1=C(N=C(N=C1OC(=O)N(C)C)N(C)C)C	CC1=C(N=C(N=C1OC(=O)N(C)C)N(C)C)C							
0412_00084			7.91	32872	CCOP(=S)(NC(C)C)OC1=CC=CC=C1C(=O)OC(C)C	CCOP(=S)(NC(C)C)OC1=CC=CC=C1C(=O)OC(C)C							
0412_00085			7.89	9570071	CC(C)(/C=N/OC(=O)NC)SC								
0412_00086			7.89	36879	CC(C(=NOC(=O)NC)C)SC	CC(C(=NOC(=O)NC)C)SC							
0412_00087			8.0	14421	COC1=C2C3=C(C(=O)OCC3)C(=O)OC2=C4C5C=COC5OC4=C1	COC1=C2C3=C(C(=O)OCC3)C(=O)OC2=C4C5C=COC5OC4=C1							
0412_00088			8.04	53735	CC1=C(C(=CC=C1)C)N(C(=O)COC)N2CCOC2=O	CC1=C(C(=CC=C1)C)N(C(=O)COC)N2CCOC2=O							
0412_00089			8.01	73281	CN(C)C(=O)C1=C(N=CC=C1)S(=O)(=O)NC(=O)NC2=NC(=CC(=N2)OC)OC	CN(C)C(=O)C1=C(N=CC=C1)S(=O)(=O)NC(=O)NC2=NC(=CC(=N2)OC)OC							
0412_00090			8.065	17345	CN(C=O)C(=O)CSP(=S)(OC)OC	CN(C=O)C(=O)CSP(=S)(OC)OC							
0412_00091			8.115	13708	COP(=O)(OC)OC1=CC=C(C=C1)[N+](=O)[O-]	COP(=O)(OC)OC1=CC=C(C=C1)[N+](=O)[O-]							
0412_00092			8.14	92420	COCCOC1=CC=CC=C1S(=O)(=O)NC(=O)NC2=NC(=NC(=N2)OC)OC	COCCOC1=CC=CC=C1S(=O)(=O)NC(=O)NC2=NC(=NC(=N2)OC)OC							
0412_00093			8.205	38235	CC(C)(C)C(=NOC(=O)NC)CSC	CC(C)(C)C(=NOC(=O)NC)CSC							
0412_00094			8.26	2328	CC(C)N1C(=O)C2=CC=CC=C2NS1(=O)=O	CC(C)N1C(=O)C2=CC=CC=C2NS1(=O)=O							
0412_00095			8.26	2724360	COC1=C2C3=C(C(=O)CC3)C(=O)OC2=C4[C@@H]5CCO[C@@H]5OC4=C1								
0412_00096			8.315	3032791	COC(=O)NC(=S)NC1=CC=CC=C1NC(=S)NC(=O)OC								
0412_00097			8.32	73674	CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=C(SC=C2)C(=O)OC	CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=C(SC=C2)C(=O)OC							
0412_00098			8.345	10093830	CC1=C[C@@H]2[C@](C[C@@H]1OC(=O)CC(C)C)([C@]3([C@@H]([C@H]([C@H]([C@@]34CO4)O2)O)O)C)COC(=O)C								
0412_00099			8.36	4944	CC(C)OC1=CC=CC=C1OC(=O)NC	CC(C)OC1=CC=CC=C1OC(=O)NC							
0412_00100			8.405	2314	CC1(OC2=C(O1)C(=CC=C2)OC(=O)NC)C	CC1(OC2=C(O1)C(=CC=C2)OC(=O)NC)C							
0412_00101			8.415	2566	CC1(CC2=C(O1)C(=CC=C2)OC(=O)NC)C	CC1(CC2=C(O1)C(=CC=C2)OC(=O)NC)C							
0412_00102			8.415	30479	CC(C)(C)C1=NN=C(N(C1=O)N)SC	CC(C)(C)C1=NN=C(N(C1=O)N)SC							
0412_00103			8.425	52999	CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC	CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC							
0412_00104			8.44	186907	COC1=C2C3=C(C(=O)CC3)C(=O)OC2=C4[C@@H]5C=CO[C@@H]5OC4=C1								
0412_00105			8.44	36027	CCOP(=O)(NC(C)C)OC1=CC(=C(C=C1)S(=O)C)C	CCOP(=O)(NC(C)C)OC1=CC(=C(C=C1)S(=O)C)C							
0412_00106			8.44	4790	CCOP(=S)(OCC)SCSCC	CCOP(=S)(OCC)SCSCC							
0412_00107			8.51	36028	CCOP(=O)(NC(C)C)OC1=CC(=C(C=C1)S(=O)(=O)C)C								
0412_00108			8.605	6129	CNC(=O)OC1=CC=CC2=CC=CC=C21	CNC(=O)OC1=CC=CC2=CC=CC=C21							
0412_00109			8.605	24685	CC(C)OC(=O)NC1=CC=CC=C1								
0412_00110			8.62	13904	CC(C)NC1=NC(=NC(=N1)NC)SC								
0412_00111			8.62	13905	CCNC1=NC(=NC(=N1)SC)NCC	CCNC1=NC(=NC(=N1)SC)NCC							
0412_00112			8.605	39965	CN1C(=NC(=O)N(C1=O)C2CCCCC2)N(C)C	CN1C(=NC(=O)N(C1=O)C2CCCCC2)N(C)C							
0412_00113			8.63	5364079	CCNC(=O)NC(=O)/C(=N/OC)/C#N								
0412_00114			8.74	13526	CCSCCSP(=O)(OC)OC	CCSCCSP(=O)(OC)OC							
0412_00115			8.67	5281303	C/C=C(\C)/C(=O)O[C@H]1C[C@H]([C@]2(CO[C@@H]3[C@@H]2[C@]14CO[C@@]([C@H]4[C@]([C@@H]3O)(C)[C@@]56[C@@H]7C[C@H]([C@@]5(O6)C)[C@]8(C=CO[C@H]8O7)O)(C(=O)OC)O)C(=O)OC)OC(=O)C								
0412_00116			8.71	91779	CCS(=O)(=O)C1=C(N=CC=C1)S(=O)(=O)NC(=O)NC2=NC(=CC(=N2)OC)OC	CCS(=O)(=O)C1=C(N=CC=C1)S(=O)(=O)NC(=O)NC2=NC(=CC(=N2)OC)OC							
0412_00117			8.725	25669	CCOP(=S)(C1=CC=CC=C1)OC2=CC=C(C=C2)C#N	CCOP(=S)(C1=CC=CC=C1)OC2=CC=C(C=C2)C#N							
0412_00118			8.755	34766	CCSCC1=CC=CC=C1OC(=O)NC	CCSCC1=CC=CC=C1OC(=O)NC							
0412_00119			8.755	16248	CC1=CC(=CC(=C1SC)C)OC(=O)NC	CC1=CC(=CC(=C1SC)C)OC(=O)NC							
0412_00120			8.81	91758	CCC(C)SP(=O)(N1CCSC1=O)OCC	CCC(C)SP(=O)(N1CCSC1=O)OCC							
0412_00121			8.88	36584	CCNC1=NC(=NC(=N1)OC)NC(C)(C)C	CCNC1=NC(=NC(=N1)OC)NC(C)(C)C							
0412_00122			8.88	9601227	C/C(=N\OC(=O)N(SN(C(=O)O/N=C(/SC)\C)C)C)/SC								
0412_00123			8.895	17241	CCOP(=S)(OCC)SCCS(=O)(=O)CC								
0412_00124			8.895	17242	CCOP(=S)(OCC)SCCS(=O)CC								
0412_00125			8.94	12541	CCSCCSP(=S)(OC)OC	CCSCCSP(=S)(OC)OC							
0412_00126			8.98	127394	CC(C)NP(=S)(OC)OC1=CC=CC=C1C(=O)OC(C)C	CC(C)NP(=S)(OC)OC1=CC=CC=C1C(=O)OC(C)C							
0412_00127			9.075	3293	CCOC1=CC2=C(C=C1)NC(C=C2C)(C)C	CCOC1=CC2=C(C=C1)NC(C=C2C)(C)C							
0412_00128			9.035	90479	CC(C)OC(=O)C1=CC=CC=C1OP(=S)(N)OC	CC(C)OC(=O)C1=CC=CC=C1OP(=S)(N)OC							
0412_00129			9.04	42586	CC1=C(C(=CC=C1)C)N(C(C)C(=O)OC)C(=O)COC	CC1=C(C(=CC=C1)C)N(C(C)C(=O)OC)C(=O)COC							
0412_00130			9.04	11150163	CC1=C(C(=CC=C1)C)N([C@H](C)C(=O)OC)C(=O)COC								
0412_00131			9.09	36324	CC1=CC(=C(C=C1)N=CN(C)C=NC2=C(C=C(C=C2)C)C)C	CC1=CC(=C(C=C1)N=CN(C)C=NC2=C(C=C(C=C2)C)C)C							
0412_00132			9.095	8292	CCOP(=S)(OCC)OC1=CC=C(C=C1)S(=O)C								
0412_00133			9.11	16559	C1CCC(CC1)N2C(=O)C3=C(CCC3)NC2=O								
0412_00134			9.15	36679	CC(C)C1=CC=C(C=C1)NC(=O)N(C)C	CC(C)C1=CC=C(C=C1)NC(=O)N(C)C							
0412_00135			9.175	13263	CCNC1=NC(=NC(=N1)SC)NC(C)C								
0412_00136			9.19	17109	CC1=CC2=C(C=C1)N=C3C(=N2)SC(=O)S3								
0412_00137			9.21	991	CCOP(=S)(OCC)OC1=CC=C(C=C1)[N+](=O)[O-]	CCOP(=S)(OCC)OC1=CC=C(C=C1)[N+](=O)[O-]							
0412_00138			9.22	13783	CCC(C)C1=C(C(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-])OC(=O)OC(C)C	CCC(C)C1=C(C(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-])OC(=O)OC(C)C							
0412_00139			9.23	36565	CCC(C)NC1=C(C=C(C=C1[N+](=O)[O-])C(C)(C)C)[N+](=O)[O-]	CCC(C)NC1=C(C=C(C=C1[N+](=O)[O-])C(C)(C)C)[N+](=O)[O-]							
0412_00140			9.23	24743	CCOC(=O)NC1=CC(=CC=C1)OC(=O)NC2=CC=CC=C2	CCOC(=O)NC1=CC(=CC=C1)OC(=O)NC2=CC=CC=C2							
0412_00141			9.23	24744	CC1=CC(=CC=C1)NC(=O)OC2=CC=CC(=C2)NC(=O)OC	CC1=CC(=CC=C1)NC(=O)OC2=CC=CC(=C2)NC(=O)OC							
0412_00142			9.26	13709	COC1=NN(C(=O)S1)CSP(=S)(OC)OC	COC1=NN(C(=O)S1)CSP(=S)(OC)OC							
0412_00143			9.285	91694	CC(CC1=CC=C(C=C1)C(C)(C)C)CN2CCCCC2	CC(CC1=CC=C(C=C1)C(C)(C)C)CN2CCCCC2							
0412_00144			9.3	54960	COC1=CC(=NC(=N1)NC(=O)NS(=O)(=O)CC2=CC=CC=C2C(=O)OC)OC	COC1=CC(=NC(=N1)NC(=O)NS(=O)(=O)CC2=CC=CC=C2C(=O)OC)OC							
0412_00145			9.3	5284461	CC1=C[C@@H]2[C@](C[C@@H]1OC(=O)CC(C)C)([C@]3([C@@H]([C@H]([C@H]([C@@]34CO4)O2)O)OC(=O)C)C)COC(=O)C								
0412_00146			9.37	91742	CCOC1=C(C=C(C=C1)NC(=O)OC(C)C)OCC	CCOC1=C(C=C(C=C1)NC(=O)OC(C)C)OCC							
0412_00147			9.375	93365	C[C@@H]1CN(C[C@@H](O1)C)CC(C)CC2=CC=C(C=C2)C(C)(C)C								
0412_00148			9.385	2268	COP(=S)(OC)SCN1C(=O)C2=CC=CC=C2N=N1								
0412_00149			9.385	51605	CCOC(=O)NCCOC1=CC=C(C=C1)OC2=CC=CC=C2	CCOC(=O)NCCOC1=CC=C(C=C1)OC2=CC=CC=C2							
0412_00150			9.385	42504	CC1=C(C(=CC=C1)C)N(C(C)C(=O)OC)C(=O)C2=CC=CO2	CC1=C(C(=CC=C1)C)N(C(C)C(=O)OC)C(=O)C2=CC=CO2							
0412_00151			9.395	12901	COP(=S)(OC)SCN1C(=O)C2=CC=CC=C2C1=O	COP(=S)(OC)SCN1C(=O)C2=CC=CC=C2C1=O							
0412_00152			9.42	33360	CCOC1C(C2=C(O1)C=CC(=C2)OS(=O)(=O)C)(C)C	CCOC1C(C2=C(O1)C=CC(=C2)OS(=O)(=O)C)(C)C							
0412_00153			9.52	17516	CC1=CC(=CC(=C1)OC(=O)NC)C(C)C	CC1=CC(=CC(=C1)OC(=O)NC)C(C)C							
0412_00154			9.58	86160	CCCN(CC)CC1COC2(O1)CCC(CC2)C(C)(C)C	CCCN(CC)CC1COC2(O1)CCC(CC2)C(C)(C)C							
0412_00155			9.595	91650	CC1=CC(=NC(=N1)NC2=CC=CC=C2)C	CC1=CC(=NC(=N1)NC2=CC=CC=C2)C							
0412_00156			9.59	4004	CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC	CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC							
0412_00157			9.65	4929	CC(C)NC1=NC(=NC(=N1)SC)NC(C)C	CC(C)NC1=NC(=NC(=N1)SC)NC(C)C							
0412_00158			9.65	13450	CCNC1=NC(=NC(=N1)SC)NC(C)(C)C	CCNC1=NC(=NC(=N1)SC)NC(C)(C)C							
0412_00159			9.63	40024	CC1=C[C@@H]2[C@]([C@@H](C1=O)O)([C@]3(C[C@H]([C@H]([C@@]34CO4)O2)O)C)CO								
0412_00160			9.715	16421	CCOP(=S)(C1=CC=CC=C1)OC2=CC=C(C=C2)[N+](=O)[O-]								
0412_00161			9.715	8381	CCOP(=S)(OCC)OC1=NN(C(=O)C=C1)C2=CC=CC=C2								
0412_00162			9.735	10958189	CC1=CC=C(C=C1)C(C)NC(=O)[C@H](C(C)C)NC(=O)OC(C)C								
0412_00163			9.785	32184	CCOP(=S)(OCC)OC1=NN(C=N1)C2=CC=CC=C2	CCOP(=S)(OCC)OC1=NN(C=N1)C2=CC=CC=C2							
0412_00164			9.84	17434	CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC	CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC							
0412_00165			9.87	38884	CCCCC1=C(N=C(N=C1OS(=O)(=O)N(C)C)NCC)C	CCCCC1=C(N=C(N=C1OS(=O)(=O)N(C)C)NCC)C							
0412_00166			9.87	5281576	C[C@H]1CCCC(=O)CCC/C=C/C2=C(C(=CC(=C2)O)O)C(=O)O1								
0412_00167			9.92	17531	CCOP(=S)(OCC)SCN1C(=O)C2=CC=CC=C2N=N1	CCOP(=S)(OCC)SCN1C(=O)C2=CC=CC=C2N=N1							
0412_00168			9.93	3289	CCCSP(=O)(OCC)SCCC								
0412_00169			9.96	4130	COP(=S)(OC)OC1=CC=C(C=C1)[N+](=O)[O-]	COP(=S)(OC)OC1=CC=C(C=C1)[N+](=O)[O-]							
0412_00170			9.965	92299	CC(C)N(CC1=CC=CC=C1)C(=O)C(C)(C)C	CC(C)N(CC1=CC=CC=C1)C(=O)C(C)(C)C							
0412_00171			9.995	31070	CCOP(=O)(NC(C)C)OC1=CC(=C(C=C1)SC)C	CCOP(=O)(NC(C)C)OC1=CC(=C(C=C1)SC)C							
0412_00172			9.995	91773	CCC1=CC=C(C=C1)C(=O)NN(C(=O)C2=CC(=CC(=C2)C)C)C(C)(C)C	CCC1=CC=C(C=C1)C(=O)NN(C(=O)C2=CC(=CC(=C2)C)C)C(C)(C)C							
0412_00173			10.035	86296	CC#CC1=NC(=NC(=C1)C)NC2=CC=CC=C2	CC#CC1=NC(=NC(=C1)C)NC2=CC=CC=C2							
