id	name	method.type	source	url	pmid	authors	missing information	comment
0128	RP7 neg	RP	Publication - Folberth	https://doi.org/10.1016/j.jchromb.2020.122105	32305706	J. Folberth, K. Begemann, O. Jöhren, M. Schwaninger, A. Othman	temperature	
