id	url	source	comment	authors	name	missing information	mail	method.type
0414	10.1016/j.chroma.2014.05.003	Publication - Robles-Molina	Submitted by Fangyuan Sun	José Robles-Molina, Felipe J. Lara-Ortega, Bienvenida Gilbert-López, Juan F. García-Reyes, Antonio Molina-Díaz	ROASMI_67	column temperature		RP
