id	name	formula	rt	smiles.std	status	inchi.std	inchikey.std
0323_00095	Stearoyl-L-carnitine	C25H49NO4	6.353		missing SMILES		
0323_00099	12-Methyltridecanoic acid	C14H28O2	6.795		missing SMILES		
0323_00100	2-Hydroxytetradecanoic acid	C14H28O3	6.539		missing SMILES		
0323_00101	Isopalmitic acid	C16H32O2	7.03		missing SMILES		
0323_00102	14-Methylhexadecanoic acid	C17H34O2	7.098		missing SMILES		
0323_00103	2-Hydroxyhexadecanoic acid	C16H32O3	6.818		missing SMILES		
0323_00104	Isostearic acid	C18H36O2	7.216		missing SMILES		
0323_00105	17-Methylstearic acid	C19H38O2	7.287		missing SMILES		
0323_00113	Phytanic acid	C20H40O2	7.238		missing SMILES		
0323_00114	Heneicosanoic acid	C21H42O2	7.567		missing SMILES		
0323_00115	Behenic acid	C22H44O2	7.709		missing SMILES		
0323_00116	Tricosanoic acid	C23H46O2	7.851		missing SMILES		
0323_00118	Lignoceric acid	C24H48O2	8.014		missing SMILES		
0323_00119	Pentacosanoic Acid	C25H50O2	8.2		missing SMILES		
0323_00120	Octacosanoic acid	C28H56O2	8.973		missing SMILES		
0323_00125	Myristic acid	C14H28O2	6.816		missing SMILES		
0323_00126	15-Methylpalmitic acid	C17H34O2	7.095		missing SMILES		
0323_00135	2-Methyl-4-pentenoic acid	C6H10O2	3.254		missing SMILES		
0323_00140	3,3-Dimethylglutaric acid	C7H12O4	3.254		missing SMILES		
0323_00151	Pentadecanoic acid	C15H30O2	6.933		missing SMILES		
0323_00152	Heptadecanoic acid	C17H34O2	7.12		missing SMILES		
0323_00153	Nonadecanoic acid	C19H38O2	7.332		missing SMILES		
0323_00175	Palmitic acid	C16H32O2	7.049		missing SMILES		
0323_00178	Stearic acid	C18H36O2	7.214		missing SMILES		
0323_00185	Azelaic acid	C9H16O4	4.333		missing SMILES		
0323_00189	Aleuritic acid	C16H32O5	4.918		missing SMILES		
0323_00195	INOSINE MONOPHOSPHATE	C10H13N4O8P	0.651		missing SMILES		
0323_00196	GUANOSINE	C10H13N5O5	1.031		missing SMILES		
0323_00197	THYMIDINE	C10H14N2O5	1.852		missing SMILES		
0323_00198	DEOXYADENOSINE MONOPHOSPHATE	C10H14N5O6P	0.678		missing SMILES		
0323_00199	TRYPTOPHAN	C11H12N2O2	2.462		missing SMILES		
0323_00201	METHYLTHIOADENOSINE	C11H15N5O3S	2.718		missing SMILES		
0323_00202	N-ACETYLNEURAMINATE	C11H19NO9	0.581		missing SMILES		
0323_00203	N-ACETYLTRYPTOPHAN	C13H14N2O3	3.752		missing SMILES		
0323_00204	FOLATE	C19H19N7O6	3.002		missing SMILES		
0323_00212	ETHANOLAMINE PHOSPHATE	C2H8NO4P	0.537		missing SMILES		
0323_00214	MALONATE	C3H4O4	0.581		missing SMILES		
0323_00226	URACIL	C4H4N2O2	0.581		missing SMILES		
0323_00243	GLUTAMINE	C5H10N2O3	0.537		missing SMILES		
0323_00250	XANTHINE	C5H4N4O2	0.772		missing SMILES		
0323_00251	URATE	C5H4N4O3	0.678		missing SMILES		
0323_00253	GUANINE	C5H5N5O	1.031		missing SMILES		
0323_00255	DIHYDROOROTATE	C5H6N2O4	0.581		missing SMILES		
0323_00272	ISOCITRATE	C6H8O7	0.651		missing SMILES		
0323_00274	QUINATE	C7H12O6	0.581		missing SMILES		
0323_00275	PYRIDOXINE	C8H11NO3	0.7		missing SMILES		
0323_00280	TYROSINE	C9H11NO3	0.795		missing SMILES		
0323_00281	L-DOPA	C9H11NO4	0.651		missing SMILES		
0323_00283	URIDINE MONOPHOSPHATE	C9H13N2O9P	0.581		missing SMILES		
0323_00284	CYTIDINE	C9H13N3O5	0.581		missing SMILES		
0323_00285	DEOXYCYTIDINE MONOPHOSPHATE	C9H14N3O7P	0.581		missing SMILES		
0323_00286	CARNOSINE	C9H14N4O3	0.537		missing SMILES		
0323_00290	XANTHOSINE	C10H12N4O6	1.353		missing SMILES		
0323_00292	DEOXYGUANOSINE-MONOPHOSPHATE	C10H14N5O7P	0.582		missing SMILES		
0323_00293	ADENOSINE-MONOPHOSPHATE	C10H14N5O7P	0.582		missing SMILES		
0323_00297	TRYPTOPHAN	C11H12N2O2	2.48		missing SMILES		
0323_00300	TREHALOSE	C12H22O11	0.556		missing SMILES		
0323_00301	CITICOLINE	C14H26N4O11P2	0.556		missing SMILES		
0323_00303	THYROTROPIN RELEASING HORMONE	C16H22N6O4	0.697		missing SMILES		
0323_00304	DTDP-D-GLUCOSE	C16H26N2O16P2	0.674		missing SMILES		
0323_00320	CYSTEATE	C3H7NO5S	0.556		missing SMILES		
0323_00325	TARTRATE	C4H6O6	0.582		missing SMILES		
0323_00336	OXOPROLINE	C5H7NO3	0.674		missing SMILES		
0323_00338	TRANS-4-HYDROXY-L-PROLINE	C5H9NO3	0.674		missing SMILES		
0323_00341	N-ACETYLASPARAGINE	C6H10N2O4	0.604		missing SMILES		
0323_00343	GLUCURONATE	C6H10O7	0.534		missing SMILES		
0323_00344	GALACTARATE	C6H10O8	0.556		missing SMILES		
0323_00346	4-ACETAMIDOBUTANOATE	C6H11NO3	1.141		missing SMILES		
