id	url	source	comment	authors	name	missing information	mail	method.type
0393	10.1016/j.jpba.2012.10.024	Publication - Liu	Submitted by Fangyuan Sun	Meng-Hua Liu, Xin Tong, Jin-Xu Wang, Wei Zou, Hui Cao, Wei-Wei Su	SQFZ_injection			RP
