id	name	method.type	source	url	pmid	authors	missing information	comment	model.flags
0022	1290SQ	RP	PredRet				temperature, gradient and flow rate		EXCLUDE_FROM_EVALUATION, ESSENTIAL_METADATA_FEATURES_UNAVAILABLE
