id	name	formula	rt	smiles.std	status	inchi.std	inchikey.std
0192_0005	CITRATE	C6H8O7	0.993333333		missing SMILES		
0192_0006	THREONINE	C4H9NO3	0.856666667		missing SMILES		
0192_0007	PURINE	C5H4N4	1.086666667		missing SMILES		
0192_0012	URATE	C5H4N4O3	0.966666667		missing SMILES		
0192_0017	TAURINE	C2H7NO3S	0.873333333		missing SMILES		
0192_0019	NICOTINATE	C6H5NO2	1.01		missing SMILES		
0192_0027	P-HYDROXYPHENYLACETATE	C8H8O3	4.423333333		missing SMILES		
0192_0033	DIHYDROOROTATE	C5H6N2O4	0.956666667		missing SMILES		
0192_0035	PIPECOLATE	C6H11NO2	0.94		missing SMILES		
0192_0040	ADENINE	C5H5N5	0.87		missing SMILES		
0192_0044	OROTATE	C5H4N2O4	0.943333333		missing SMILES		
0192_0046	XANTHINE	C5H4N4O2	1.023333333		missing SMILES		
0192_0048	CYSTINE	C6H12N2O4S2	0.9		missing SMILES		
0192_0053	THYMINE	C5H6N2O2	1.29		missing SMILES		
0192_0061	SUCCINATE	C4H6O4	1.203333333		missing SMILES		
0192_0062	PHENYLALANINE	C9H11NO2	1.78		missing SMILES		
0192_0067	HYPOXANTHINE	C5H4N4O	0.993333333		missing SMILES		
0192_0068	CREATINE	C4H9N3O2	0.883333333		missing SMILES		
0192_0074	TYROSINE	C9H11NO3	1.05		missing SMILES		
0192_0077	VALINE	C5H11NO2	0.946666667		missing SMILES		
0192_0078	GUANINE	C5H5N5O	1.08		missing SMILES		
0192_0080	PYRIDOXINE	C8H11NO3	0.973333333		missing SMILES		
0192_0085	ISOCITRATE	C6H8O7	0.993333333		missing SMILES		
0192_0090	2-PHOSPHOGLYCERATE	C3H7O7P	1.04		missing SMILES		
0192_0092	CREATININE	C4H7N3O	0.85		missing SMILES		
0192_0098	AMINOADIPATE	C6H11NO4	0.883333333		missing SMILES		
0192_0105	HOMOCYSTEINE	C4H9NO2S	0.923333333		missing SMILES		
0192_0106	THEOPHYLLINE	C7H8N4O2	3.33		missing SMILES		
0192_0113	ALLANTOIN	C4H6N4O3	0.893333333		missing SMILES		
0192_0116	(2-AMINOETHYL)PHOSPHONATE	C2H8NO3P	0.84		missing SMILES		
0192_0119	N,N-DIMETHYL-ARGININE	C8H18N4O2	0.813333333		missing SMILES		
0192_0121	PARAXANTHINE	C7H8N4O2	3.33		missing SMILES		
0192_0127	4-PYRIDOXATE	C8H9NO4	1.236666667		missing SMILES		
0192_0128	QUINOLINATE	C7H5NO4	1.06		missing SMILES		
0192_0139	4-ACETAMIDOBUTANOATE	C6H11NO3	1.29		missing SMILES		
0192_0142	DOPAMINE	C8H11NO2	0.993333333		missing SMILES		
0192_0147	PHOSPHOSERINE	C3H8NO6P	0.916666667		missing SMILES		
0192_0150	CYSTATHIONINE	C7H14N2O4S	0.813333333		missing SMILES		
0192_0151	NORVALINE	C5H11NO2	0.923333333		missing SMILES		
0192_0152	3-HYDROXYMETHYLGLUTARATE	C6H10O5	1.253333333		missing SMILES		
0192_0153	PHOSPHONOACETATE	C2H5O5P	0.953333333		missing SMILES		
