id	bits.on
draft_22281_00001	1,15,26,60,75,86,89,104,134,146,159,197,214,222,236,245,254,285,288,292,325,347,381,400,414,453,474,492,499,508,566,586,606,609,610,626,666,676,692,698,703,712,746,752,757,772,782,783,815,820,851,923,948,949,951,952,964,1022
draft_22281_00002	15,20,26,44,58,60,77,89,94,136,153,161,173,175,207,222,229,231,243,244,261,276,285,318,330,332,343,382,401,453,480,492,499,508,530,605,609,618,626,655,670,677,686,690,726,727,746,752,758,762,769,772,795,802,806,818,836,883,922,933,936,941,948,957,964,971,983,1009
draft_22281_00003	20,62,94,107,153,196,207,225,231,269,283,329,390,399,454,508,531,556,626,662,707,727,755,778,781,826,948,994,1022
draft_22281_00004	20,41,58,64,94,130,153,154,391,480,497,508,530,556,599,626,662,707,727,752,778,803,835,850,915,918,946,976
draft_22281_00005	20,50,51,62,64,94,153,154,163,172,283,312,361,391,441,480,481,508,530,556,558,626,727,752,755,778,826,850,864,948,976,994
draft_22281_00006	20,62,94,153,283,391,480,497,508,530,556,626,662,727,752,755,778,781,803,826,918,948,976,994
draft_22281_00007	20,57,62,84,96,138,142,153,183,207,267,280,283,292,308,320,347,370,390,429,430,465,497,508,530,540,542,544,556,600,625,626,640,662,700,718,727,734,748,755,763,778,779,781,826,831,833,877,911,918,919,921,932,948,954,955,987,994,1019
draft_22281_00008	20,50,51,62,64,94,101,137,153,154,172,186,283,295,312,321,391,396,441,480,481,508,530,588,626,727,741,752,778,826,850,864,897,948,976,994
draft_22281_00009	20,50,62,64,94,101,137,153,154,186,283,295,312,361,391,396,480,481,497,508,530,556,588,599,626,662,727,741,752,778,803,826,850,864,897,918,948,976,994
draft_22281_00010	20,50,62,64,94,153,154,283,312,361,391,480,481,497,508,530,556,558,599,626,662,727,752,755,778,781,803,826,850,864,918,948,976,994
