id	name	formula	rt	pubchem.cid	pubchem.smiles.isomeric	pubchem.smiles.canonical	pubchem.inchi	pubchem.inchikey	id.chebi	id.hmdb	id.lipidmaps	id.kegg	comment
draft_52580_00017			4.887166667	4762	CC1C(OCCN1)C2=CC=CC=C2	CC1C(OCCN1)C2=CC=CC=C2							
draft_52580_00018			4.967166667	39147	CC(C)(C)NCC(COC1=CC=CC2=C1C[C@@H]([C@@H](C2)O)O)O								
draft_52580_00019			5.112833333	5284603	CN1CC[C@]23[C@@H]4C(=O)CC[C@]2([C@H]1CC5=C3C(=C(C=C5)OC)O4)O								
draft_52580_00020			5.12	1615	CC(CC1=CC2=C(C=C1)OCO2)NC	CC(CC1=CC2=C(C=C1)OCO2)NC							
draft_52580_00021			5.1515	4828	CC(C)NCC(COC1=CC=CC2=C1C=CN2)O	CC(C)NCC(COC1=CC=CC2=C1C=CN2)O							
draft_52580_00022			5.427166667	2206	CC1=CC(=O)N(N1C)C2=CC=CC=C2								
draft_52580_00023			5.49	5497	CCN(CC)C(=O)C1=CN=CC=C1	CCN(CC)C(=O)C1=CN=CC=C1							
draft_52580_00024			6.127166667	5603	CCCCCC(C)N	CCCCCC(C)N							
draft_52580_00025			6.274333333	45266826	CC1=CC=C(C=C1)C(=O)C(C)NC	CC1=CC=C(C=C1)C(=O)C(C)NC							
draft_52580_00026			6.4185	115808	CC1=CC=CC=C1CC(C)N	CC1=CC=CC=C1CC(C)N							
draft_52580_00027			6.444333333	5578	COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N	COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N							
draft_52580_00028			6.51	5546	C1=CC=C(C=C1)C2=NC3=C(N=C(N=C3N=C2N)N)N	C1=CC=C(C=C1)C2=NC3=C(N=C(N=C3N=C2N)N)N							
draft_52580_00029			6.542833333	4117	CC(CC1=CC=CC=C1OC)NC	CC(CC1=CC=CC=C1OC)NC							
draft_52580_00030			6.6815	441071	C1CN2CC3=CCO[C@H]4CC(=O)N5[C@H]6[C@H]4[C@H]3C[C@H]2[C@@]61C7=CC=CC=C75								
draft_52580_00031			6.9885	52988259	CCNC(C)C(=O)C1=CC=C(C=C1)C	CCNC(C)C(=O)C1=CC=C(C=C1)C							
draft_52580_00032			7.05	33624	CC(C)(C)NC[C@@H](COC1=NSN=C1N2CCOCC2)O								
draft_52580_00033			7.074333333	1978	CCCC(=O)NC1=CC(=C(C=C1)OCC(CNC(C)C)O)C(=O)C								
draft_52580_00034			7.125666667	22297	CC(CCC=C(C)C)NC								
draft_52580_00035			7.334333333	4171	CC(C)NCC(COC1=CC=C(C=C1)CCOC)O								
draft_52580_00036			7.442833333	33741	CN(C)C[C@H]1CCCC[C@@]1(C2=CC(=CC=C2)OC)O								
draft_52580_00037			7.62	9832292	C[C@@H](CC1=CC=C(C=C1)OC)NC[C@H](C2=CC(=C(C=C2)O)NC=O)O.C[C@@H](CC1=CC=C(C=C1)OC)NC[C@H](C2=CC(=C(C=C2)O)NC=O)O.C(=C/C(=O)O)\C(=O)O								
draft_52580_00038			7.6315	3914	CC(C)(C)NCC(COC1=CC=CC2=C1CCCC2=O)O	CC(C)(C)NCC(COC1=CC=CC2=C1CCCC2=O)O							
draft_52580_00039			8.0485	3825	CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O	CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O							
draft_52580_00040			8.0715	9363	CCN(CC)C(=O)C1=CC(=C(C=C1)O)OC	CCN(CC)C(=O)C1=CC(=C(C=C1)O)OC							
draft_52580_00041			8.08	30487	C[C@H]1[C@@H](OCCN1C)C2=CC=CC=C2								
draft_52580_00042			8.097166667	59768	CC(C)NCC(COC1=CC=C(C=C1)CCC(=O)OC)O	CC(C)NCC(COC1=CC=C(C=C1)CCC(=O)OC)O							
draft_52580_00043			8.15	2663	CCN(CC)C(=O)NC1=CC(=C(C=C1)OCC(CNC(C)(C)C)O)C(=O)C	CCN(CC)C(=O)NC1=CC(=C(C=C1)OCC(CNC(C)(C)C)O)C(=O)C							
draft_52580_00044			8.2815	54766	CC(C)(C)NCC(C1=CC(=CC(=C1)OC(=O)N(C)C)OC(=O)N(C)C)O	CC(C)(C)NCC(C1=CC(=CC(=C1)OC(=O)N(C)C)OC(=O)N(C)C)O							
draft_52580_00045			8.35	7558	CC(CC1CCCCC1)NC	CC(CC1CCCCC1)NC							
draft_52580_00046			8.5715	4631	CC(C)NCC(COC1=CC=CC=C1OCC=C)O								
draft_52580_00047			8.592833333	62258	C[C@@H](C(=O)C1=CC=CC=C1)N								
draft_52580_00048			8.592833333	446220	CN1[C@H]2CC[C@@H]1[C@H]([C@H](C2)OC(=O)C3=CC=CC=C3)C(=O)OC								
draft_52580_00049			8.74	4911	CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O								
draft_52580_00050			8.7985	4058	CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2	CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2							
draft_52580_00051			8.855666667	2405	CC(C)NCC(COC1=CC=C(C=C1)COCCOC(C)C)O	CC(C)NCC(COC1=CC=C(C=C1)COCCOC(C)C)O							
draft_52580_00052			8.902833333	19527	CC(CC1=CC=CC=C1)NCCN2C=NC3=C2C(=O)N(C(=O)N3C)C	CC(CC1=CC=CC=C1)NCCN2C=NC3=C2C(=O)N(C(=O)N3C)C							
draft_52580_00053			8.947166667	61810	CC(CC1=CC=CC=C1)NCCC#N	CC(CC1=CC=CC=C1)NCCC#N							
draft_52580_00054			8.965666667	20111961	CCCC(C(=O)C1=CC2=C(C=C1)OCO2)N3CCCC3	CCCC(C(=O)C1=CC2=C(C=C1)OCO2)N3CCCC3							
draft_52580_00055			9.002833333	3869	CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O	CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O							
draft_52580_00056			9.01	54678486	CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O	CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O							
draft_52580_00057			9.0985	14584	CCNC1C2CCC(C2)C1C3=CC=CC=C3								
draft_52580_00058			9.102833333	122335	CC1=CC(=CC(=C1)NC(=O)CC2=CC=C(C=C2)OC(C)(C)C(=O)O)C	CC1=CC(=CC(=C1)NC(=O)CC2=CC=C(C=C2)OC(C)(C)C(=O)O)C							
draft_52580_00059			9.1885	441278	C[C@H]1[C@H]2CC3=C([C@@]1(CCN2CC=C(C)C)C)C=C(C=C3)O								
draft_52580_00060			9.252833333	2471	CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2								
draft_52580_00061			9.337166667	5755	C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)CO)O)CCC4=CC(=O)C=C[C@]34C)O								
draft_52580_00062			9.337166667	222786	C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2C(=O)C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C								
draft_52580_00063			9.4015	5865	C[C@]12CC(=O)[C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)CO)O)CCC4=CC(=O)C=C[C@]34C								
draft_52580_00064			9.5085	14592	CCCC(CC1=CC=CC=C1)N2CCCC2	CCCC(CC1=CC=CC=C1)N2CCCC2							
draft_52580_00065			9.525666667	31477	CC1=CC(=C(C(=C1OC(=O)C)C)C)OCC(CNC(C)C)O	CC1=CC(=C(C(=C1OC(=O)C)C)C)OCC(CNC(C)C)O							
draft_52580_00066			9.655666667	6328253	C1=CC=C2C(=C1)C=CC=C2OCC(C/C(=N/O)/N)O								
draft_52580_00067			9.857166667	4946	CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O	CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O							
draft_52580_00068			10.06716667	2119	CC(C)NCC(COC1=CC=CC=C1CC=C)O	CC(C)NCC(COC1=CC=CC=C1CC=C)O							
draft_52580_00069			10.21566667	2369	CC(C)NCC(COC1=CC=C(C=C1)CCOCC2CC2)O	CC(C)NCC(COC1=CC=C(C=C1)CCOCC2CC2)O							
draft_52580_00070			10.70716667	2554	C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N								
draft_52580_00071			10.96	6741	C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O								
draft_52580_00072			11.01	5360696	CN1CC[C@@]23CCCC[C@@H]2[C@@H]1CC4=C3C=C(C=C4)OC								
draft_52580_00073			12.19	2187	CC(C)(C#N)C1=CC(=CC(=C1)CN2C=NC=N2)C(C)(C)C#N	CC(C)(C#N)C1=CC(=CC(=C1)CN2C=NC=N2)C(C)(C)C#N							
draft_52580_00074			12.74566667	5311066	C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1C[C@@H]4[C@]2(OC(O4)(C)C)C(=O)CO)CCC5=CC(=O)C=C[C@]35C)O								
draft_52580_00075			13.03716667	4044	CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)O)C	CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)O)C							
draft_52580_00076			14.8215	26762	CC(CC1=CC=CC=C1)N(C)CC2=CC=CO2	CC(CC1=CC=CC=C1)N(C)CC2=CC=CO2							
draft_52580_00077			15.07	26757	C[C@H](CC1=CC=CC=C1)N(C)CC#C								
draft_52580_00078			15.0815	3345	CCC(=O)N(C1CCN(CC1)CCC2=CC=CC=C2)C3=CC=CC=C3	CCC(=O)N(C1CCN(CC1)CCC2=CC=CC=C2)C3=CC=CC=C3							
draft_52580_00079			15.36716667	2585	COC1=CC=CC=C1OCCNCC(COC2=CC=CC3=C2C4=CC=CC=C4N3)O	COC1=CC=CC=C1OCCNCC(COC2=CC=CC3=C2C4=CC=CC=C4N3)O							
draft_52580_00080			15.61566667	4543	CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31	CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31							
draft_52580_00081			15.6985	189821	CC1=N[C@@]2([C@H](O1)C[C@@H]3[C@@]2(C[C@@H]([C@H]4[C@H]3CCC5=CC(=O)C=C[C@]45C)O)C)C(=O)COC(=O)C								
draft_52580_00082			16.47283333	4095	CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2	CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2							
draft_52580_00083			16.97433333	5152	C1=CC=C(C=C1)CCCCOCCCCCCNCC(C2=CC(=C(C=C2)O)CO)O	C1=CC=C(C=C1)CCCCOCCCCCCNCC(C2=CC(=C(C=C2)O)CO)O							
draft_52580_00084			17.15433333	4485	CC1=C(C(C(=C(N1)C)C(=O)OC)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC	CC1=C(C(C(=C(N1)C)C(=O)OC)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC							
draft_52580_00085			17.1915	2160	CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31	CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31							
draft_52580_00086			17.23566667	4495	CS(=O)(=O)NC1=C(C=C(C=C1)[N+](=O)[O-])OC2=CC=CC=C2	CS(=O)(=O)NC1=C(C=C(C=C1)[N+](=O)[O-])OC2=CC=CC=C2							
draft_52580_00087			17.4785	27812	CC[C@]12C=CC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@]2(C#C)O								
draft_52580_00088			17.7585	5311017	C[C@@H](CC1=CC=CC=C1)N(C)CC2=CC=CC=C2								
draft_52580_00089			17.89433333	3463	CC1=CC(=C(C=C1)C)OCCCC(C)(C)C(=O)O	CC1=CC(=C(C=C1)C)OCCCC(C)(C)C(=O)O							
draft_52580_00090			18.64716667	444008	C[C@@H]1CC2=C(CCC(=O)C2)[C@@H]3[C@@H]1[C@@H]4CC[C@]([C@]4(CC3)C)(C#C)O								
draft_52580_00091			18.83283333	6857686	CC[C@@]1(CC[C@@H]2[C@@]1(C=CC3=C4CCC(=O)C=C4CC[C@@H]23)CC)O								
draft_52580_00092			18.9485	108207	CCCCCC1=CC(=C2[C@@H]3C=C(CC[C@H]3C(OC2=C1)(C)C)C(=O)O)O								
draft_52580_00093			19.02283333	92943	C[C@H](CN1CCOCC1)C(C2=CC=CC=C2)(C3=CC=CC=C3)C(=O)N4CCCC4								
draft_52580_00094			21.19	2733526	CC/C(=C(\C1=CC=CC=C1)/C2=CC=C(C=C2)OCCN(C)C)/C3=CC=CC=C3								
draft_52580_00095			21.25	20395	CCC(C1=CC=CC=C1)C(=O)OCCN2CCOC(C2C)C3=CC=CC=C3								
draft_52580_00096			21.29433333	3326	CC(C)C1=C(N(N(C1=O)C2=CC=CC=C2)C)CN(C)C(C)CC3=CC=CC=C3								
draft_52580_00097			22.18566667	644073	C[C@]([C@H]1C[C@@]23CC[C@@]1([C@H]4[C@@]25CCN([C@@H]3CC6=C5C(=C(C=C6)O)O4)CC7CC7)OC)(C(C)(C)C)O								
