id	bits.on
0089_00001	15,73,81,89,116,134,175,183,237,272,298,371,380,385,393,405,419,487,524,543,550,585,620,651,666,683,686,725,752,772,928,929,937,948,968
0089_00004	4,35,50,63,67,85,89,94,127,132,134,137,139,145,153,159,175,197,209,212,304,311,316,319,326,351,352,387,390,401,405,422,442,461,524,576,626,631,675,686,710,719,743,772,783,801,804,814,924,936,948,968,974,982
0089_00007	20,50,62,64,96,153,154,183,207,283,292,308,312,326,347,361,370,390,474,481,497,508,530,542,544,556,558,576,599,625,626,636,640,662,727,748,755,778,779,781,807,826,845,850,864,918,948,994,1019
0089_00011	19,20,91,93,94,107,134,141,153,207,226,262,270,281,353,369,381,476,481,482,508,515,528,550,601,604,626,640,727,776,789,808,968,977,989
0089_00012	19,20,24,38,87,94,107,134,141,147,153,158,190,207,215,256,260,270,307,319,347,389,481,482,508,515,528,550,579,605,616,620,626,640,676,727,733,744,776,789,812,871,904,945,947,968,989,1003
0089_00013	19,20,24,64,87,94,107,113,134,141,153,158,207,215,270,328,414,481,482,508,515,528,533,626,640,727,733,776,789,820,904,968,989,1003
0089_00014	4,19,20,91,94,107,134,141,153,175,201,207,226,242,270,281,347,353,408,481,482,508,515,528,549,550,626,640,666,705,706,727,776,778,789,808,858,948,968,977,989,1008
0089_00018	20,57,76,89,109,134,139,153,159,162,173,177,190,194,197,212,266,274,319,341,347,351,387,401,405,422,432,442,461,481,508,524,555,574,588,626,647,680,692,719,727,738,743,763,783,874,887,935,936,954,959,968,974,980,997,1003
0089_00021	19,56,65,89,134,139,153,155,159,167,172,197,212,244,319,351,387,401,405,422,436,442,461,481,486,524,525,558,566,580,621,625,626,629,653,658,678,690,711,719,728,755,783,785,791,881,887,915,935,936,948,960,968,974,975,990,1015,1017
0089_00024	13,15,26,30,40,42,49,74,76,134,153,183,200,206,207,220,222,229,231,242,253,283,318,328,330,359,369,400,450,461,467,499,515,624,626,628,640,643,679,706,731,773,775,778,781,783,802,884,894,900,904,931,948,957,963,968,992,995,1022
0089_00025	20,28,39,58,65,66,73,77,82,94,126,129,134,153,154,180,191,207,220,223,236,245,248,266,293,299,332,356,357,367,391,405,418,457,468,480,490,494,495,506,508,525,530,541,567,571,579,582,592,614,615,620,626,627,662,687,689,727,752,756,772,783,786,802,840,841,850,853,885,911,918,941,942,946,947,948,949,963,997
0089_00026	15,18,20,79,89,94,134,153,190,245,264,356,381,429,480,497,508,510,530,547,553,562,605,623,626,651,662,671,683,719,726,727,752,773,778,789,795,803,827,835,946,972,976,981,1008
0089_00030	5,20,21,22,56,77,88,94,107,117,134,153,195,207,281,338,366,387,395,405,468,479,481,508,516,530,611,626,655,662,668,727,739,757,787,806,829,866,913,950,968,989
0089_00032	15,20,25,26,36,61,72,85,89,102,129,134,139,141,148,153,205,211,222,233,245,255,305,315,326,350,351,357,358,399,408,413,469,499,508,513,517,523,527,566,603,610,626,640,681,704,727,730,755,766,768,772,774,790,801,819,822,836,852,855,862,898,926,936,948,968,1009,1019,1022
0089_00033	15,20,25,26,36,72,85,89,102,129,134,141,146,148,153,182,205,211,222,233,245,255,305,315,347,350,351,357,358,372,399,408,413,421,469,499,508,513,517,523,527,544,566,603,610,626,681,704,727,730,746,755,762,766,768,772,774,782,790,801,810,819,822,836,852,855,862,886,936,948,968,975,989,1009,1019,1022
0089_00034	15,20,21,25,26,36,61,72,85,89,117,129,134,139,141,148,153,208,216,222,245,255,302,305,313,315,326,351,357,358,399,401,408,449,458,472,499,508,513,566,603,626,627,648,649,681,713,727,733,749,751,755,768,772,782,801,836,852,855,862,898,926,948,968,973,1019,1022
0089_00036	85,89,100,134,138,139,153,171,183,212,217,244,245,252,292,299,311,326,335,387,405,442,452,460,461,465,481,499,508,512,523,524,539,560,591,596,615,626,631,657,681,716,765,816,833,868,873,887,928,952,968,974,1003,1009,1020
0089_00038	15,19,56,57,65,89,109,127,128,134,139,153,172,173,266,283,314,319,347,405,413,422,436,442,461,480,481,486,508,524,525,555,558,566,580,588,625,626,629,678,687,690,692,717,728,743,755,763,781,783,794,814,816,824,887,932,936,954,960,964,968,974,975,980,1021
0089_00039	15,16,20,25,26,49,60,72,85,87,89,116,134,141,148,153,182,222,245,255,258,280,285,291,297,311,315,347,351,357,371,393,399,400,452,471,477,499,508,513,544,560,566,581,595,603,727,746,751,755,762,768,772,801,821,836,849,875,886,908,944,948,968,969,971,989,1019,1022
0089_00043	20,94,118,144,145,153,207,270,313,326,360,390,423,467,480,482,502,508,516,530,535,541,554,626,669,681,688,727,752,763,857,888,917,948,977
