id	name	formula	rt	smiles.std	status	inchi.std	inchikey.std
0089_00002	1,2-DIPALMITOYL-RAC-GLYCERO-3-PHOSPHOETHANOLAMINE	C37H74NO8P	28.78		missing SMILES		
0089_00003	1-METHYL-6,7-DIHYDROXY-1,2,3,4-TETRAHYDROISOQUINOLINE	C10H13NO2	1.35		missing SMILES		
0089_00005	1-METHYLNICOTINAMIDE	C7H8N2O	1.2		missing SMILES		
0089_00006	1-NAPHTHYLAMINE	C10H9N	12.22		missing SMILES		
0089_00008	2,4-DIHYDROXYPTERIDINE	C6H4N4O2	1.4		missing SMILES		
0089_00009	2-HYDROXYPYRIDINE	C5H5NO	2.84		missing SMILES		
0089_00010	3,3',5'-TRIIODOTHYRONINE	C15H12I3NO4	19.07		missing SMILES		
0089_00015	3-METHYL-2-OXINDOLE	C9H9NO	15.25		missing SMILES		
0089_00016	4-GUANIDINOBUTANOATE	C5H11N3O2	1.32		missing SMILES		
0089_00017	4-HYDROXY-2-QUINOLINECARBOXYLIC ACID	C10H7NO3	10.89		missing SMILES		
0089_00019	5-HYDROXYINDOLEACETATE	C10H9NO3	10.21		missing SMILES		
0089_00020	5-METHYLCYTOSINE	C5H7N3O	1.32		missing SMILES		
0089_00022	6-HYDROXYNICOTINATE	C6H5NO3	3.4		missing SMILES		
0089_00023	ADENINE	C5H5N5	1.32		missing SMILES		
0089_00027	BIS(2-ETHYLHEXYL)PHTHALATE	C24H38O4	26.7		missing SMILES		
0089_00028	BIS(3-AMINOPROPYL)AMINE	C6H17N3	1.14		missing SMILES		
0089_00029	CAFFEINE	C8H10N4O2	11.57		missing SMILES		
0089_00031	CHOLINE	C5H14NO	1.2		missing SMILES		
0089_00035	CREATININE	C4H7N3O	1.26		missing SMILES		
0089_00037	CYTOSINE	C4H5N3O	1.32		missing SMILES		
0089_00040	DETHIOBIOTIN	C10H18N2O3	13.97		missing SMILES		
0089_00041	DIETHANOLAMINE	C4H11NO2	1.2		missing SMILES		
0089_00042	DIMETHYLBENZIMIDAZOLE	C9H10N2	12.03		missing SMILES		
0089_00044	ETHYL 3-INDOLEACETATE	C12H13NO2	18.88		missing SMILES		
0089_00047	GUANINE	C5H5N5O	1.35		missing SMILES		
0089_00050	HIPPURATE	C9H9NO3	10.21		missing SMILES		
0089_00051	INDOLE-3-ACETALDEHYDE	C10H9NO	10.7		missing SMILES		
0089_00052	INDOLE-3-ACETAMIDE	C10H10N2O	11.69		missing SMILES		
0089_00053	INDOLE-3-ACETATE	C10H9NO2	14.71		missing SMILES		
0089_00054	INDOLE-3-ETHANOL	C10H11NO	14.52		missing SMILES		
0089_00055	INOSINE 5'-MONOPHOSPHATE	C25H53N4O8PSi5	1.83		missing SMILES		
0089_00061	LIPOAMIDE	C8H15NOS2	15.97		missing SMILES		
0089_00064	LUMICHROME	C12H10N4O2	16.4		missing SMILES		
0089_00065	MELATONIN	C13H16N2O2	14.46		missing SMILES		
0089_00066	METHYL INDOLE-3-ACETATE	C11H11NO2	17.2		missing SMILES		
0089_00068	METHYLGUANIDINE	C2H7N3	1.26		missing SMILES		
0089_00070	N1-ACETYLSPERMINE	C12H28N4O	1.17		missing SMILES		
0089_00071	N6-(DELTA2-ISOPENTENYL)-ADENINE	C10H13N5	13.54		missing SMILES		
0089_00074	N-ACETYLSEROTONIN	C12H14N2O2	10.7		missing SMILES		
0089_00079	NICOTINAMIDE	C6H6N2O	1.8		missing SMILES		
0089_00080	N-METHYLTRYPTAMINE	C11H14N2	9.91		missing SMILES		
0089_00083	PROTOPORPHYRIN	C34H34N4O4	26.45		missing SMILES		
0089_00084	PYRIDOXAMINE	C8H12N2O2	1.23		missing SMILES		
0089_00085	RIBOFLAVIN	C17H20N4O6	13.11		missing SMILES		
0089_00087	SPERMIDINE	C7H19N3	1.14		missing SMILES		
0089_00090	THIAMINE	C12H17N4OS	1.17		missing SMILES		
0089_00091	THIOPURINE S-METHYLETHER	C6H6N4S	11.57		missing SMILES		
0089_00093	URATE	C5H4N4O3	1.35		missing SMILES		
0089_00095	XANTHINE	C5H4N4O2	1.35		missing SMILES		
0089_00096	XANTHURENIC ACID	C10H7NO4	10.64		missing SMILES		
