id	url	source	comment	authors	name	missing information	mail	method.type
0398	10.1016/j.chroma.2011.01.060	Publication - Baker	Submitted by Fangyuan Sun	David R. Baker, Barbara Kasprzyk-Hordern 	ROASMI_19			RP
