id	name	formula	rt	smiles.std	status	inchi.std	inchikey.std
0434_00001		C5H9N3	1.1		missing SMILES		
0434_00005		C3H8N2O2	1.1		missing SMILES		
0434_00006		C4H11NO2	1.2		missing SMILES		
0434_00008		C2H7NO2S	1.2		missing SMILES		
0434_00011		C4H9NO2	1.2		missing SMILES		
0434_00019		C7H14N2O4	1.2		missing SMILES		
0434_00021		C3H9N	1.2		missing SMILES		
0434_00023		C2H7NO3S	1.2		missing SMILES		
0434_00025		C2H5O5P	1.2		missing SMILES		
0434_00028		C3H9O6P	1.2		missing SMILES		
0434_00030		C3H7NO2	1.2		missing SMILES		
0434_00031		C3H7O7P	1.2		missing SMILES		
0434_00035		C4H8N2O3	1.2		missing SMILES		
0434_00039		C5H15NO4P	1.2		missing SMILES		
0434_00040		C5H7N5O	1.2		missing SMILES		
0434_00041		C5H9NO3	1.2		missing SMILES		
0434_00042		C3H8NO5P	1.2		missing SMILES		
0434_00043		C4H9NO2	1.3		missing SMILES		
0434_00044		C8H12N2O2	1.3		missing SMILES		
0434_00046		C7H8N2O	1.3		missing SMILES		
0434_00048		C5H11NO2	1.3		missing SMILES		
0434_00059		C3H9NO	1.3		missing SMILES		
0434_00061		C5H11NO3S	1.3		missing SMILES		
0434_00065		C4H8N4O4	1.3		missing SMILES		
0434_00068		C5H9NO3	1.3		missing SMILES		
0434_00071		C4H5N3O	1.3		missing SMILES		
0434_00072		C4H9N3O2	1.3		missing SMILES		
0434_00073		C4H6N4O3	1.3		missing SMILES		
0434_00076		CH4N2O	1.3		missing SMILES		
0434_00078		C5H11NO2	1.4		missing SMILES		
0434_00081		C2H7N3	1.4		missing SMILES		
0434_00082		C4H9NO2S	1.4		missing SMILES		
0434_00085		C10H19N5O7	1.4		missing SMILES		
0434_00089		C6H14N2O	1.4		missing SMILES		
0434_00090		C8H11NO3	1.4		missing SMILES		
0434_00093		C5H6N2O2	1.4		missing SMILES		
0434_00094		C5H4N2O4	1.4		missing SMILES		
0434_00096		C4H9NO2	1.4		missing SMILES		
0434_00097		C5H8N2O5	1.4		missing SMILES		
0434_00098		C7H7NO2	1.4		missing SMILES		
0434_00099		C6H11NO4	1.4		missing SMILES		
0434_00100		C7H12N2O3	1.5		missing SMILES		
0434_00104		C5H11N3O2	1.8		missing SMILES		
0434_00105		C6H7N5	1.8		missing SMILES		
0434_00106		C6H5NO2	1.8		missing SMILES		
0434_00107		C6H11NO2	1.8		missing SMILES		
0434_00108		C4H6N2O2	1.8		missing SMILES		
0434_00109		C4H4N2O2	1.9		missing SMILES		
0434_00111		C7H5NO4	1.9		missing SMILES		
0434_00113		C5H5N5	2		missing SMILES		
0434_00115		C8H9NO2	2.1		missing SMILES		
0434_00116		C6H13NO2	2.2		missing SMILES		
0434_00117		C6H5NO2	2.2		missing SMILES		
0434_00118		C8H11NO2	2.3		missing SMILES		
0434_00120		C10H12N2O4	2.5		missing SMILES		
0434_00121		C5H11NO2	2.5		missing SMILES		
0434_00123		C8H11NO3	2.5		missing SMILES		
0434_00125		C6H7N5O	2.6		missing SMILES		
0434_00127		C10H12N5O6P	2.7		missing SMILES		
0434_00128		C6H6N2O	2.7		missing SMILES		
0434_00129		C6H7N5O	2.7		missing SMILES		
0434_00131		C6H13NO2	2.8		missing SMILES		
0434_00132		C8H10NO6P	2.8		missing SMILES		
0434_00135		C8H11NO	2.9		missing SMILES		
0434_00137		C4H7NO	3		missing SMILES		
0434_00138		C5H4N4	3		missing SMILES		
0434_00141		C6H7N5	3.1		missing SMILES		
0434_00146		C8H8N2O3	3.2		missing SMILES		
0434_00147		C5H6N2O2	3.2		missing SMILES		
0434_00150		C6H5NO3	3.4		missing SMILES		
0434_00151		C9H10N2O3	3.5		missing SMILES		
0434_00153		C10H13NO4	3.5		missing SMILES		
0434_00154		C10H12N2O	3.6		missing SMILES		
0434_00157		C9H13NO2	3.7		missing SMILES		
0434_00158		C6H6N4O2	3.7		missing SMILES		
0434_00160		C9H11NO3	3.9		missing SMILES		
0434_00161		C7H7NO2	3.9		missing SMILES		
0434_00162		C5H8O4	3.9		missing SMILES		
0434_00163		C8H8O4	4.1		missing SMILES		
0434_00164		C5H9NO	4.3		missing SMILES		
0434_00166		C7H8N4O3	4.5		missing SMILES		
0434_00167		C4H10O3PS	4.6		missing SMILES		
0434_00168		C6H8N2O2	4.6		missing SMILES		
0434_00169		C7H9N5	4.6		missing SMILES		
0434_00170		C5H8O4	4.7		missing SMILES		
0434_00173		C7H10O4	4.9		missing SMILES		
0434_00175		C14H22N2O3	4.9		missing SMILES		
0434_00176		C8H9NO2	4.9		missing SMILES		
0434_00177		C7H8N4O3	5		missing SMILES		
0434_00179		C7H7NO2	5		missing SMILES		
0434_00180		C7H8N4O2	5.1		missing SMILES		
0434_00184		C5H8O4	5.5		missing SMILES		
0434_00187		C6H10O4	5.9		missing SMILES		
0434_00189		C6H10O4	6		missing SMILES		
0434_00190		C10H12N2	6.3		missing SMILES		
0434_00191		C6H10O2	6.3		missing SMILES		
0434_00192		C7H13NO3	6.4		missing SMILES		
0434_00194		C10H9NO3	6.4		missing SMILES		
0434_00195		C7H12O3	6.5		missing SMILES		
0434_00197		C7H7NO	6.7		missing SMILES		
0434_00198		C12H14N2O2	6.7		missing SMILES		
0434_00199		C11H14N2O	6.7		missing SMILES		
0434_00200		C13H18N2O	6.7		missing SMILES		
0434_00201		C8H6O4	6.8		missing SMILES		
0434_00203		C8H10N4O3	6.8		missing SMILES		
0434_00205		C6H10O4	6.9		missing SMILES		
0434_00206		C9H9NO3	7		missing SMILES		
0434_00208		C10H7NO2	7.2		missing SMILES		
0434_00209		C6H10O4	7.4		missing SMILES		
0434_00210		C6H10O2	7.5		missing SMILES		
0434_00212		C10H11NO3	7.8		missing SMILES		
0434_00214		C8H8O4	7.8		missing SMILES		
0434_00215		C7H12O4	7.9		missing SMILES		
0434_00216		C7H12O4	8		missing SMILES		
0434_00218		C10H11NO3	8.1		missing SMILES		
0434_00219		C7H7NO2	8.6		missing SMILES		
0434_00220		C17H22N2O	8.7		missing SMILES		
0434_00221		C12H11N7	8.7		missing SMILES		
0434_00224		C8H17NO2	9		missing SMILES		
0434_00226		C15H25NO3	9.5		missing SMILES		
0434_00227		C8H8O3	9.5		missing SMILES		
0434_00228		C10H14O4	9.6		missing SMILES		
0434_00230		C11H11NO3	9.7		missing SMILES		
0434_00232		C11H13NO2	10.2		missing SMILES		
0434_00233		C9H7NO2	10.2		missing SMILES		
0434_00234		C8H14O4	10.3		missing SMILES		
0434_00237		C13H16N2O2	10.4		missing SMILES		
0434_00238		C8H8O4	10.5		missing SMILES		
0434_00240		C10H9NO2	10.7		missing SMILES		
0434_00243		C14H6O8	11.4		missing SMILES		
0434_00244		C9H11NO2	11.6		missing SMILES		
0434_00245		C8H8O3	11.6		missing SMILES		
0434_00246		C8H15NOS2	12.1		missing SMILES		
0434_00247		C16H21NO2	12.2		missing SMILES		
0434_00248		C11H11NO2	12.3		missing SMILES		
0434_00249		C9H16O4	12.3		missing SMILES		
0434_00251		C17H21NO	12.5		missing SMILES		
0434_00255		C8H7NO	13		missing SMILES		
0434_00256		C10H12O3	13		missing SMILES		
0434_00258		C17H19N3O3S	13.3		missing SMILES		
0434_00259		C15H10O7	13.3		missing SMILES		
0434_00261		C27H38N2O4	13.5		missing SMILES		
0434_00262		C15H14O5	13.7		missing SMILES		
0434_00263		C15H10O6	13.8		missing SMILES		
0434_00265		C15H10O5	14		missing SMILES		
0434_00266		C19H24N2	14.3		missing SMILES		
0434_00268		C15H10O6	14.6		missing SMILES		
0434_00269		C11H8O2	14.6		missing SMILES		
0434_00271		C11H20O4	15.4		missing SMILES		
0434_00277		C12H22O4	16.6		missing SMILES		
0434_00280		C12H24O3	16.9		missing SMILES		
0434_00288		C13H24O4	17.6		missing SMILES		
0434_00292		C13H18O2	18.4		missing SMILES		
0434_00295		C12H24O3	18.8		missing SMILES		
0434_00299		C34H38N4O6	19.1		missing SMILES		
0434_00300		C16H30O4	19.9		missing SMILES		
0434_00308		C34H38N4O4	23		missing SMILES		
