id	name	formula	rt	smiles.std	status	inchi.std	inchikey.std
0002_00001	epicatechin	C15H14O6	20.465		missing SMILES		
0002_00002	epicatechin gallate	C22H18O10	24.72		missing SMILES		
0002_00003	epigallocatechin	C15H14O7	16.505		missing SMILES		
0002_00004	epigallo-catechin gallate	C22H18O11	22.2925		missing SMILES		
0002_00005	3,5-dihydroxybenzoic acid	C7H6O4	14.3		missing SMILES		
0002_00006	4-hydroxybenzoic acid	C7H6O3	17.48		missing SMILES		
0002_00007	astringin	C20H22O9	22.7		missing SMILES		
0002_00008	caffeic acid+catechin condensation product	C24H20O9	26.09		missing SMILES		
0002_00009	caftaric acid	C13H12O9	15.5		missing SMILES		
0002_00010	cis-Îµ-viniferin	C28H22O6	33.46		missing SMILES		
0002_00011	cis-piceid	C20H22O8	27.25		missing SMILES		
0002_00012	cis-resveratrol	C14H12O3	30.35		missing SMILES		
0002_00013	ellagic acid	C14H6O8	30.2		missing SMILES		
0002_00014	epiafzelechin	C15H14O5	24.37		missing SMILES		
0002_00015	esculetin	C9H6O4	20.13		missing SMILES		
0002_00016	fertaric acid	C14H14O9	19.5		missing SMILES		
0002_00017	fraxin	C16H18O10	20.87		missing SMILES		
0002_00018	hesperetin	C16H14O6	34.78		missing SMILES		
0002_00019	isohopeaphenol	C56H42O12	25.89		missing SMILES		
0002_00020	isorhamnetin 3-glucoside	C22H22O12	31.53		missing SMILES		
0002_00021	isorhamnetin 3-rutinoside	C28H32O16	31.7		missing SMILES		
0002_00022	isorhapontin	C21H24O9	26.13		missing SMILES		
0002_00023	kaempferol 3-glucoside	C21H20O11	31.25		missing SMILES		
0002_00024	kaempferol 3-rutinoside	C27H30O15	31.35		missing SMILES		
0002_00025	luteolin 7-glucoside	C21H20O11	28.06		missing SMILES		
0002_00026	methyl gallate	C8H8O5	18.2		missing SMILES		
0002_00027	myricetin	C15H10O8	30.89		missing SMILES		
0002_00028	naringenin	C15H12O5	33.75		missing SMILES		
0002_00029	naringenin 7-glucoside	C21H22O10	27.94		missing SMILES		
0002_00030	o-coumaric acid	C9H8O3	28.05		missing SMILES		
0002_00031	oxovitisin A	C25H24O13	33.21		missing SMILES		
0002_00032	pallidol	C28H22O6	25.92		missing SMILES		
0002_00033	phloridzin	C21H24O10	29.6		missing SMILES		
0002_00034	piceatanol	C14H12O4	26.54		missing SMILES		
0002_00035	procyanidin B1	C30H26O12	18.1425		missing SMILES		
0002_00036	pterostilbene	C16H16O3	41.38		missing SMILES		
0002_00037	quercetin 3,4'-diglucoside	C27H30O17	26.07		missing SMILES		
0002_00038	quercetin 3-glucuronide	C21H18O13	28.45		missing SMILES		
0002_00039	quercetin 4'-glucoside	C21H20O12	30.4		missing SMILES		
0002_00040	quercetin 3-sulfate	C15H10O10S	27.4		missing SMILES		
0002_00041	quercetin 3-glucoside	C21H20O12	29.1		missing SMILES		
0002_00042	quercetin 3-rutinoside	C27H30O16	29.1		missing SMILES		
0002_00043	syringic acid	C9H10O5	21.9		missing SMILES		
0002_00044	taxifolin	C15H12O7	25.27		missing SMILES		
0002_00045	trans coutaric acid	C13H12O8	17.99		missing SMILES		
0002_00046	trilobatin	C17H14O7	31.32		missing SMILES		
0002_00047	rhamnazin	C27H32O14	42.2		missing SMILES		
0002_00048	naringin	C7H12O7	28.6		missing SMILES		
0002_00049	methyl-glucuronide	C11H14O5	2.4		missing SMILES		
0002_00050	genipin	C11H14O5	24.2		missing SMILES		
0002_00051	vitisin A	C26H25O14	28.3		missing SMILES		
0002_00052	vitisin B	C56H42O12	26.994		missing SMILES		
0002_00053	methylpyrano malvidin 3-glucoside	C26H26O12	28.63		missing SMILES		
0002_00054	ethyl gallate	C9H10O5	23.02		missing SMILES		
0002_00055	(+)-catechin gallate	C22H18O10	25.915		missing SMILES		
0002_00056	(Â±)-theaspirane	C13H22O	48.08		missing SMILES		
0002_00057	(R)-(+)-pulegone	C10H16O	38.9		missing SMILES		
0002_00058	1,3 diaminopropane	C3H10N2	1		missing SMILES		
0002_00059	1,3 - dicaffeoylquinic acid	C25H24O12	24.88		missing SMILES		
0002_00060	1,4-diaminobutane	C4H12N2	1.1		missing SMILES		
0002_00061	15(S)hydroxy-(5Z,8Z,11Z,13E)-eicosatetraenoic acid	C29H32O3	50.41		missing SMILES		
0002_00062	1H-indol-3-ylacetic acid	C10H9NO2	26.605		missing SMILES		
0002_00063	2,6-dihydroxybenzoic acid	C7H6O4	16.9		missing SMILES		
0002_00064	2'-deoxyguanosine-5'-phosphate	C10H14N5O7P	7.99		missing SMILES		
0002_00065	2-keto-D-gluconic acid	C6H10O7	1.4		missing SMILES		
0002_00066	2-ketoglutaric acid	C5H6O5	2.2		missing SMILES		
0002_00067	2-methoxy-4-vinylphenol	C9H10O2	31.3		missing SMILES		
0002_00068	2-methyl butyric acid	C5H10O2	22.2		missing SMILES		
0002_00069	2-methylbutylamine	C5H13N	6.5		missing SMILES		
0002_00070	2-phenoxyethyl isobutyrate	C12H16O3	40.2		missing SMILES		
0002_00071	2-pyrrolidinone	C4H7NO	5.9		missing SMILES		
0002_00072	3-ethoxy-4-hydroxybenzaldehyde	C9H10O3	27.25		missing SMILES		
0002_00073	3-hydroxy-3-methyl glutaric acid	C6H10O5	7.04		missing SMILES		
0002_00074	3-hydroxybenzaldehyd	C7H6O2	20.3		missing SMILES		
0002_00075	3-methyl indole	C9H9N	34.1		missing SMILES		
0002_00076	4-(4-hydroxyphenyl)butan-2-one	C10H12O2	24.6		missing SMILES		
0002_00077	4-aminobenzoic acid	C7H7NO2	12.29		missing SMILES		
0002_00078	4-dimethylaminocinnamaldehyde	C11H13NO	34.5		missing SMILES		
0002_00079	4-hydroxycoumarin	C9H6O3	24.2		missing SMILES		
0002_00080	4-methylumbelliferone	C10H8O3	27.81		missing SMILES		
0002_00081	4-stilbenol	C14H12O	41.8		missing SMILES		
0002_00082	5-hydroxymethyl-2-furaldehyde	C6H6O3	11.94		missing SMILES		
0002_00083	5-keto-D-gluconic acid	C5H10O7	1.42		missing SMILES		
0002_00084	5-methyl furfural	C6H6O2	20.29		missing SMILES		
0002_00085	6-methoxyflavone	C16H12O3	42.9		missing SMILES		
0002_00086	abscisic acid	C15H20O4	31.3		missing SMILES		
0002_00087	Acetovanillone	C9H10O3	23.9		missing SMILES		
0002_00088	acetylcysteine	C5H9NO3S	7.995		missing SMILES		
0002_00089	adenosine 2'-monophosphate	C10H15N5O7P	10.895		missing SMILES		
0002_00090	adenosine 5â€²-monophosphate	C10H14N5O7P	4.08		missing SMILES		
0002_00091	Adenylosuccinic acid	C14H18N5O11P	12.715		missing SMILES		
0002_00092	adipic acid	C6H10O4	15.5		missing SMILES		
0002_00093	adonitol	C5H12O5	1.381666667		missing SMILES		
0002_00094	agmatine	C5H14N4	1.185		missing SMILES		
0002_00095	alanine	C3H7NO2	0.69		missing SMILES		
0002_00096	allose	C6H12O6	1.34875		missing SMILES		
0002_00097	Alpha lipoamide	C8H15NOS2	29		missing SMILES		
0002_00098	alpha-tocopherol	C29H50O2	59.2		missing SMILES		
0002_00099	altrose	C6H12O6	1.4275		missing SMILES		
0002_00100	ampelopsin D + quadrangularin A	C28H22O6	26.215		missing SMILES		
0002_00101	ampelopsin H	C56H42O12	29.775		missing SMILES		
0002_00102	amygdalin	C20H27NO11	19.3		missing SMILES		
0002_00103	anisaldehyde	C8H8O2	27.1		missing SMILES		
0002_00104	anthranilic acid	C7H7NO2	19.095		missing SMILES		
0002_00105	apigenin	C15H10O5	37.1		missing SMILES		
0002_00106	apigenin-7-O-glucoside	C21H20O10	28.915		missing SMILES		
0002_00107	apiin	C26H28O14	29.56		missing SMILES		
0002_00108	arabinose	C5H10O5	1.4075		missing SMILES		
0002_00109	arachidonic acid	C20H32O2	53.5		missing SMILES		
0002_00110	arbutin	C12H16O7	7.605		missing SMILES		
0002_00111	a-viniferin	C42H30O9	32.975		missing SMILES		
0002_00112	baicalein	C15H10O5	36.65		missing SMILES		
0002_00113	behenic acid	C22H44O2	58.7		missing SMILES		
0002_00114	benzoic acid	C7H6O2	26.2		missing SMILES		
0002_00115	benzophenone	C13H10O	39.1		missing SMILES		
0002_00116	benzyl benzoate	C14H12O2	43.5		missing SMILES		
0002_00117	betaine	C4H6O4	1.375		missing SMILES		
0002_00118	beta-resorcylic acid	C7H6O4	19.6		missing SMILES		
0002_00119	betulinic acid	C30H48O3	53.2		missing SMILES		
0002_00120	bilirubin	C33H36N4O6	56.41		missing SMILES		
0002_00121	b-ionol	C13H22O	46.3		missing SMILES		
0002_00122	biotin	C10H16N2O3S	21.6		missing SMILES		
0002_00123	Butyl stearate	C22H44O2	59.54		missing SMILES		
0002_00124	cadaverine	C5H14N2	1.1		missing SMILES		
0002_00126	caffeine	C8H10N4O2	20.37		missing SMILES		
0002_00127	camphor	C10H16O	36.5		missing SMILES		
0002_00128	cellobiose	C12H22O11	1.55		missing SMILES		
0002_00130	chinchonidine sulphate	C19H22N2O	19.15		missing SMILES		
0002_00131	chlorogenic acid	C16H18O9	18		missing SMILES		
0002_00132	cholesterol	C27H46O	60.2		missing SMILES		
0002_00133	Cholesterol 5-Î±,6-Î±-epoxide	C27H46O2	57.7		missing SMILES		
0002_00135	choline	C5H14NO	1.4		missing SMILES		
0002_00136	chrysin	C15H10O4	40.88		missing SMILES		
0002_00137	cinnamic acid	C9H8O2	31.8		missing SMILES		
0002_00138	cis-11-eicosenoic acid	C20H38O2	56.2		missing SMILES		
0002_00139	citramalic acid	C5H8O5	5.185		missing SMILES		
0002_00140	citric acid	C6H8O7	3.91		missing SMILES		
0002_00141	citronellyl glucoside		39.3		missing SMILES		
0002_00142	coniferyl alcohol	C10H12O3	22.8		missing SMILES		
0002_00143	coniferyl aldehyde	C10H10O3	25.895		missing SMILES		
0002_00144	cryptochlorogenic acid	C16H18O9	20.1		missing SMILES		
0002_00145	cuminaldehyde	C10H12O	38.6		missing SMILES		
0002_00146	cyanidin	C15H11O6+	28.9		missing SMILES		
0002_00148	Cyanidin 3-sambubioside	C26H29P15+	22.6		missing SMILES		
0002_00151	cyanidin-3-arabinoside	C20H19O10+	23.1		missing SMILES		
0002_00153	D(-)fructose	C6H12O6	1.4		missing SMILES		
0002_00154	D-(-)-Ribose	C5H10O5	1.4		missing SMILES		
