id	name	formula	rt	smiles.std	status	inchi.std	inchikey.std
0095_00003	1-METHYL-6,7-DIHYDROXY-1,2,3,4-TETRAHYDROISOQUINOLINE	C10H13NO2	1.08		missing SMILES		
0095_00005	1-METHYLNICOTINAMIDE	C7H8N2O	0.97		missing SMILES		
0095_00006	1-NAPHTHYLAMINE	C10H9N	11.1		missing SMILES		
0095_00008	2-HYDROXYPYRIDINE	C5H5NO	2.25		missing SMILES		
0095_00009	3,3',5'-TRIIODOTHYRONINE	C15H12I3NO4	18.35		missing SMILES		
0095_00014	3-METHYL-2-OXINDOLE	C9H9NO	14.28		missing SMILES		
0095_00015	3-METHYLADENINE	C6H7N5	1.03		missing SMILES		
0095_00016	3-METHYLHISTAMINE	C6H11N3	0.87		missing SMILES		
0095_00018	4-GUANIDINOBUTANOATE	C5H11N3O2	1.05		missing SMILES		
0095_00019	4-HYDROXY-2-QUINOLINECARBOXYLIC ACID	C10H7NO3	9.9		missing SMILES		
0095_00020	5-HYDROXYINDOLEACETATE	C10H9NO3	9.25		missing SMILES		
0095_00021	5-METHYLCYTOSINE	C5H7N3O	1.05		missing SMILES		
0095_00023	6-HYDROXYNICOTINATE	C6H5NO3	2.68		missing SMILES		
0095_00024	ADENINE	C5H5N5	1.05		missing SMILES		
0095_00025	AGMATINE	C5H14N4	0.92		missing SMILES		
0095_00027	BIS(2-ETHYLHEXYL)PHTHALATE	C24H38O4	26.77		missing SMILES		
0095_00028	BIS(3-AMINOPROPYL)AMINE	C6H17N3	0.83		missing SMILES		
0095_00029	CADAVERINE	C5H14N2	0.87		missing SMILES		
0095_00030	CAFFEINE	C8H10N4O2	10.77		missing SMILES		
0095_00032	CHOLINE	C5H14NO	0.97		missing SMILES		
0095_00036	CREATININE	C4H7N3O	1.01		missing SMILES		
0095_00039	CYTOSINE	C4H5N3O	1.01		missing SMILES		
0095_00042	DETHIOBIOTIN	C10H18N2O3	13.16		missing SMILES		
0095_00043	DIETHANOLAMINE	C4H11NO2	0.97		missing SMILES		
0095_00044	DIMETHYLBENZIMIDAZOLE	C9H10N2	11.1		missing SMILES		
0095_00046	ETHYL 3-INDOLEACETATE	C12H13NO2	17.99		missing SMILES		
0095_00050	GUANIDINOACETATE	C3H7N3O2	1.01		missing SMILES		
0095_00051	GUANINE	C5H5N5O	2.89		missing SMILES		
0095_00053	HISTAMINE	CH5H9N3	0.87		missing SMILES		
0095_00054	HOMOCYSTINE	C8H16N2O4S2	1.08		missing SMILES		
0095_00055	HYPOXANTHINE	C5H4N4O	1.58		missing SMILES		
0095_00056	INDOLE-3-ACETALDEHYDE	C10H9NO	9.86		missing SMILES		
0095_00057	INDOLE-3-ACETAMIDE	C10H10N2O	10.64		missing SMILES		
0095_00058	INDOLE-3-ACETATE	C10H9NO2	13.77		missing SMILES		
0095_00059	INDOLE-3-ETHANOL	C10H11NO	13.58		missing SMILES		
0095_00073	LUMICHROME	C12H10N4O2	15.53		missing SMILES		
0095_00074	MELATONIN	C13H16N2O2	13.69		missing SMILES		
0095_00075	METHYLGUANIDINE	C2H7N3	1.01		missing SMILES		
0095_00077	N1-ACETYLSPERMINE	C12H28N4O	0.9		missing SMILES		
0095_00078	N6-(DELTA2-ISOPENTENYL)-ADENINE	C10H13N5	12.58		missing SMILES		
0095_00081	N-ACETYLSEROTONIN	C12H14N2O2	9.86		missing SMILES		
0095_00085	NICOTINAMIDE	C6H6N2O	1.39		missing SMILES		
0095_00086	N-METHYLTRYPTAMINE	C11H14N2	8.86		missing SMILES		
0095_00089	PHOSPHOCHOLINE	C5H14NO4P	0.99		missing SMILES		
0095_00090	PROTOPORPHYRIN	C34H34N4O4	26.51		missing SMILES		
0095_00091	PTERIN	C6H5N5O	2.07		missing SMILES		
0095_00092	RIBOFLAVIN	C17H20N4O6	12.44		missing SMILES		
0095_00094	SELENOMETHIONINE	C5H11NO2Se	1.68		missing SMILES		
0095_00097	SPERMIDINE	C7H19N3	0.83		missing SMILES		
0095_00098	SPERMINE	C10H26N4	0.85		missing SMILES		
0095_00100	THIAMINE	C12H17N4OS	0.94		missing SMILES		
0095_00101	THIAMINE MONOPHOSPHATE	C12H17N4O4PS	0.99		missing SMILES		
0095_00102	THIOPURINE S-METHYLETHER	C6H6N4S	10.59		missing SMILES		
0095_00105	URACIL	C4H4N2O2	1.1		missing SMILES		
0095_00106	URATE	C5H4N4O3	1.08		missing SMILES		
0095_00108	XANTHINE	C5H4N4O2	1.82		missing SMILES		
0095_00109	XANTHURENIC ACID	C10H7NO4	9.67		missing SMILES		
