id	name	formula	rt	smiles.std	status	inchi.std	inchikey.std
0173_00001	1-HYDROXY-2-NAPHTHOATE	C11H8O3	1.03		missing SMILES		
0173_00005	2-OXOADIPATE	C6H8O5	13.42		missing SMILES		
0173_00006	3-(2-HYDROXYPHENYL)PROPANOATE	C9H10O3	2.23		missing SMILES		
0173_00008	3-HYDROXY-3-METHYLGLUTARATE	C6H10O5	13.8		missing SMILES		
0173_00009	4-ACETAMIDOBUTANOATE	C6H11NO3	10.9		missing SMILES		
0173_00010	4-HYDROXY-2-QUINOLINECARBOXYLIC ACID	C10H7NO3	7.91		missing SMILES		
0173_00011	4-PYRIDOXATE	C8H9NO4	1.22		missing SMILES		
0173_00013	6-CARBOXYHEXANOATE	C7H12O4	13.7		missing SMILES		
0173_00014	ADENINE	C5H5N5	3.1		missing SMILES		
0173_00015	ANILINE-2-SULFONIC ACID	C6H7NO3S	1.54		missing SMILES		
0173_00016	AZELAIC ACID	C9H16O4	12.81		missing SMILES		
0173_00018	CITRAMALATE	C5H8O5	19.94		missing SMILES		
0173_00023	DIMETHYLBENZIMIDAZOLE	C9H10N2	0.92		missing SMILES		
0173_00027	FORMYL-L-METHIONYL PEPTIDE	C6H11NO3S	8.11		missing SMILES		
0173_00028	GUANIDINOACETATE	C3H7N3O2	12.5		missing SMILES		
0173_00031	HYPOXANTHINE	C5H4N4O	4.27		missing SMILES		
0173_00032	INDOLE-3-ACETAMIDE	C10H10N2O	0.94		missing SMILES		
0173_00033	INDOXYL SULFATE	C8H7NO4S	0.94		missing SMILES		
0173_00037	MELATONIN	C13H16N2O2	0.67		missing SMILES		
0173_00039	N6-(DELTA2-ISOPENTENYL)-ADENINE	C10H13N5	1.03		missing SMILES		
0173_00040	N-ACETYL-DL-GLUTAMIC ACID	C7H11NO5	14.27		missing SMILES		
0173_00041	N-ACETYL-DL-METHIONINE	C7H13NO3S	8.4		missing SMILES		
0173_00043	N-ACETYLGLYCINE	C4H7NO3	11.29		missing SMILES		
0173_00049	OMEGA-HYDROXYDODECANOIC ACID	C12H24O3	1.77		missing SMILES		
0173_00050	PTERIN	C6H5N5O	5.79		missing SMILES		
0173_00051	PURINE	C5H4N4	1.75		missing SMILES		
0173_00053	RETINOATE	C20H28O2	0.99		missing SMILES		
0173_00054	SHIKIMATE	C7H10O5	13.09		missing SMILES		
0173_00055	SUBERIC ACID	C8H14O4	13.32		missing SMILES		
0173_00056	TAURINE	C2H7NO3S	11.34		missing SMILES		
0173_00059	XANTHINE	C5H4N4O2	7.82		missing SMILES		
