id	name	formula	rt	smiles.std	status
0240_00107	3-HYDROXYMETHYLGLUTARATE	C6H10O5	1.092		'PUGREST.BadRequest: error: '
0240_00108	3-Hydroxy-3-methylglutaric acid	C6H10O5	1.1		'PUGREST.BadRequest: error: '
0240_00109	4-PYRIDOXATE	C8H9NO4	1.13		'PUGREST.BadRequest: error: '
0240_00110	4-Pyridoxolactone	C8H7NO3	1.13		'PUGREST.BadRequest: error: '
0240_00111	XANTHOSINE	C10H12N4O6	1.159		'PUGREST.BadRequest: error: '
0240_00112	4-ACETAMIDOBUTANOATE	C6H11NO3	1.194		'PUGREST.BadRequest: error: '
0240_00113	Trisodium 2-methylcitrate, racemic mixture of diastereomers	C7H10O7	1.212		'PUGREST.BadRequest: error: '
0240_00114	Gallic acid	C7H6O5	1.316		'PUGREST.BadRequest: error: '
0240_00115	N6-(DELTA2-ISOPENTENYL)-ADENINE	C10H13N5	1.317		'PUGREST.BadRequest: error: '
0240_00117	Methamidophos	C2H8NO2PS	1.405		'PUGREST.BadRequest: error: '
0240_00118	5'-DEOXYADENOSINE	C10H13N5O3	1.526		'PUGREST.BadRequest: error: '
0240_00119	2,5-Furandicarboxylic acid	C6H4O5	1.613		'PUGREST.BadRequest: error: '
0240_00120	1-METHYLADENOSINE	C11H15N5O4	1.624		'PUGREST.BadRequest: error: '
0240_00121	KYNURENINE	C10H12N2O3	1.686		'PUGREST.BadRequest: error: '
0240_00122	KYNURENINE	C10H12N2O3	1.694		'PUGREST.BadRequest: error: '
0240_00123	THYMIDINE	C10H14N2O5	1.709		'PUGREST.BadRequest: error: '
0240_00124	PHENYLALANINE	C9H11NO2	1.804		'PUGREST.BadRequest: error: '
0240_00125	Acephate	C4H10NO3PS	1.973		'PUGREST.BadRequest: error: '
0240_00126	3-NITRO-L-TYROSINE	C9H10N2O5	2.229		'PUGREST.BadRequest: error: '
0240_00127	PHENOL	C6H6O	2.283		'PUGREST.BadRequest: error: '
0240_00128	4-HYDROXY-3-METHOXYPHENYLGLYCOL	C9H12O4	2.427		'PUGREST.BadRequest: error: '
0240_00129	Xanthurenic acid	C10H7NO4	2.53		'PUGREST.BadRequest: error: '
0240_00130	ADENINE	C5H5N5	2.531		'PUGREST.BadRequest: error: '
0240_00131	METHYLTHIOADENOSINE	C11H15N5O3S	2.531		'PUGREST.BadRequest: error: '
0240_00132	3-Hydroxysuberic Acid	C8H14O5	2.546		'PUGREST.BadRequest: error: '
0240_00133	THEOPHYLLINE	C7H8N4O2	2.55		'PUGREST.BadRequest: error: '
0240_00134	PARAXANTHINE	C7H8N4O2	2.55		'PUGREST.BadRequest: error: '
0240_00135	TRYPTOPHAN	C11H12N2O2	2.55		'PUGREST.BadRequest: error: '
0240_00136	METHYGLUTARATE	C6H10O4	2.555		'PUGREST.BadRequest: error: '
0240_00138	4,6-Dioxoheptanoic acid	C7H10O4	2.599		'PUGREST.BadRequest: error: '
0240_00140	FOLATE	C19H19N7O6	2.625		'PUGREST.BadRequest: error: '
0240_00141	Phenylpyruvic acid	C9H8O3	2.661		'PUGREST.BadRequest: error: '
0240_00143	Kynurenic acid	C10H7NO3	2.683		'PUGREST.BadRequest: error: '
0240_00144	N-ACETYLMETHIONINE	C7H13NO3S	2.725		'PUGREST.BadRequest: error: '
0240_00145	N-(2-Methylbutyryl)glycine	C7H13NO3	2.735		'PUGREST.BadRequest: error: '
0240_00146	3-Propylmalic acid	C7H12O5	2.788		'PUGREST.BadRequest: error: '
0240_00147	DL-4-Hydroxy-3-methoxymandelic acid	C9H10O5	2.788		'PUGREST.BadRequest: error: '
0240_00148	NORMETANEPHRINE	C9H13NO3	2.792		'PUGREST.BadRequest: error: '
0240_00149	DL-Vanillactic acid lithium salt hydrate	C10H12O5	2.801		'PUGREST.BadRequest: error: '
0240_00150	2-Isopropylmalic acid	C7H12O5	2.815		'PUGREST.BadRequest: error: '
0240_00151	CAFFEINE	C8H10N4O2	2.878		'PUGREST.BadRequest: error: '
0240_00152	3-Methyladipic acid	C7H12O4	2.918		'PUGREST.BadRequest: error: '
0240_00153	QUINOLINE	C9H7N	2.931		'PUGREST.BadRequest: error: '
0240_00154	RIBOFLAVIN	C17H20N4O6	2.937		'PUGREST.BadRequest: error: '
0240_00155	3,3-Dimethylglutaric acid	C7H12O4	2.961		'PUGREST.BadRequest: error: '
0240_00156	Hippuric acid	C9H9NO3	2.984		'PUGREST.BadRequest: error: '
0240_00157	Butyric acid	C4H8O2	3.04		'PUGREST.BadRequest: error: '
0240_00158	Isobutyric acid	C4H8O2	3.055		'PUGREST.BadRequest: error: '
0240_00160	3-Hydroxy Sebacic Acid	C10H18O5	3.22		'PUGREST.BadRequest: error: '
0240_00161	N-ACETYLLEUCINE	C8H15NO3	3.257		'PUGREST.BadRequest: error: '
0240_00162	INDOLE-3-ETHANOL	C10H11NO	3.386		'PUGREST.BadRequest: error: '
0240_00163	N-ACETYLTRYPTOPHAN	C13H14N2O3	3.465		'PUGREST.BadRequest: error: '
0240_00164	DL-Indole-3-lactic acid	C11H11NO3	3.475		'PUGREST.BadRequest: error: '
0240_00165	Cymiazol hydrochloride	C12H14N2S	3.483		'PUGREST.BadRequest: error: '
0240_00166	Indole-3-carboxylic acid	C9H7NO2	3.556		'PUGREST.BadRequest: error: '
0240_00167	S-HEXYL-GLUTATHIONE	C16H29N3O6S	3.594		'PUGREST.BadRequest: error: '
0240_00169	Azelaic acid	C9H16O4	3.637		'PUGREST.BadRequest: error: '
0240_00170	AZELATE	C9H16O4	3.643		'PUGREST.BadRequest: error: '
0240_00171	Indole-3-carboxaldehyde	C9H7NO	3.677		'PUGREST.BadRequest: error: '
0240_00172	3-Indoleacetic acid	C10H9NO2	3.762		'PUGREST.BadRequest: error: '
0240_00173	DIHYDROBIOPTERIN	C9H13N5O3	3.816		'PUGREST.BadRequest: error: '
0240_00174	Aleuritic acid	C16H32O5	3.9		'PUGREST.BadRequest: error: '
0240_00176	SEBACATE	C10H18O4	3.964		'PUGREST.BadRequest: error: '
0240_00177	10-Hydroxydecanoic acid	C10H20O3	4.059		'PUGREST.BadRequest: error: '
0240_00178	GLYCEROL-MYRISTATE	C17H34O4	4.064		'PUGREST.BadRequest: error: '
0240_00179	Indole-3-propionic acid	C11H11NO2	4.088		'PUGREST.BadRequest: error: '
0240_00180	Indole-3-butyric acid	C12H13NO2	4.318		'PUGREST.BadRequest: error: '
0240_00181	Lenacil	C13H18N2O2	4.409		'PUGREST.BadRequest: error: '
0240_00183	INDOLE-3-METHYL ACETATE	C11H11NO2	4.569		'PUGREST.BadRequest: error: '
0240_00184	Spiroxamine	C18H35NO2	4.598		'PUGREST.BadRequest: error: '
0240_00185	Palmitic acid	C16H32O2	4.674		'PUGREST.BadRequest: error: '
0240_00186	PALMITATE	C16H32O2	4.676		'PUGREST.BadRequest: error: '
0240_00187	Isopalmitic acid	C16H32O2	4.678		'PUGREST.BadRequest: error: '
0240_00188	Fosthiazate	C9H18NO3PS2	4.72		'PUGREST.BadRequest: error: '
0240_00189	4-Hydroxyhippuric Acid	C10H11NO5	4.743		'PUGREST.BadRequest: error: '
0240_00190	Azaconazole	C12H11Cl2N3O2	4.745		'PUGREST.BadRequest: error: '
0240_00191	LAUROYLCARNITINE	C19H37NO4	4.894		'PUGREST.BadRequest: error: '
0240_00192	CHOLATE	C24H40O5	4.967		'PUGREST.BadRequest: error: '
0240_00194	Dimethachlor	C13H18ClNO2	5.055		'PUGREST.BadRequest: error: '
0240_00195	9-Decenoic acid	C10H18O2	5.083		'PUGREST.BadRequest: error: '
0240_00197	URIDINE	C9H12N2O6	5.172		'PUGREST.BadRequest: error: '
0240_00198	MENAQUINONE	C41H56O2	5.183		'PUGREST.BadRequest: error: '
0240_00199	Prochloraz	C15H16Cl3N3O2	5.214		'PUGREST.BadRequest: error: '
0240_00200	Cyproconazole	C15H18ClN3O	5.226		'PUGREST.BadRequest: error: '
0240_00201	Taurolithocholic acid	C26H45NO5S	5.305		'PUGREST.BadRequest: error: '
0240_00202	LITHOCHOLYLTAURINE	C26H45NO5S	5.308		'PUGREST.BadRequest: error: '
0240_00203	Myclobutanil	C15H17ClN4	5.316		'PUGREST.BadRequest: error: '
0240_00204	Fenamiphos	C13H22NO3PS	5.354		'PUGREST.BadRequest: error: '
0240_00205	STEARATE	C18H36O2	5.366		'PUGREST.BadRequest: error: '
0240_00206	Fluopicolide	C14H8Cl3F3N2O	5.495		'PUGREST.BadRequest: error: '
0240_00207	Phytanic acid	C20H40O2	5.549		'PUGREST.BadRequest: error: '
0240_00209	Isoprothiolane	C12H18O4S2	5.634		'PUGREST.BadRequest: error: '
0240_00210	ERUCATE	C22H42O2	5.643		'PUGREST.BadRequest: error: '
0240_00211	Flufenacet	C14H13F4N3O2S	5.676		'PUGREST.BadRequest: error: '
0240_00212	PALMITOYLCARNITINE	C23H45NO4	5.699		'PUGREST.BadRequest: error: '
0240_00213	Dimoxystrobin	C19H22N2O3	5.699		'PUGREST.BadRequest: error: '
0240_00214	Glycolithocholic acid	C26H43NO4	5.705		'PUGREST.BadRequest: error: '
0240_00215	URSODEOXYCHOLATE	C24H40O4	5.714		'PUGREST.BadRequest: error: '
0240_00216	DEOXYCHOLATE	C24H40O4	5.714		'PUGREST.BadRequest: error: '
0240_00217	CHENODEOXYCHOLATE	C24H40O4	5.714		'PUGREST.BadRequest: error: '
0240_00218	DEOXYCHOLATE	C24H40O4	5.714		'PUGREST.BadRequest: error: '
0240_00219	Azinphos-Ethyl	C12H16N3O3PS2	5.721		'PUGREST.BadRequest: error: '
0240_00220	Isofenphos-methyl	C14H22NO4PS	6.036		'PUGREST.BadRequest: error: '
0240_00221	Buprofezin	C16H23N3OS	6.065		'PUGREST.BadRequest: error: '
0240_00222	Diflufenican	C19H11F5N2O2	6.149		'PUGREST.BadRequest: error: '
0240_00224	Cycloate (RO-NEET)	C11H21NOS	6.286		'PUGREST.BadRequest: error: '
0240_00226	Tralkoxidym	C20H27NO3	6.637		'PUGREST.BadRequest: error: '
0240_00228	Proquinazid	C14H17IN2O2	6.865		'PUGREST.BadRequest: error: '
0240_00229	Spirodiclofen	C21H24Cl2O4	6.913		'PUGREST.BadRequest: error: '
0240_00230	7-DEHYDROCHOLESTEROL	C27H44O	7.284		'PUGREST.BadRequest: error: '
0240_00231	DESMOSTEROL	C27H44O	7.284		'PUGREST.BadRequest: error: '
0240_00232	BIS(2-ETHYLHEXYL)PHTHALATE	C24H38O4	7.745		'PUGREST.BadRequest: error: '
0240_00233	METHIONINE	C5H11NO2S	1.696		'PUGREST.BadRequest: error: '
0240_00237	PTERIN	C6H5N5O	0.922		'PUGREST.BadRequest: error: '
0240_00238	N,N-DIMETHYL-1,4-PHENYLENEDIAMINE	C8H12N2	0.924		'PUGREST.BadRequest: error: '
0240_00239	2,6-DIHYDROXYPYRIDINE	C5H5NO2	0.978		'PUGREST.BadRequest: error: '
0240_00240	PYRROLE-2-CARBOXYLATE	C5H5NO2	0.978		'PUGREST.BadRequest: error: '
0240_00241	4-QUINOLINECARBOXYLATE	C10H7NO2	1.133		'PUGREST.BadRequest: error: '
0240_00242	3-METHOXYTYRAMINE	C9H13NO2	1.359		'PUGREST.BadRequest: error: '
0240_00243	Pymetrozin	C10H11N5O	1.713		'PUGREST.BadRequest: error: '
0240_00245	N-ACETYLPROLINE	C7H11NO3	2.276		'PUGREST.BadRequest: error: '
0240_00247	4-AMINOBENZOATE	C7H7NO2	2.368		'PUGREST.BadRequest: error: '
0240_00248	ANTHRANILATE	C7H7NO2	2.368		'PUGREST.BadRequest: error: '
0240_00249	L-TRYPTOPHANAMIDE	C11H13N3O	2.377		'PUGREST.BadRequest: error: '
0240_00251	Omethoate	C5H12NO4PS	2.427		'PUGREST.BadRequest: error: '
0240_00252	Propamocarb	C9H20N2O2	2.455		'PUGREST.BadRequest: error: '
0240_00253	XANTHURENATE	C10H7NO4	2.529		'PUGREST.BadRequest: error: '
0240_00254	BENZOATE	C7H6O2	2.555		'PUGREST.BadRequest: error: '
0240_00255	BENZOATE	C7H6O2	2.555		'PUGREST.BadRequest: error: '
0240_00256	4-HYDROXYBENZALDEHYDE	C7H6O2	2.555		'PUGREST.BadRequest: error: '
0240_00257	3-HYDROXYBENZALDEHYDE	C7H6O2	2.555		'PUGREST.BadRequest: error: '
0240_00258	Dinotefuran	C7H14N4O3	2.634		'PUGREST.BadRequest: error: '
0240_00259	KYNURENATE	C10H7NO3	2.682		'PUGREST.BadRequest: error: '
0240_00260	Carbendazim	C9H9N3O2	2.707		'PUGREST.BadRequest: error: '
0240_00262	TRYPTAMINE	C10H12N2	2.749		'PUGREST.BadRequest: error: '
0240_00263	2-QUINOLINECARBOXYLATE	C10H7NO2	2.819		'PUGREST.BadRequest: error: '
0240_00265	2-METHYLGLUTARATE	C6H10O4	2.828		'PUGREST.BadRequest: error: '
0240_00266	ADIPATE	C6H10O4	2.828		'PUGREST.BadRequest: error: '
0240_00267	MONOMETHYLGLUTARATE	C6H10O4	2.828		'PUGREST.BadRequest: error: '
0240_00268	5-HYDROXYINDOLEACETATE	C10H9NO3	2.828		'PUGREST.BadRequest: error: '
0240_00269	Thiabendazole	C10H7N3S	2.836		'PUGREST.BadRequest: error: '
0240_00270	N-METHYLTRYPTAMINE	C11H14N2	2.845		'PUGREST.BadRequest: error: '
0240_00271	THIOPURINE S-METHYLETHER	C6H6N4S	2.848		'PUGREST.BadRequest: error: '
0240_00273	INDOLEACETALDEHYDE	C10H9NO	2.901		'PUGREST.BadRequest: error: '
0240_00274	N-ACETYLSEROTONIN	C12H14N2O2	2.901		'PUGREST.BadRequest: error: '
0240_00276	5,6 DIMETHYLBENZIMIDAZOLE	C9H10N2	2.931		'PUGREST.BadRequest: error: '
0240_00277	6-CARBOXYHEXANOATE	C7H12O4	2.933		'PUGREST.BadRequest: error: '
0240_00278	Fuberidazole	C11H8N2O	2.938		'PUGREST.BadRequest: error: '
0240_00279	Oxamyl	C7H13N3O3S	2.95		'PUGREST.BadRequest: error: '
0240_00280	Nitenpyram	C11H15ClN4O2	2.952		'PUGREST.BadRequest: error: '
0240_00281	3,5-DIIODO-L-TYROSINE	C9H9I2NO3	2.976		'PUGREST.BadRequest: error: '
0240_00282	Monocrotophos	C7H14NO5P	2.994		'PUGREST.BadRequest: error: '
0240_00283	BIOTIN	C10H16N2O3S	2.995		'PUGREST.BadRequest: error: '
0240_00284	HIPPURATE	C9H9NO3	2.996		'PUGREST.BadRequest: error: '
0240_00285	Methomyl	C5H10N2O2S	3.073		'PUGREST.BadRequest: error: '
0240_00286	Mexacarbate	C12H18N2O2	3.077		'PUGREST.BadRequest: error: '
0240_00287	DETHIOBIOTIN	C10H18N2O3	3.206		'PUGREST.BadRequest: error: '
0240_00288	Thiametoxam	C8H10ClN5O3S	3.234		'PUGREST.BadRequest: error: '
0240_00289	INDOLE-3-ACETAMIDE	C10H10N2O	3.246		'PUGREST.BadRequest: error: '
0240_00290	Flonicamid	C9H6F3N3O	3.274		'PUGREST.BadRequest: error: '
0240_00291	Ethirimol	C11H19N3O	3.288		'PUGREST.BadRequest: error: '
0240_00292	SALICYLAMIDE	C7H7NO2	3.291		'PUGREST.BadRequest: error: '
0240_00294	Vamidothion	C8H18NO4PS2	3.396		'PUGREST.BadRequest: error: '
0240_00295	Trichlorfon	C4H8Cl3O4P	3.398		'PUGREST.BadRequest: error: '
0240_00296	N-ACETYLPHENYLALANINE	C11H13NO3	3.405		'PUGREST.BadRequest: error: '
0240_00297	FERULATE	C10H10O4	3.424		'PUGREST.BadRequest: error: '
0240_00298	Metamitron	C10H10N4O	3.459		'PUGREST.BadRequest: error: '
0240_00299	Pirimicarb	C11H18N4O2	3.474		'PUGREST.BadRequest: error: '
0240_00300	Sulfadiazole	C7H12N4O3S2	3.526		'PUGREST.BadRequest: error: '
0240_00301	Chloridazon	C10H8ClN3O	3.578		'PUGREST.BadRequest: error: '
0240_00302	Imidacloprid	C9H10ClN5O2	3.588		'PUGREST.BadRequest: error: '
0240_00303	Fenuron	C9H12N2O	3.589		'PUGREST.BadRequest: error: '
0240_00304	3,5-DIIODO-L-THYRONINE	C15H13I2NO4	3.613		'PUGREST.BadRequest: error: '
0240_00305	LUMICHROME	C12H10N4O2	3.622		'PUGREST.BadRequest: error: '
0240_00306	Dimethoate	C9H11BrN2O2	3.675		'PUGREST.BadRequest: error: '
0240_00307	MELATONIN	C13H16N2O2	3.679		'PUGREST.BadRequest: error: '
0240_00308	Quinmerac	C11H8ClNO2	3.681		'PUGREST.BadRequest: error: '
0240_00309	Acetamiprid	C10H11ClN4	3.716		'PUGREST.BadRequest: error: '
0240_00310	Dioxacarb	C11H13NO4	3.725		'PUGREST.BadRequest: error: '
0240_00311	Tricyclazol	C9H7N3S	3.746		'PUGREST.BadRequest: error: '
0240_00315	Flumetsulam	C16H13F2N3O	3.821		'PUGREST.BadRequest: error: '
0240_00316	Secbumeton	C10H19N5O	3.881		'PUGREST.BadRequest: error: '
0240_00317	Prometon	C10H19N5O	3.902		'PUGREST.BadRequest: error: '
0240_00319	LIPOAMIDE	C8H15NOS2	3.948		'PUGREST.BadRequest: error: '
0240_00320	Butocarboxim	C7H14N2O2S	3.991		'PUGREST.BadRequest: error: '
0240_00321	LIOTHYRONINE	C15H12I3NO4	3.999		'PUGREST.BadRequest: error: '
0240_00322	Thiacloprid	C10H9ClN4S	4.006		'PUGREST.BadRequest: error: '
0240_00323	Tebuthiuron	C9H16N4OS	4.087		'PUGREST.BadRequest: error: '
0240_00324	CORTISOL	C21H30O5	4.089		'PUGREST.BadRequest: error: '
0240_00326	CORTISONE	C21H28O5	4.108		'PUGREST.BadRequest: error: '
0240_00327	Aldicarb	C7H14N2O2S	4.115		'PUGREST.BadRequest: error: '
0240_00328	Phospamidon (Mix of isomers)	C10H19ClNO5P	4.116		'PUGREST.BadRequest: error: '
0240_00329	Thidiazuron	C9H8N4OS	4.124		'PUGREST.BadRequest: error: '
0240_00332	Foramsulfron	C17H20N6O7S	4.153		'PUGREST.BadRequest: error: '
0240_00333	Methacrifos	C13H4Cl2F6N4O4	4.198		'PUGREST.BadRequest: error: '
0240_00334	Oxadixyl	C14H18N2O4	4.246		'PUGREST.BadRequest: error: '
