id	name	formula	rt	smiles.std	status	inchi.std	inchikey.std
0327_00049	3-Hydroxybutyrylcarnitine Chloride	C11H21NO5	0.839		missing SMILES		
0327_00064	Decanoyl-L-carnitine	C17H33NO4	4.119		missing SMILES		
0327_00078	Propionyl-L-carnitine	C10H19NO4	1.192		missing SMILES		
0327_00091	3-Methylglutarylcarnitine	C13H23NO6	2.527		missing SMILES		
0327_00095	Stearoyl-L-carnitine	C25H49NO4	5.524		missing SMILES		
0327_00099	12-Methyltridecanoic acid	C14H28O2	5.365		missing SMILES		
0327_00100	2-Hydroxytetradecanoic acid	C14H28O3	4.987		missing SMILES		
0327_00101	Isopalmitic acid	C16H32O2	5.668		missing SMILES		
0327_00102	14-Methylhexadecanoic acid	C17H34O2	5.738		missing SMILES		
0327_00103	2-Hydroxyhexadecanoic acid	C16H32O3	5.294		missing SMILES		
0327_00104	Isostearic acid	C18H36O2	5.902		missing SMILES		
0327_00105	17-Methylstearic acid	C19H38O2	5.974		missing SMILES		
0327_00108	Heptacosanoic Acid	C27H54O2	6.629		missing SMILES		
0327_00113	Phytanic acid	C20H40O2	5.947		missing SMILES		
0327_00114	Heneicosanoic acid	C21H42O2	6.203		missing SMILES		
0327_00115	Behenic acid	C22H44O2	6.273		missing SMILES		
0327_00118	Lignoceric acid	C24H48O2	6.416		missing SMILES		
0327_00123	Undecanoic acid	C11H22O2	4.929		missing SMILES		
0327_00124	Tridecanoic acid	C13H26O2	5.258		missing SMILES		
0327_00125	Myristic acid	C14H28O2	5.399		missing SMILES		
0327_00126	15-Methylpalmitic acid	C17H34O2	5.75		missing SMILES		
0327_00127	Sterculic acid	C19H34O2	5.892		missing SMILES		
0327_00130	Arachidic acid	C20H40O2	5.959		missing SMILES		
0327_00135	2-Methyl-4-pentenoic acid	C6H10O2	2.524		missing SMILES		
0327_00140	3,3-Dimethylglutaric acid	C7H12O4	2.524		missing SMILES		
0327_00142	17-Octadecynoic acid	C18H32O2	5.59		missing SMILES		
0327_00148	10-Undecenoic acid	C11H20O2	3.978		missing SMILES		
0327_00149	Lipoic acid, reduced	C8H16O2S2	3.978		missing SMILES		
0327_00151	Pentadecanoic acid	C15H30O2	5.542		missing SMILES		
0327_00152	Heptadecanoic acid	C17H34O2	5.777		missing SMILES		
0327_00153	Nonadecanoic acid	C19H38O2	5.988		missing SMILES		
0327_00162	10-Hydroxydecanoic acid	C10H20O3	3.6		missing SMILES		
0327_00168	Tuberculostearic Acid	C19H38O2	5.964		missing SMILES		
0327_00175	Palmitic acid	C16H32O2	5.658		missing SMILES		
0327_00178	Stearic acid	C18H36O2	5.893		missing SMILES		
0327_00180	Hexacosanoic acid	C26H52O2	6.55		missing SMILES		
0327_00185	Azelaic acid	C9H16O4	3.273		missing SMILES		
0327_00189	Aleuritic acid	C16H32O5	3.436		missing SMILES		
0327_00195	INOSINE MONOPHOSPHATE	C10H13N4O8P	0.604		missing SMILES		
0327_00196	GUANOSINE	C10H13N5O5	0.838		missing SMILES		
0327_00197	THYMIDINE	C10H14N2O5	1.38		missing SMILES		
0327_00198	DEOXYADENOSINE MONOPHOSPHATE	C10H14N5O6P	0.631		missing SMILES		
0327_00201	METHYLTHIOADENOSINE	C11H15N5O3S	2.386		missing SMILES		
0327_00202	N-ACETYLNEURAMINATE	C11H19NO9	0.582		missing SMILES		
