id	name	formula	rt	smiles.std	status	inchi.std	inchikey.std
0374_00004	Adenine	C5H5N5	3.842		missing SMILES		
0374_00015	Citric acid	C6H8O7	16.492		missing SMILES		
0374_00032	GSSG	C20H32N6O12S2	15.617		missing SMILES		
0374_00039	Isocitric acid	C6H8O7	15.75		missing SMILES		
0374_00045	Malonic Acid	C3H4O4	9.633		missing SMILES		
0374_00052	Nicotinic acid	C6H5NO2	2.1		missing SMILES		
0374_00057	PEP	C3H5O6P	13.55		missing SMILES		
0374_00060	Phosphoglyceric acid A	C3H7O7P	13.567		missing SMILES		
0374_00066	Succinic Acid	C4H6O4	12.092		missing SMILES		
0374_00068	Thiamine	C12H17N4OS	12.708		missing SMILES		
0374_00070	Triose phosphate	C3H7O6P	11.467		missing SMILES		
