id	name	method.type	source	url	pmid	authors	missing information	comment	model.manual_void_threshold_estimate	model.flags
0354	MSMS_pos_50_MeOH_HSS C18	RP	Dataset - BGC			E.-M. Harrieder, M. Witting				
