id	name	formula	rt	smiles.std	status	inchi.std	inchikey.std
0156_00001	(2-AMINOETHYL)PHOSPHONATE	C2H8NO3P	0.81		missing SMILES		
0156_00002	1-HYDROXY-2-NAPHTHOATE	C11H8O3	21.69		missing SMILES		
0156_00005	3-(2-HYDROXYPHENYL)PROPANOATE	C9H10O3	14.18		missing SMILES		
0156_00008	4-ACETAMIDOBUTANOATE	C6H11NO3	3.71		missing SMILES		
0156_00009	4-HYDROXY-2-QUINOLINECARBOXYLIC ACID	C10H7NO3	10.77		missing SMILES		
0156_00010	4-PYRIDOXATE	C8H9NO4	4.57		missing SMILES		
0156_00012	5-HYDROXYMETHYLURACIL	C5H6N2O3	0.9		missing SMILES		
0156_00013	6-CARBOXYHEXANOATE	C7H12O4	11.73		missing SMILES		
0156_00014	ADENINE	C5H5N5	0.9		missing SMILES		
0156_00016	ANILINE-2-SULFONIC ACID	C6H7NO3S	2.13		missing SMILES		
0156_00017	AZELAIC ACID	C9H16O4	16.95		missing SMILES		
0156_00021	CITRAMALATE	C5H8O5	2.32		missing SMILES		
0156_00024	DETHIOBIOTIN	C10H18N2O3	14.28		missing SMILES		
0156_00029	FORMYL-L-METHIONYL PEPTIDE	C6H11NO3S	7.57		missing SMILES		
0156_00031	GLYCERALDEHYDE 3-PHOSPHATE DIETHYL ACETAL	C7H17O7P	6.25		missing SMILES		
0156_00035	INDOXYL SULFATE	C8H7NO4S	7.71		missing SMILES		
0156_00037	INOSINE 5'-MONOPHOSPHATE	C25H53N4O8PSi5	0.92		missing SMILES		
0156_00043	N6-(DELTA2-ISOPENTENYL)-ADENINE	C10H13N5	13.59		missing SMILES		
0156_00044	N-ACETYL-DL-GLUTAMIC ACID	C7H11NO5	2.22		missing SMILES		
0156_00045	N-ACETYL-DL-METHIONINE	C7H13NO3S	8.96		missing SMILES		
0156_00047	N-ACETYLGLYCINE	C4H7NO3	0.95		missing SMILES		
0156_00053	OMEGA-HYDROXYDODECANOIC ACID	C12H24O3	22.44		missing SMILES		
0156_00055	PTERIN	C6H5N5O	3.11		missing SMILES		
0156_00056	PURINE	C5H4N4	2.6		missing SMILES		
0156_00058	RIBOFLAVIN	C17H20N4O6	13.53		missing SMILES		
0156_00060	SUBERIC ACID	C8H14O4	14.56		missing SMILES		
0156_00061	TAURINE	C2H7NO3S	0.81		missing SMILES		
0156_00063	URATE	C5H4N4O3	0.92		missing SMILES		
0156_00064	URIDINE-5-MONOPHOSPHATE	C9H13N2O9P	0.92		missing SMILES		
0156_00065	XANTHINE	C5H4N4O2	2.39		missing SMILES		
0156_00067	XANTHURENIC ACID	C10H7NO4	10.53		missing SMILES		
