id	name	method.type	source	url	pmid	authors	missing information	comment	model.flags
0317	CCS_neg_40_ACN_Raptor Biphenyl	RP	Dataset - BGC			E.-M. Harrieder, M. Witting			ESSENTIAL_METADATA_FEATURES_UNAVAILABLE
