id	name	formula	rt	pubchem.cid	pubchem.smiles.isomeric	pubchem.smiles.canonical	pubchem.inchi	pubchem.inchikey	id.chebi	id.hmdb	id.lipidmaps	id.kegg	comment
0433_00001			0.6	8113		C(CO)NCCO							
0433_00002			0.6	774		C1=C(NC=N1)CCN							
0433_00003			0.6	6427003	C(CCN)C[C@@H](C(=O)O)NC(=O)[C@H](CC(=O)O)N								
0433_00004			0.6	3032849	C(C[C@@H](C(=O)O)N)[C@H](CN)O								
0433_00005			0.6	165271	C1=C(NC=N1)C[C@@H](CO)N								
0433_00006			0.6	6262	C(C[C@@H](C(=O)O)N)CN								
0433_00007			0.6	5962	C(CCN)C[C@@H](C(=O)O)N								
0433_00008			0.7	107812		C(CS(=O)O)N							
0433_00009			0.7	119		C(CC(=O)O)CN							
0433_00010			0.7	1052		CC1=NC=C(C(=C1O)CN)CO							
0433_00011			0.7	7045767	CC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C								
0433_00012			0.7	80283	CC[C@@H](C(=O)O)N								
0433_00013			0.7	439217	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O)N)O)O)OP(=O)(O)O								
0433_00014			0.7	439258	C(CSC[C@@H](C(=O)O)N)[C@@H](C(=O)O)N								
0433_00015			0.7	64950		CNC(=O)C1=CN=CC=C1							
0433_00016			0.7	135398631	C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N=C(NC2=O)N								
0433_00017			0.7	673		CN(C)CC(=O)O							
0433_00018			0.7	1237		COC1=C(C=CC(=C1)C(CN)O)O							
0433_00019			0.7	500		C(CC(=O)O)CN=C(N)N							
0433_00020			0.7	6083	C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N								
0433_00021			0.7	6287	CC(C)[C@@H](C(=O)O)N								
0433_00022			0.7	138		C(CCN)CC(=O)O							
0433_00023			0.7	27476	CN1C=NC2=C(C1=N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O								
0433_00024			0.7	439224	C1=C(NC=N1)C[C@@H](C(=O)O)NC(=O)CCN								
0433_00025			0.7	1088		CNCC(=O)O							
0433_00026			0.7	5780	C([C@H]([C@H]([C@@H]([C@H](CO)O)O)O)O)O								
0433_00027			0.7	92105	CN1C=C(N=C1)C[C@@H](C(=O)O)N								
0433_00028			0.7	5951	C([C@@H](C(=O)O)N)O								
0433_00029			0.7	145742	C1C[C@H](NC1)C(=O)O								
0433_00030			0.7	79101		C1CC(N(C1)C(=O)CN)C(=O)O							
0433_00031			0.7	177491	C(CS(=O)(=O)O)[C@@H](C(=O)O)N								
0433_00032			0.7	6274	C1=C(NC=N1)C[C@@H](C(=O)O)N								
0433_00033			0.7	657272	C[N+](C)(C)CCOP(=O)([O-])OC[C@@H](CO)O								
0433_00034			0.7	247		C[N+](C)(C)CC(=O)[O-]							
0433_00035			0.7	10111		CN=C(N)N							
0433_00036			0.7	12647	C(CO)[C@@H](C(=O)O)N								
0433_00037			0.7	6251	C([C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O								
0433_00038			0.7	11850	C([C@H]([C@@H]([C@@H]([C@H](CO)O)O)O)O)O								
0433_00039			0.7	6912	C([C@H](C([C@H](CO)O)O)O)O								
0433_00040			0.7	225710		CSCC(C(=O)O)N							
