id	url	source	comment	authors	name	missing information	mail	method.type
0410	10.1007/s00216-015-8540-6	Publication - Gago-Ferrero	Submitted by Fangyuan Sun	Gago-Ferrero, P., Borova, V., Dasenaki, M.E. et al	ROASMI_30	column temperature		RP
