id	name	formula	rt	smiles.std	status
0249_00135	2-Methyl-4-pentenoic acid	C6H10O2	2.571		'PUGREST.BadRequest: error: '
0249_00140	3,3-Dimethylglutaric acid	C7H12O4	2.571		'PUGREST.BadRequest: error: '
0249_00142	17-Octadecynoic acid	C18H32O2	6.439		'PUGREST.BadRequest: error: '
0249_00148	10-Undecenoic acid	C11H20O2	4.05		'PUGREST.BadRequest: error: '
0249_00151	Pentadecanoic acid	C15H30O2	6.629		'PUGREST.BadRequest: error: '
0249_00185	Azelaic acid	C9H16O4	3.275		'PUGREST.BadRequest: error: '
0249_00189	Aleuritic acid	C16H32O5	3.577		'PUGREST.BadRequest: error: '
0249_00194	INOSINE	C10H12N4O5	0.724		'PUGREST.BadRequest: error: '
0249_00195	INOSINE MONOPHOSPHATE	C10H13N4O8P	0.911		'PUGREST.BadRequest: error: '
0249_00196	GUANOSINE	C10H13N5O5	0.724		'PUGREST.BadRequest: error: '
0249_00197	THYMIDINE	C10H14N2O5	1.101		'PUGREST.BadRequest: error: '
0249_00198	DEOXYADENOSINE MONOPHOSPHATE	C10H14N5O6P	0.702		'PUGREST.BadRequest: error: '
0249_00199	TRYPTOPHAN	C11H12N2O2	1.66		'PUGREST.BadRequest: error: '
0249_00201	METHYLTHIOADENOSINE	C11H15N5O3S	1.987		'PUGREST.BadRequest: error: '
0249_00202	N-ACETYLNEURAMINATE	C11H19NO9	0.607		'PUGREST.BadRequest: error: '
0249_00203	N-ACETYLTRYPTOPHAN	C13H14N2O3	3.093		'PUGREST.BadRequest: error: '
0249_00204	FOLATE	C19H19N7O6	2.365		'PUGREST.BadRequest: error: '
0249_00211	TAURINE	C2H7NO3S	0.537		'PUGREST.BadRequest: error: '
0249_00214	MALONATE	C3H4O4	0.746		'PUGREST.BadRequest: error: '
0249_00221	SERINE	C3H7NO3	0.724		'PUGREST.BadRequest: error: '
0249_00226	URACIL	C4H4N2O2	0.63		'PUGREST.BadRequest: error: '
0249_00243	GLUTAMINE	C5H10N2O3	0.515		'PUGREST.BadRequest: error: '
0249_00251	URATE	C5H4N4O3	0.582		'PUGREST.BadRequest: error: '
0249_00253	GUANINE	C5H5N5O	0.724		'PUGREST.BadRequest: error: '
0249_00255	DIHYDROOROTATE	C5H6N2O4	0.63		'PUGREST.BadRequest: error: '
0249_00264	GLUCOSE 6-PHOSPHATE	C6H13O9P	0.724		'PUGREST.BadRequest: error: '
0249_00275	PYRIDOXINE	C8H11NO3	0.537		'PUGREST.BadRequest: error: '
0249_00279	PHENYLALANINE	C9H11NO2	1.008		'PUGREST.BadRequest: error: '
0249_00283	URIDINE MONOPHOSPHATE	C9H13N2O9P	0.724		'PUGREST.BadRequest: error: '
0249_00285	DEOXYCYTIDINE MONOPHOSPHATE	C9H14N3O7P	0.559		'PUGREST.BadRequest: error: '
0249_00286	CARNOSINE	C9H14N4O3	0.466		'PUGREST.BadRequest: error: '
0249_00290	XANTHOSINE	C10H12N4O6	0.747		'PUGREST.BadRequest: error: '
0249_00292	DEOXYGUANOSINE-MONOPHOSPHATE	C10H14N5O7P	0.561		'PUGREST.BadRequest: error: '
0249_00293	ADENOSINE-MONOPHOSPHATE	C10H14N5O7P	0.561		'PUGREST.BadRequest: error: '
0249_00297	TRYPTOPHAN	C11H12N2O2	1.66		'PUGREST.BadRequest: error: '
0249_00300	TREHALOSE	C12H22O11	0.538		'PUGREST.BadRequest: error: '
0249_00301	CITICOLINE	C14H26N4O11P2	0.538		'PUGREST.BadRequest: error: '
0249_00303	THYROTROPIN RELEASING HORMONE	C16H22N6O4	0.56		'PUGREST.BadRequest: error: '
0249_00304	DTDP-D-GLUCOSE	C16H26N2O16P2	1.895		'PUGREST.BadRequest: error: '
0249_00320	CYSTEATE	C3H7NO5S	0.631		'PUGREST.BadRequest: error: '
0249_00326	1-AMINOCYCLOPROPANECARBOXYLATE	C4H7NO2	0.538		'PUGREST.BadRequest: error: '
0249_00329	HOMOCYSTEINE	C4H9NO2S	0.511		'PUGREST.BadRequest: error: '
0249_00333	D-ORNITHINE	C5H12N2O2	0.489		'PUGREST.BadRequest: error: '
0249_00336	OXOPROLINE	C5H7NO3	0.698		'PUGREST.BadRequest: error: '
0249_00338	TRANS-4-HYDROXY-L-PROLINE	C5H9NO3	0.511		'PUGREST.BadRequest: error: '
0249_00339	TRANS-4-HYDROXY-L-PROLINE	C5H9NO3	0.511		'PUGREST.BadRequest: error: '
0249_00340	N-METHYLASPARTATE	C5H9NO4	0.538		'PUGREST.BadRequest: error: '
0249_00341	N-ACETYLASPARAGINE	C6H10N2O4	0.583		'PUGREST.BadRequest: error: '
0249_00343	GLUCURONATE	C6H10O7	0.56		'PUGREST.BadRequest: error: '
0249_00345	PIPECOLATE	C6H11NO2	0.538		'PUGREST.BadRequest: error: '
0249_00346	4-ACETAMIDOBUTANOATE	C6H11NO3	0.797		'PUGREST.BadRequest: error: '
0249_00347	AMINOADIPATE	C6H11NO4	0.538		'PUGREST.BadRequest: error: '
