id	name	formula	rt	smiles.std	status	inchi.std	inchikey.std
0339_00095	Stearoyl-L-carnitine	C25H49NO4	6.133		missing SMILES		
0339_00100	2-Hydroxytetradecanoic acid	C14H28O3	6.089		missing SMILES		
0339_00101	Isopalmitic acid	C16H32O2	6.536		missing SMILES		
0339_00102	14-Methylhexadecanoic acid	C17H34O2	6.581		missing SMILES		
0339_00103	2-Hydroxyhexadecanoic acid	C16H32O3	6.301		missing SMILES		
0339_00104	Isostearic acid	C18H36O2	6.673		missing SMILES		
0339_00105	17-Methylstearic acid	C19H38O2	6.7		missing SMILES		
0339_00108	Heptacosanoic Acid	C27H54O2	7.051		missing SMILES		
0339_00113	Phytanic acid	C20H40O2	6.677		missing SMILES		
0339_00114	Heneicosanoic acid	C21H42O2	6.819		missing SMILES		
0339_00115	Behenic acid	C22H44O2	6.864		missing SMILES		
0339_00116	Tricosanoic acid	C23H46O2	6.911		missing SMILES		
0339_00119	Pentacosanoic Acid	C25H50O2	6.982		missing SMILES		
0339_00120	Octacosanoic acid	C28H56O2	7.075		missing SMILES		
0339_00126	15-Methylpalmitic acid	C17H34O2	6.583		missing SMILES		
0339_00130	Arachidic acid	C20H40O2	6.68		missing SMILES		
0339_00132	Melissic acid	C30H60O2	7.125		missing SMILES		
0339_00135	2-Methyl-4-pentenoic acid	C6H10O2	3.156		missing SMILES		
0339_00140	3,3-Dimethylglutaric acid	C7H12O4	3.156		missing SMILES		
0339_00142	17-Octadecynoic acid	C18H32O2	6.529		missing SMILES		
0339_00151	Pentadecanoic acid	C15H30O2	6.439		missing SMILES		
0339_00152	Heptadecanoic acid	C17H34O2	6.603		missing SMILES		
0339_00153	Nonadecanoic acid	C19H38O2	6.718		missing SMILES		
0339_00175	Palmitic acid	C16H32O2	6.537		missing SMILES		
0339_00178	Stearic acid	C18H36O2	6.674		missing SMILES		
0339_00185	Azelaic acid	C9H16O4	4.477		missing SMILES		
0339_00189	Aleuritic acid	C16H32O5	4.92		missing SMILES		
0339_00195	INOSINE MONOPHOSPHATE	C10H13N4O8P	0.702		missing SMILES		
0339_00196	GUANOSINE	C10H13N5O5	1.146		missing SMILES		
0339_00197	THYMIDINE	C10H14N2O5	2.177		missing SMILES		
0339_00198	DEOXYADENOSINE MONOPHOSPHATE	C10H14N5O6P	0.818		missing SMILES		
0339_00201	METHYLTHIOADENOSINE	C11H15N5O3S	3.184		missing SMILES		
0339_00202	N-ACETYLNEURAMINATE	C11H19NO9	0.609		missing SMILES		
0339_00203	N-ACETYLTRYPTOPHAN	C13H14N2O3	4.123		missing SMILES		
0339_00204	FOLATE	C19H19N7O6	3.675		missing SMILES		
0339_00214	MALONATE	C3H4O4	0.609		missing SMILES		
0339_00226	URACIL	C4H4N2O2	0.702		missing SMILES		
0339_00231	MALATE	C4H6O5	0.676		missing SMILES		
0339_00243	GLUTAMINE	C5H10N2O3	0.561		missing SMILES		
0339_00248	PURINE	C5H4N4	1.289		missing SMILES		
0339_00250	XANTHINE	C5H4N4O2	0.933		missing SMILES		
0339_00251	URATE	C5H4N4O3	0.774		missing SMILES		
0339_00255	DIHYDROOROTATE	C5H6N2O4	0.702		missing SMILES		
0339_00272	ISOCITRATE	C6H8O7	0.676		missing SMILES		
0339_00274	QUINATE	C7H12O6	0.609		missing SMILES		
0339_00280	TYROSINE	C9H11NO3	0.796		missing SMILES		
0339_00281	L-DOPA	C9H11NO4	0.702		missing SMILES		
0339_00283	URIDINE MONOPHOSPHATE	C9H13N2O9P	0.609		missing SMILES		
0339_00284	CYTIDINE	C9H13N3O5	0.631		missing SMILES		
0339_00285	DEOXYCYTIDINE MONOPHOSPHATE	C9H14N3O7P	0.631		missing SMILES		
0339_00286	CARNOSINE	C9H14N4O3	0.561		missing SMILES		
0339_00290	XANTHOSINE	C10H12N4O6	1.472		missing SMILES		
0339_00297	TRYPTOPHAN	C11H12N2O2	2.53		missing SMILES		
0339_00300	TREHALOSE	C12H22O11	0.583		missing SMILES		
0339_00301	CITICOLINE	C14H26N4O11P2	0.632		missing SMILES		
0339_00303	THYROTROPIN RELEASING HORMONE	C16H22N6O4	1.988		missing SMILES		
0339_00304	DTDP-D-GLUCOSE	C16H26N2O16P2	0.702		missing SMILES		
0339_00305	MELANIN	C18H10N2O4	5.667		missing SMILES		
0339_00308	NADP	C21H28N7O17P3	0.746		missing SMILES		
0339_00319	3-SULFINOALANINE	C3H7NO4S	0.56		missing SMILES		
0339_00320	CYSTEATE	C3H7NO5S	0.56		missing SMILES		
0339_00325	TARTRATE	C4H6O6	0.609		missing SMILES		
0339_00341	N-ACETYLASPARAGINE	C6H10N2O4	0.702		missing SMILES		
0339_00343	GLUCURONATE	C6H10O7	0.56		missing SMILES		
0339_00344	GALACTARATE	C6H10O8	0.583		missing SMILES		
0339_00346	4-ACETAMIDOBUTANOATE	C6H11NO3	1.424		missing SMILES		
0339_00352	GLUCONATE	C6H12O7	0.583		missing SMILES		
0339_00356	GLUCOSE 6-PHOSPHATE	C6H13O9P	0.56		missing SMILES		
0339_00365	HISTIDINE	C6H9N3O2	0.538		missing SMILES		
0339_00369	CYSTATHIONINE	C7H14N2O4S	0.56		missing SMILES		
0339_00370	QUINOLINATE	C7H5NO4	1.003		missing SMILES		
0339_00371	THEOPHYLLINE	C7H8N4O2	3.535		missing SMILES		
0339_00372	PARAXANTHINE	C7H8N4O2	3.535		missing SMILES		
0339_00373	3-DEHYDROSHIKIMATE	C7H8O5	0.746		missing SMILES		
0339_00375	DOPAMINE	C8H11NO2	0.724		missing SMILES		
0339_00378	HOMOCYSTINE	C8H16N2O4S2	0.632		missing SMILES		
0339_00380	4-PYRIDOXATE	C8H9NO4	1.802		missing SMILES		
0339_00381	DEOXYURIDINE	C9H12N2O5	1.216		missing SMILES		
0339_00387	CYCLIC GMP	C10H12N5O7P	1.144		missing SMILES		
0339_00388	XANTHOSINE-MONOPHOSPHATE	C10H13N4O9P	0.695		missing SMILES		
0339_00390	DEOXYGUANOSINE	C10H13N5O4	1.587		missing SMILES		
0339_00392	THYMIDINE-MONOPHOSPHATE	C10H15N2O8P	0.837		missing SMILES		
0339_00393	DGDP	C10H15N5O10P2	0.695		missing SMILES		
0339_00394	ADENOSINE 3',5'-DIPHOSPHATE	C10H15N5O10P2	0.695		missing SMILES		
0339_00403	URIDINE DIPHOSPHATE GLUCOSE	C15H24N2O17P2	0.603		missing SMILES		
0339_00405	URIDINE DIPHOSPHATEGALACTOSE	C15H24N2O17P2	0.603		missing SMILES		
0339_00406	ADP-GLUCOSE	C16H25N5O15P2	0.603		missing SMILES		
0339_00408	S-HEXYL-GLUTATHIONE	C16H29N3O6S	4.587		missing SMILES		
0339_00409	RIBOFLAVIN	C17H20N4O6	4.445		missing SMILES		
0339_00410	URIDINE DIPHOSPHATE-N-ACETYLGALACTOSAMINE	C17H27N3O17P2	0.603		missing SMILES		
0339_00411	URIDINE DIPHOSPHATE-N-ACETYLGLUCOSAMINE	C17H27N3O17P2	0.603		missing SMILES		
0339_00413	FAD	C27H33N9O15P2	4.073		missing SMILES		
0339_00422	3-PHOSPHOGLYCERATE	C3H7O7P	0.58		missing SMILES		
0339_00444	5-AMINOLEVULINATE	C5H9NO3	1.051		missing SMILES		
0339_00445	N-ACETYLALANINE	C5H9NO3	1.051		missing SMILES		
0339_00450	GLUCOSAMINATE	C6H13NO6	0.558		missing SMILES		
0339_00451	GALACTOSE 1-PHOSPHATE	C6H13O9P	0.558		missing SMILES		
0339_00452	MANNOSE 6-PHOSPHATE	C6H13O9P	0.558		missing SMILES		
0339_00453	FRUCTOSE 6-PHOSPHATE	C6H13O9P	0.558		missing SMILES		
0339_00455	N-ACETYLMETHIONINE	C7H13NO3S	3.038		missing SMILES		
0339_00465	N-ALPHA-ACETYLLYSINE	C8H16N2O3	0.625		missing SMILES		
0339_00467	INDOXYL SULFATE	C8H7NO4S	2.524		missing SMILES		
0339_00468	3-NITRO-L-TYROSINE	C9H10N2O5	1.917		missing SMILES		
0339_00469	CYTIDINE 2',3'-CYCLIC PHOSPHATE	C9H12N3O7P	0.625		missing SMILES		
0339_00470	DEOXYURIDINE-MONOPHOSPHATE	C9H13N2O8P	0.695		missing SMILES		
0339_00472	CYTIDINE MONOPHOSPHATE	C9H14N3O8P	0.603		missing SMILES		
0339_00476	CYTIDINE DIPHOSPHATE	C9H15N3O11P2	0.603		missing SMILES		
0339_00477	AICAR	C9H15N4O8P	0.625		missing SMILES		
0339_00568	INDOLE-3-ACETAMIDE	C10H10N2O	3.75		missing SMILES		
0339_00570	INDOLE-3-ETHANOL	C10H11NO	4.057		missing SMILES		
0339_00576	10-HYDROXYDECANOATE	C10H20O3	4.922		missing SMILES		
0339_00583	N-ACETYLPHENYLALANINE	C11H13NO3	4.057		missing SMILES		
0339_00587	MELATONIN	C13H16N2O2	4.571		missing SMILES		
0339_00589	CORTISOL	C21H30O5	5.486		missing SMILES		
0339_00590	PREGNENOLONE SULFATE	C21H32O5S	6.515		missing SMILES		
0339_00591	CORTISOL 21-ACETATE	C23H32O6	5.881		missing SMILES		
0339_00592	GLYCOCHENODEOXYCHOLATE	C26H43NO5	6.142		missing SMILES		
0339_00593	GLYCOCHOLATE	C26H43NO6	5.928		missing SMILES		
0339_00596	2-PROPENOATE	C3H4O2	0.959		missing SMILES		
0339_00612	2-HYDROXY-4-(METHYLTHIO)BUTANOATE	C5H10O3S	2.507		missing SMILES		
0339_00615	5-VALEROLACTONE	C5H8O2	2.436		missing SMILES		
0339_00624	THIOPURINE S-METHYLETHER	C6H6N4S	3.772		missing SMILES		
0339_00632	6-CARBOXYHEXANOATE	C7H12O4	3.351		missing SMILES		
0339_00633	BENZALDEHYDE	C7H6O	2.977		missing SMILES		
0339_00638	4-HYDROXYBENZOATE	C7H6O3	0.822		missing SMILES		
0339_00652	MANDELATE	C8H8O3	2.977		missing SMILES		
0339_00655	3,4 DIHYDROXYMANDELATE	C8H8O5	0.822		missing SMILES		
0339_00660	CAFFEATE	C9H8O4	3.306		missing SMILES		
0339_00661	3-(4-HYDROXYPHENYL)PYRUVATE	C9H8O4	3.306		missing SMILES		
0339_00662	3,5-DIIODO-L-TYROSINE	C9H9I2NO3	3.586		missing SMILES		
0339_00663	HIPPURATE	C9H9NO3	3.443		missing SMILES		
0339_00665	BIOTIN	C10H16N2O3S	4.001		missing SMILES		
0339_00666	DETHIOBIOTIN	C10H18N2O3	4.215		missing SMILES		
0339_00667	SEBACATE	C10H18O4	4.868		missing SMILES		
0339_00674	N-ACETYLSEROTONIN	C12H14N2O2	3.581		missing SMILES		
0339_00675	SUCROSE	C12H22O11	0.603		missing SMILES		
0339_00676	MELIBIOSE	C12H22O11	0.603		missing SMILES		
0339_00677	MALTOSE	C12H22O11	0.603		missing SMILES		
0339_00678	CELLOBIOSE	C12H22O11	0.603		missing SMILES		
0339_00679	PALATINOSE	C12H22O11	0.603		missing SMILES		
0339_00687	ACETOACETATE	C4H6O3	0.581		missing SMILES		
0339_00689	ARABINOSE	C5H10O5	0.581		missing SMILES		
0339_00690	XYLOSE	C5H10O5	0.581		missing SMILES		
0339_00691	ARABINOSE	C5H10O5	0.581		missing SMILES		
