id	name	formula	rt	smiles.std	status
0319_00095	Stearoyl-L-carnitine	C25H49NO4			'PUGREST.BadRequest: error: '
0319_00100	2-Hydroxytetradecanoic acid	C14H28O3			'PUGREST.BadRequest: error: '
0319_00101	Isopalmitic acid	C16H32O2			'PUGREST.BadRequest: error: '
0319_00102	14-Methylhexadecanoic acid	C17H34O2			'PUGREST.BadRequest: error: '
0319_00103	2-Hydroxyhexadecanoic acid	C16H32O3			'PUGREST.BadRequest: error: '
0319_00104	Isostearic acid	C18H36O2			'PUGREST.BadRequest: error: '
0319_00105	17-Methylstearic acid	C19H38O2			'PUGREST.BadRequest: error: '
0319_00113	Phytanic acid	C20H40O2			'PUGREST.BadRequest: error: '
0319_00114	Heneicosanoic acid	C21H42O2			'PUGREST.BadRequest: error: '
0319_00115	Behenic acid	C22H44O2			'PUGREST.BadRequest: error: '
0319_00116	Tricosanoic acid	C23H46O2			'PUGREST.BadRequest: error: '
0319_00119	Pentacosanoic Acid	C25H50O2			'PUGREST.BadRequest: error: '
0319_00125	Myristic acid	C14H28O2			'PUGREST.BadRequest: error: '
0319_00126	15-Methylpalmitic acid	C17H34O2			'PUGREST.BadRequest: error: '
0319_00135	2-Methyl-4-pentenoic acid	C6H10O2			'PUGREST.BadRequest: error: '
0319_00140	3,3-Dimethylglutaric acid	C7H12O4			'PUGREST.BadRequest: error: '
0319_00142	17-Octadecynoic acid	C18H32O2			'PUGREST.BadRequest: error: '
0319_00151	Pentadecanoic acid	C15H30O2			'PUGREST.BadRequest: error: '
0319_00152	Heptadecanoic acid	C17H34O2			'PUGREST.BadRequest: error: '
0319_00153	Nonadecanoic acid	C19H38O2			'PUGREST.BadRequest: error: '
0319_00162	10-Hydroxydecanoic acid	C10H20O3			'PUGREST.BadRequest: error: '
0319_00175	Palmitic acid	C16H32O2			'PUGREST.BadRequest: error: '
0319_00178	Stearic acid	C18H36O2			'PUGREST.BadRequest: error: '
0319_00185	Azelaic acid	C9H16O4			'PUGREST.BadRequest: error: '
0319_00189	Aleuritic acid	C16H32O5			'PUGREST.BadRequest: error: '
0319_00194	INOSINE	C10H12N4O5			'PUGREST.BadRequest: error: '
0319_00195	INOSINE MONOPHOSPHATE	C10H13N4O8P			'PUGREST.BadRequest: error: '
0319_00196	GUANOSINE	C10H13N5O5			'PUGREST.BadRequest: error: '
0319_00197	THYMIDINE	C10H14N2O5			'PUGREST.BadRequest: error: '
0319_00198	DEOXYADENOSINE MONOPHOSPHATE	C10H14N5O6P			'PUGREST.BadRequest: error: '
0319_00201	METHYLTHIOADENOSINE	C11H15N5O3S			'PUGREST.BadRequest: error: '
0319_00202	N-ACETYLNEURAMINATE	C11H19NO9			'PUGREST.BadRequest: error: '
0319_00203	N-ACETYLTRYPTOPHAN	C13H14N2O3			'PUGREST.BadRequest: error: '
0319_00204	FOLATE	C19H19N7O6			'PUGREST.BadRequest: error: '
0319_00205	DIHYDROFOLATE	C19H21N7O6			'PUGREST.BadRequest: error: '
0319_00214	MALONATE	C3H4O4			'PUGREST.BadRequest: error: '
0319_00218	SARCOSINE	C3H7NO2			'PUGREST.BadRequest: error: '
0319_00219	L-ALANINE	C3H7NO2			'PUGREST.BadRequest: error: '
0319_00226	URACIL	C4H4N2O2			'PUGREST.BadRequest: error: '
0319_00230	SUCCINATE	C4H6O4			'PUGREST.BadRequest: error: '
0319_00233	TARTRATE	C4H6O6			'PUGREST.BadRequest: error: '
0319_00243	GLUTAMINE	C5H10N2O3			'PUGREST.BadRequest: error: '
0319_00247	OROTATE	C5H4N2O4			'PUGREST.BadRequest: error: '
0319_00250	XANTHINE	C5H4N4O2			'PUGREST.BadRequest: error: '
0319_00251	URATE	C5H4N4O3			'PUGREST.BadRequest: error: '
0319_00252	ADENINE	C5H5N5			'PUGREST.BadRequest: error: '
0319_00253	GUANINE	C5H5N5O			'PUGREST.BadRequest: error: '
0319_00255	DIHYDROOROTATE	C5H6N2O4			'PUGREST.BadRequest: error: '
0319_00261	GLUCONATE	C6H12O7			'PUGREST.BadRequest: error: '
0319_00264	GLUCOSE 6-PHOSPHATE	C6H13O9P			'PUGREST.BadRequest: error: '
0319_00274	QUINATE	C7H12O6			'PUGREST.BadRequest: error: '
0319_00275	PYRIDOXINE	C8H11NO3			'PUGREST.BadRequest: error: '
0319_00281	L-DOPA	C9H11NO4			'PUGREST.BadRequest: error: '
0319_00282	URIDINE	C9H12N2O6			'PUGREST.BadRequest: error: '
0319_00283	URIDINE MONOPHOSPHATE	C9H13N2O9P			'PUGREST.BadRequest: error: '
0319_00284	CYTIDINE	C9H13N3O5			'PUGREST.BadRequest: error: '
0319_00285	DEOXYCYTIDINE MONOPHOSPHATE	C9H14N3O7P			'PUGREST.BadRequest: error: '
0319_00286	CARNOSINE	C9H14N4O3			'PUGREST.BadRequest: error: '
0319_00290	XANTHOSINE	C10H12N4O6			'PUGREST.BadRequest: error: '
