id	bits.on
0319_00004	5,15,20,26,49,60,76,85,87,89,94,108,118,153,163,182,207,222,228,231,252,261,281,285,290,316,326,340,351,352,401,402,408,424,437,480,482,499,508,530,566,609,626,657,690,710,713,727,752,753,759,772,777,802,818,851,860,879,936,948,964,969,976,987,999,1003,1009,1015,1022
0319_00008	5,15,20,26,35,39,49,60,64,76,85,87,89,94,118,120,152,153,163,170,180,182,204,207,222,228,231,252,261,281,285,290,316,326,351,368,391,401,408,420,424,437,480,499,508,530,552,594,602,609,626,664,690,710,726,727,752,753,758,759,772,802,818,860,936,948,949,964,976,999,1009
0319_00010	15,20,25,26,39,42,60,71,72,76,85,87,89,94,100,107,134,148,153,207,208,215,222,223,231,245,262,281,285,351,356,357,381,399,491,497,499,503,508,513,515,531,540,541,560,594,603,614,626,663,664,677,727,742,755,758,759,771,772,778,801,802,828,860,875,878,890,909,915,920,936,948,962,964,968,976,1019,1022
0319_00011	4,15,20,26,39,60,71,76,85,87,89,94,120,128,153,159,163,170,207,215,222,223,231,252,270,278,285,290,316,366,370,391,398,401,424,437,439,480,491,499,501,503,508,516,524,530,580,584,594,602,609,614,626,664,690,697,726,727,758,759,772,801,802,818,860,871,909,915,927,936,948,964,967,972,976
0319_00012	4,5,15,20,26,35,39,45,49,60,64,76,80,85,87,89,92,99,118,120,146,152,153,159,163,170,180,207,222,228,231,236,243,252,270,281,285,290,314,316,326,351,360,366,368,370,391,401,408,420,424,437,479,499,508,516,524,530,552,594,602,609,626,664,690,726,727,753,758,759,772,802,808,818,860,936,948,949,964,970,976,999,1009
0319_00013	15,20,21,25,26,36,61,72,85,89,117,129,134,139,141,148,153,208,216,222,245,255,302,305,313,315,326,351,357,358,399,401,408,449,458,472,499,508,513,566,603,626,627,648,649,681,713,727,733,749,751,755,768,772,782,801,836,852,855,862,898,926,948,968,973,1019,1022
0319_00018	11,15,20,26,60,71,76,85,87,89,94,153,161,163,182,207,215,222,223,231,237,261,285,290,316,427,440,455,468,472,480,486,491,499,503,508,530,580,591,594,608,614,626,690,697,710,719,723,727,748,752,758,759,768,772,801,802,809,818,860,909,936,948,964,976,1012
0319_00029	15,20,26,39,60,71,76,85,87,89,94,120,153,163,170,182,207,215,222,223,231,252,261,285,290,316,370,391,398,401,424,437,480,491,499,503,508,530,580,594,602,609,614,626,664,690,697,710,726,727,752,758,759,772,801,802,818,860,909,915,936,948,964,967,972,976
0319_00033	5,15,20,26,35,39,49,60,64,76,85,87,89,94,118,120,152,153,163,170,180,182,207,222,228,231,252,261,281,285,290,316,326,351,368,370,391,401,408,420,424,437,480,499,508,530,552,594,602,609,626,664,690,710,726,727,752,753,758,759,772,802,818,860,936,948,949,964,976,999,1009
0319_00041	15,20,26,49,60,67,72,76,85,87,89,93,94,134,153,156,163,182,205,207,215,222,223,231,245,261,285,399,424,448,461,480,499,503,508,530,540,562,566,594,609,613,626,632,679,697,703,705,710,727,752,759,765,772,780,801,802,851,860,879,887,909,948,963,969,976,1022
0319_00042	15,20,26,42,60,76,85,87,89,94,134,146,153,156,163,170,182,207,215,222,223,231,245,252,261,285,290,302,316,371,401,424,437,480,499,503,508,530,540,573,594,609,613,626,644,684,690,697,710,727,729,752,759,762,772,801,802,814,818,860,894,909,928,936,944,948,964,973,976,982
0319_00043	11,15,20,26,49,60,76,85,87,89,94,153,163,171,182,199,205,207,215,222,223,224,231,235,261,268,285,290,316,341,413,427,455,480,499,503,508,530,566,594,613,626,640,690,697,710,722,723,727,752,759,772,801,802,818,823,860,887,909,936,943,948,964,976,1012,1023
0319_00044	5,15,16,20,26,57,58,67,76,85,87,89,93,94,98,129,134,153,163,170,182,207,220,222,231,245,261,285,302,317,333,397,399,410,424,448,480,494,499,508,530,540,576,586,609,610,626,644,654,664,679,705,710,727,752,759,765,772,773,780,802,814,860,877,894,938,948,963,973,976,998,1019,1022
