id	name	formula	rt	smiles.std	status	inchi.std	inchikey.std
0152_00001	(2-AMINOETHYL)PHOSPHONATE	C2H8NO3P	0.98		missing SMILES		
0152_00002	10-HYDROXYDECANOATE	C10H20O3	17.73		missing SMILES		
0152_00003	1-HYDROXY-2-NAPHTHOATE	C11H8O3	19.88		missing SMILES		
0152_00006	3-(2-HYDROXYPHENYL)PROPANOATE	C9H10O3	13.25		missing SMILES		
0152_00008	3-METHOXY-4-HYDROXYMANDELATE	C9H10O5	2.78		missing SMILES		
0152_00010	4-ACETAMIDOBUTANOATE	C6H11NO3	2.43		missing SMILES		
0152_00011	4-HYDROXY-2-QUINOLINECARBOXYLIC ACID	C10H7NO3	9.94		missing SMILES		
0152_00012	4-PYRIDOXATE	C8H9NO4	2.84		missing SMILES		
0152_00014	5-HYDROXYMETHYLURACIL	C5H6N2O3	1.06		missing SMILES		
0152_00015	6-CARBOXYHEXANOATE	C7H12O4	10.9		missing SMILES		
0152_00017	ADENINE	C5H5N5	1.06		missing SMILES		
0152_00019	ANILINE-2-SULFONIC ACID	C6H7NO3S	1.89		missing SMILES		
0152_00020	AZELAIC ACID	C9H16O4	15.62		missing SMILES		
0152_00024	CITRAMALATE	C5H8O5	1.99		missing SMILES		
0152_00026	DETHIOBIOTIN	C10H18N2O3	13.19		missing SMILES		
0152_00032	FORMYL-L-METHIONYL PEPTIDE	C6H11NO3S	6.13		missing SMILES		
0152_00038	HOMOCYSTINE	C8H16N2O4S2	1.04		missing SMILES		
0152_00039	INDOXYL SULFATE	C8H7NO4S	6.23		missing SMILES		
0152_00041	INOSINE 5'-MONOPHOSPHATE	C25H53N4O8PSi5	1.08		missing SMILES		
0152_00046	LUMICHROME	C12H10N4O2	15.53		missing SMILES		
0152_00047	N6-(DELTA2-ISOPENTENYL)-ADENINE	C10H13N5	12.62		missing SMILES		
0152_00048	N-ACETYL-DL-GLUTAMIC ACID	C7H11NO5	1.77		missing SMILES		
0152_00049	N-ACETYL-DL-METHIONINE	C7H13NO3S	7.94		missing SMILES		
0152_00051	N-ACETYLGLYCINE	C4H7NO3	1.11		missing SMILES		
0152_00057	OMEGA-HYDROXYDODECANOIC ACID	C12H24O3	20.35		missing SMILES		
0152_00059	PTERIN	C6H5N5O	2.11		missing SMILES		
0152_00060	PURINE	C5H4N4	1.99		missing SMILES		
0152_00062	RIBOFLAVIN	C17H20N4O6	12.42		missing SMILES		
0152_00064	SUBERIC ACID	C8H14O4	13.52		missing SMILES		
0152_00065	TAURINE	C2H7NO3S	0.98		missing SMILES		
0152_00067	URATE	C5H4N4O3	1.08		missing SMILES		
0152_00068	URIDINE-5-MONOPHOSPHATE	C9H13N2O9P	1.08		missing SMILES		
0152_00069	XANTHINE	C5H4N4O2	1.85		missing SMILES		
0152_00071	XANTHURENIC ACID	C10H7NO4	9.71		missing SMILES		
