id	name	formula	rt	smiles.std	status
0347_00064	Decanoyl-L-carnitine	C17H33NO4			'PUGREST.BadRequest: error: '
0347_00091	3-Methylglutarylcarnitine	C13H23NO6			'PUGREST.BadRequest: error: '
0347_00095	Stearoyl-L-carnitine	C25H49NO4			'PUGREST.BadRequest: error: '
0347_00100	2-Hydroxytetradecanoic acid	C14H28O3			'PUGREST.BadRequest: error: '
0347_00135	2-Methyl-4-pentenoic acid	C6H10O2			'PUGREST.BadRequest: error: '
0347_00140	3,3-Dimethylglutaric acid	C7H12O4			'PUGREST.BadRequest: error: '
0347_00148	10-Undecenoic acid	C11H20O2			'PUGREST.BadRequest: error: '
0347_00162	10-Hydroxydecanoic acid	C10H20O3			'PUGREST.BadRequest: error: '
0347_00175	Palmitic acid	C16H32O2			'PUGREST.BadRequest: error: '
0347_00178	Stearic acid	C18H36O2			'PUGREST.BadRequest: error: '
0347_00185	Azelaic acid	C9H16O4			'PUGREST.BadRequest: error: '
0347_00189	Aleuritic acid	C16H32O5			'PUGREST.BadRequest: error: '
0347_00195	INOSINE MONOPHOSPHATE	C10H13N4O8P			'PUGREST.BadRequest: error: '
0347_00197	THYMIDINE	C10H14N2O5			'PUGREST.BadRequest: error: '
0347_00198	DEOXYADENOSINE MONOPHOSPHATE	C10H14N5O6P			'PUGREST.BadRequest: error: '
0347_00201	METHYLTHIOADENOSINE	C11H15N5O3S			'PUGREST.BadRequest: error: '
0347_00202	N-ACETYLNEURAMINATE	C11H19NO9			'PUGREST.BadRequest: error: '
0347_00203	N-ACETYLTRYPTOPHAN	C13H14N2O3			'PUGREST.BadRequest: error: '
0347_00214	MALONATE	C3H4O4			'PUGREST.BadRequest: error: '
0347_00226	URACIL	C4H4N2O2			'PUGREST.BadRequest: error: '
0347_00231	MALATE	C4H6O5			'PUGREST.BadRequest: error: '
0347_00232	MALATE	C4H6O5			'PUGREST.BadRequest: error: '
0347_00233	TARTRATE	C4H6O6			'PUGREST.BadRequest: error: '
0347_00247	OROTATE	C5H4N2O4			'PUGREST.BadRequest: error: '
0347_00251	URATE	C5H4N4O3			'PUGREST.BadRequest: error: '
0347_00252	ADENINE	C5H5N5			'PUGREST.BadRequest: error: '
0347_00255	DIHYDROOROTATE	C5H6N2O4			'PUGREST.BadRequest: error: '
0347_00261	GLUCONATE	C6H12O7			'PUGREST.BadRequest: error: '
0347_00264	GLUCOSE 6-PHOSPHATE	C6H13O9P			'PUGREST.BadRequest: error: '
0347_00271	CITRATE	C6H8O7			'PUGREST.BadRequest: error: '
0347_00272	ISOCITRATE	C6H8O7			'PUGREST.BadRequest: error: '
0347_00274	QUINATE	C7H12O6			'PUGREST.BadRequest: error: '
0347_00279	PHENYLALANINE	C9H11NO2			'PUGREST.BadRequest: error: '
0347_00281	L-DOPA	C9H11NO4			'PUGREST.BadRequest: error: '
0347_00283	URIDINE MONOPHOSPHATE	C9H13N2O9P			'PUGREST.BadRequest: error: '
0347_00285	DEOXYCYTIDINE MONOPHOSPHATE	C9H14N3O7P			'PUGREST.BadRequest: error: '
0347_00286	CARNOSINE	C9H14N4O3			'PUGREST.BadRequest: error: '
0347_00290	XANTHOSINE	C10H12N4O6			'PUGREST.BadRequest: error: '
0347_00292	DEOXYGUANOSINE-MONOPHOSPHATE	C10H14N5O7P			'PUGREST.BadRequest: error: '
0347_00293	ADENOSINE-MONOPHOSPHATE	C10H14N5O7P			'PUGREST.BadRequest: error: '
0347_00297	TRYPTOPHAN	C11H12N2O2			'PUGREST.BadRequest: error: '
0347_00299	GLUTARYLCARNITINE	C12H21NO6			'PUGREST.BadRequest: error: '
0347_00300	TREHALOSE	C12H22O11			'PUGREST.BadRequest: error: '
0347_00301	CITICOLINE	C14H26N4O11P2			'PUGREST.BadRequest: error: '
0347_00303	THYROTROPIN RELEASING HORMONE	C16H22N6O4			'PUGREST.BadRequest: error: '
0347_00304	DTDP-D-GLUCOSE	C16H26N2O16P2			'PUGREST.BadRequest: error: '
0347_00319	3-SULFINOALANINE	C3H7NO4S			'PUGREST.BadRequest: error: '
0347_00320	CYSTEATE	C3H7NO5S			'PUGREST.BadRequest: error: '
0347_00325	TARTRATE	C4H6O6			'PUGREST.BadRequest: error: '
0347_00341	N-ACETYLASPARAGINE	C6H10N2O4			'PUGREST.BadRequest: error: '
0347_00342	3-HYDROXYMETHYLGLUTARATE	C6H10O5			'PUGREST.BadRequest: error: '
0347_00343	GLUCURONATE	C6H10O7			'PUGREST.BadRequest: error: '
0347_00344	GALACTARATE	C6H10O8			'PUGREST.BadRequest: error: '
0347_00352	GLUCONATE	C6H12O7			'PUGREST.BadRequest: error: '
0347_00356	GLUCOSE 6-PHOSPHATE	C6H13O9P			'PUGREST.BadRequest: error: '
0347_00360	GALACTITOL	C6H14O6			'PUGREST.BadRequest: error: '
0347_00370	QUINOLINATE	C7H5NO4			'PUGREST.BadRequest: error: '
0347_00371	THEOPHYLLINE	C7H8N4O2			'PUGREST.BadRequest: error: '
0347_00372	PARAXANTHINE	C7H8N4O2			'PUGREST.BadRequest: error: '
0347_00373	3-DEHYDROSHIKIMATE	C7H8O5			'PUGREST.BadRequest: error: '
0347_00375	DOPAMINE	C8H11NO2			'PUGREST.BadRequest: error: '
0347_00378	HOMOCYSTINE	C8H16N2O4S2			'PUGREST.BadRequest: error: '
0347_00380	4-PYRIDOXATE	C8H9NO4			'PUGREST.BadRequest: error: '
0347_00383	CYTIDINE MONOPHOSPHATE	C9H14N3O8P			'PUGREST.BadRequest: error: '
0347_00388	XANTHOSINE-MONOPHOSPHATE	C10H13N4O9P			'PUGREST.BadRequest: error: '
0347_00401	S-ADENOSYLHOMOCYSTEINE	C14H20N6O5S			'PUGREST.BadRequest: error: '
0347_00403	URIDINE DIPHOSPHATE GLUCOSE	C15H24N2O17P2			'PUGREST.BadRequest: error: '
0347_00404	URIDINE DIPHOSPHATE GLUCOSE	C15H24N2O17P2			'PUGREST.BadRequest: error: '
0347_00405	URIDINE DIPHOSPHATEGALACTOSE	C15H24N2O17P2			'PUGREST.BadRequest: error: '
0347_00406	ADP-GLUCOSE	C16H25N5O15P2			'PUGREST.BadRequest: error: '
0347_00408	S-HEXYL-GLUTATHIONE	C16H29N3O6S			'PUGREST.BadRequest: error: '
0347_00409	RIBOFLAVIN	C17H20N4O6			'PUGREST.BadRequest: error: '
0347_00410	URIDINE DIPHOSPHATE-N-ACETYLGALACTOSAMINE	C17H27N3O17P2			'PUGREST.BadRequest: error: '
0347_00411	URIDINE DIPHOSPHATE-N-ACETYLGLUCOSAMINE	C17H27N3O17P2			'PUGREST.BadRequest: error: '
0347_00413	FAD	C27H33N9O15P2			'PUGREST.BadRequest: error: '
0347_00440	ADENINE	C5H5N5			'PUGREST.BadRequest: error: '
0347_00450	GLUCOSAMINATE	C6H13NO6			'PUGREST.BadRequest: error: '
0347_00451	GALACTOSE 1-PHOSPHATE	C6H13O9P			'PUGREST.BadRequest: error: '
0347_00452	MANNOSE 6-PHOSPHATE	C6H13O9P			'PUGREST.BadRequest: error: '
0347_00453	FRUCTOSE 6-PHOSPHATE	C6H13O9P			'PUGREST.BadRequest: error: '
0347_00455	N-ACETYLMETHIONINE	C7H13NO3S			'PUGREST.BadRequest: error: '
0347_00464	PYRIDOXAMINE	C8H12N2O2			'PUGREST.BadRequest: error: '
0347_00465	N-ALPHA-ACETYLLYSINE	C8H16N2O3			'PUGREST.BadRequest: error: '
0347_00466	N,N-DIMETHYLARGININE	C8H18N4O2			'PUGREST.BadRequest: error: '
0347_00467	INDOXYL SULFATE	C8H7NO4S			'PUGREST.BadRequest: error: '
0347_00469	CYTIDINE 2',3'-CYCLIC PHOSPHATE	C9H12N3O7P			'PUGREST.BadRequest: error: '
0347_00470	DEOXYURIDINE-MONOPHOSPHATE	C9H13N2O8P			'PUGREST.BadRequest: error: '
0347_00472	CYTIDINE MONOPHOSPHATE	C9H14N3O8P			'PUGREST.BadRequest: error: '
0347_00477	AICAR	C9H15N4O8P			'PUGREST.BadRequest: error: '
0347_00568	INDOLE-3-ACETAMIDE	C10H10N2O			'PUGREST.BadRequest: error: '
0347_00570	INDOLE-3-ETHANOL	C10H11NO			'PUGREST.BadRequest: error: '
0347_00576	10-HYDROXYDECANOATE	C10H20O3			'PUGREST.BadRequest: error: '
0347_00578	KYNURENATE	C10H7NO3			'PUGREST.BadRequest: error: '
0347_00583	N-ACETYLPHENYLALANINE	C11H13NO3			'PUGREST.BadRequest: error: '
0347_00587	MELATONIN	C13H16N2O2			'PUGREST.BadRequest: error: '
0347_00588	3,5-DIIODO-L-THYRONINE	C15H13I2NO4			'PUGREST.BadRequest: error: '
0347_00589	CORTISOL	C21H30O5			'PUGREST.BadRequest: error: '
0347_00590	PREGNENOLONE SULFATE	C21H32O5S			'PUGREST.BadRequest: error: '
0347_00591	CORTISOL 21-ACETATE	C23H32O6			'PUGREST.BadRequest: error: '
0347_00592	GLYCOCHENODEOXYCHOLATE	C26H43NO5			'PUGREST.BadRequest: error: '
0347_00593	GLYCOCHOLATE	C26H43NO6			'PUGREST.BadRequest: error: '
0347_00596	2-PROPENOATE	C3H4O2			'PUGREST.BadRequest: error: '
0347_00601	MALEATE	C4H4O4			'PUGREST.BadRequest: error: '
0347_00602	FUMARATE	C4H4O4			'PUGREST.BadRequest: error: '
0347_00605	METHYLMALONATE	C4H6O4			'PUGREST.BadRequest: error: '
0347_00611	PENTANOATE	C5H10O2			'PUGREST.BadRequest: error: '
0347_00612	2-HYDROXY-4-(METHYLTHIO)BUTANOATE	C5H10O3S			'PUGREST.BadRequest: error: '
0347_00615	5-VALEROLACTONE	C5H8O2			'PUGREST.BadRequest: error: '
0347_00616	GLUTARATE	C5H8O4			'PUGREST.BadRequest: error: '
0347_00617	ETHYLMALONATE	C5H8O4			'PUGREST.BadRequest: error: '
0347_00618	MONOETHYLMALONATE	C5H8O4			'PUGREST.BadRequest: error: '
0347_00620	METHYGLUTARATE	C6H10O4			'PUGREST.BadRequest: error: '
0347_00624	THIOPURINE S-METHYLETHER	C6H6N4S			'PUGREST.BadRequest: error: '
0347_00632	6-CARBOXYHEXANOATE	C7H12O4			'PUGREST.BadRequest: error: '
0347_00633	BENZALDEHYDE	C7H6O			'PUGREST.BadRequest: error: '
0347_00652	MANDELATE	C8H8O3			'PUGREST.BadRequest: error: '
0347_00653	2-HYDROXYPHENYLACETATE	C8H8O3			'PUGREST.BadRequest: error: '
0347_00655	3,4 DIHYDROXYMANDELATE	C8H8O5			'PUGREST.BadRequest: error: '
0347_00660	CAFFEATE	C9H8O4			'PUGREST.BadRequest: error: '
0347_00661	3-(4-HYDROXYPHENYL)PYRUVATE	C9H8O4			'PUGREST.BadRequest: error: '
0347_00662	3,5-DIIODO-L-TYROSINE	C9H9I2NO3			'PUGREST.BadRequest: error: '
0347_00663	HIPPURATE	C9H9NO3			'PUGREST.BadRequest: error: '
0347_00665	BIOTIN	C10H16N2O3S			'PUGREST.BadRequest: error: '
0347_00666	DETHIOBIOTIN	C10H18N2O3			'PUGREST.BadRequest: error: '
0347_00667	SEBACATE	C10H18O4			'PUGREST.BadRequest: error: '
0347_00669	4-QUINOLINECARBOXYLATE	C10H7NO2			'PUGREST.BadRequest: error: '
0347_00674	N-ACETYLSEROTONIN	C12H14N2O2			'PUGREST.BadRequest: error: '
0347_00675	SUCROSE	C12H22O11			'PUGREST.BadRequest: error: '
0347_00676	MELIBIOSE	C12H22O11			'PUGREST.BadRequest: error: '
0347_00677	MALTOSE	C12H22O11			'PUGREST.BadRequest: error: '
0347_00678	CELLOBIOSE	C12H22O11			'PUGREST.BadRequest: error: '
0347_00679	PALATINOSE	C12H22O11			'PUGREST.BadRequest: error: '
0347_00692	LYXOSE	C5H10O5			'PUGREST.BadRequest: error: '
0347_00697	2,6-DIHYDROXYPYRIDINE	C5H5NO2			'PUGREST.BadRequest: error: '
0347_00698	PYRROLE-2-CARBOXYLATE	C5H5NO2			'PUGREST.BadRequest: error: '
0347_00699	ITACONATE	C5H6O4			'PUGREST.BadRequest: error: '
0347_00700	2-METHYLMALEATE	C5H6O4			'PUGREST.BadRequest: error: '
0347_00702	METHYL ACETOACETATE	C5H8O3			'PUGREST.BadRequest: error: '
0347_00705	2-METHYLGLUTARATE	C6H10O4			'PUGREST.BadRequest: error: '
0347_00706	ADIPATE	C6H10O4			'PUGREST.BadRequest: error: '
0347_00707	MONOMETHYLGLUTARATE	C6H10O4			'PUGREST.BadRequest: error: '
0347_00710	FRUCTOSE	C6H12O6			'PUGREST.BadRequest: error: '
0347_00711	SORBOSE	C6H12O6			'PUGREST.BadRequest: error: '
0347_00712	MYOINOSITOL	C6H12O6			'PUGREST.BadRequest: error: '
0347_00713	MANNOSE	C6H12O6			'PUGREST.BadRequest: error: '
0347_00714	GALACTOSE	C6H12O6			'PUGREST.BadRequest: error: '
0347_00715	ALPHA-D-GLUCOSE	C6H12O6			'PUGREST.BadRequest: error: '
0347_00716	ALLOSE	C6H12O6			'PUGREST.BadRequest: error: '
0347_00717	TAGATOSE	C6H12O6			'PUGREST.BadRequest: error: '
0347_00718	PSICOSE	C6H12O6			'PUGREST.BadRequest: error: '
0347_00719	MANNITOL	C6H14O6			'PUGREST.BadRequest: error: '
